time,gFx,gFy,gFz,TgF
17:39:59:296,0.7783,0.0708,0.0863,0.786
17:39:59:299,0.7627,0.0650,0.0836,0.770
17:39:59:303,0.7473,0.0569,0.0787,0.754
17:39:59:309,0.7292,0.0505,0.0699,0.734
17:39:59:315,0.6991,0.0469,0.0577,0.703
17:39:59:318,0.6725,0.0442,0.0506,0.676
17:39:59:323,0.6537,0.0390,0.0499,0.657
17:39:59:329,0.6307,0.0373,0.0523,0.634
17:39:59:335,0.6175,0.0337,0.0504,0.620
17:39:59:338,0.6084,0.0334,0.0396,0.611
17:39:59:344,0.5996,0.0334,0.0247,0.601
17:39:59:348,0.5930,0.0351,0.0152,0.594
17:39:59:355,0.5918,0.0351,0.0120,0.593
17:39:59:359,0.5901,0.0329,0.0091,0.591
17:39:59:368,0.5923,0.0305,0.0069,0.593
17:39:59:374,0.5952,0.0305,0.0059,0.596
17:39:59:374,0.5867,0.0359,0.0061,0.588
17:39:59:384,0.5732,0.0415,0.0083,0.575
17:39:59:385,0.5764,0.0417,0.0069,0.578
17:39:59:391,0.6356,0.0300,0.0135,0.636
17:39:59:394,0.6842,0.0217,0.0233,0.685
17:39:59:399,0.7016,0.0251,0.0303,0.703
17:39:59:404,0.7182,0.0364,0.0389,0.720
17:39:59:408,0.7461,0.0503,0.0477,0.749
17:39:59:414,0.7830,0.0513,0.0538,0.786
17:39:59:419,0.8177,0.0422,0.0663,0.821
17:39:59:424,0.8433,0.0320,0.0914,0.849
17:39:59:429,0.8602,0.0300,0.1188,0.869
17:39:59:434,0.8754,0.0354,0.1394,0.887
17:39:59:438,0.8961,0.0373,0.1548,0.910
17:39:59:444,0.9108,0.0342,0.1628,0.926
17:39:59:455,0.9162,0.0300,0.1614,0.931
17:39:59:457,0.9245,0.0236,0.1423,0.936
17:39:59:459,0.9389,0.0144,0.1166,0.946
17:39:59:469,0.9631,0.0002,0.1024,0.969
17:39:59:470,0.9951,-0.0216,0.0922,1.000
17:39:59:476,1.0252,-0.0423,0.0621,1.028
17:39:59:479,1.0589,-0.0565,0.0186,1.061
17:39:59:485,1.0900,-0.0700,-0.0190,1.092
17:39:59:489,1.1213,-0.0837,-0.0276,1.125
17:39:59:495,1.1596,-0.1025,-0.0181,1.164
17:39:59:501,1.1975,-0.1218,-0.0239,1.204
17:39:59:504,1.2337,-0.1286,-0.0616,1.242
17:39:59:510,1.2691,-0.1255,-0.1241,1.281
17:39:59:514,1.2982,-0.1308,-0.1848,1.318
17:39:59:520,1.3261,-0.1514,-0.2256,1.354
17:39:59:525,1.3743,-0.1758,-0.2398,1.406
17:39:59:530,1.4190,-0.1875,-0.2422,1.452
17:39:59:534,1.4461,-0.1949,-0.2517,1.481
17:39:59:540,1.4896,-0.1839,-0.2732,1.526
17:39:59:545,1.5282,-0.1506,-0.3033,1.565
17:39:59:550,1.5309,-0.1086,-0.3185,1.567
17:39:59:555,1.5207,-0.0793,-0.2862,1.549
17:39:59:559,1.5476,-0.0751,-0.1965,1.562
17:39:59:566,1.6050,-0.0873,-0.0843,1.610
17:39:59:569,1.6720,-0.1132,0.0264,1.676
17:39:59:575,1.7152,-0.1272,0.1406,1.726
17:39:59:580,1.7258,-0.1223,0.2506,1.748
17:39:59:585,1.7179,-0.1132,0.3195,1.751
17:39:59:590,1.7011,-0.1142,0.3009,1.731
17:39:59:595,1.6837,-0.1279,0.1985,1.700
17:39:59:599,1.6475,-0.1565,0.0651,1.656
17:39:59:604,1.6143,-0.1890,-0.0493,1.626
17:39:59:610,1.6285,-0.2159,-0.1112,1.646
17:39:59:615,1.6419,-0.2301,-0.1527,1.665
17:39:59:619,1.6725,-0.2323,-0.1645,1.697
17:39:59:625,1.6818,-0.2091,-0.1491,1.701
17:39:59:630,1.6275,-0.1409,-0.1276,1.639
17:39:59:635,1.5493,-0.0678,-0.1175,1.555
17:39:59:640,1.5256,-0.0722,-0.1117,1.531
17:39:59:646,1.4630,-0.0736,-0.1359,1.471
17:39:59:650,1.3554,-0.0568,-0.1615,1.366
17:39:59:655,1.2244,-0.0062,-0.1681,1.236
17:39:59:660,1.1012,0.0430,-0.1596,1.114
17:39:59:669,0.9893,0.0645,-0.1430,1.002
17:39:59:670,0.8822,0.0672,-0.1193,0.893
17:39:59:676,0.7800,0.0606,-0.0882,0.787
17:39:59:685,0.6915,0.0488,-0.0415,0.695
17:39:59:686,0.6312,0.0398,0.0230,0.633
17:39:59:691,0.5842,0.0361,0.0892,0.592
17:39:59:695,0.5510,0.0442,0.1460,0.572
17:39:59:699,0.5226,0.0554,0.1907,0.559
17:39:59:705,0.4994,0.0615,0.2200,0.549
17:39:59:715,0.4923,0.0505,0.2313,0.546
17:39:59:717,0.4923,0.0273,0.2159,0.538
17:39:59:724,0.4935,0.0029,0.1670,0.521
17:39:59:725,0.5070,-0.0103,0.0934,0.516
17:39:59:732,0.5173,-0.0064,0.0147,0.518
17:39:59:735,0.5229,-0.0040,-0.0493,0.525
17:39:59:739,0.5481,0.0014,-0.0963,0.556
17:39:59:752,0.5754,0.0205,-0.1442,0.594
17:39:59:753,0.6065,0.0417,-0.1789,0.634
17:39:59:755,0.6475,0.0525,-0.1857,0.676
17:39:59:762,0.6815,0.0522,-0.1718,0.705
17:39:59:765,0.7018,0.0351,-0.1435,0.717
17:39:59:770,0.7329,0.0151,-0.1114,0.741
17:39:59:775,0.7671,0.0095,-0.0821,0.772
17:39:59:781,0.7786,0.0217,-0.0630,0.781
17:39:59:786,0.7810,0.0339,-0.0535,0.784
17:39:59:790,0.7922,0.0344,-0.0467,0.794
17:39:59:796,0.8135,0.0261,-0.0437,0.815
17:39:59:800,0.8433,0.0168,-0.0432,0.845
17:39:59:806,0.8749,0.0087,-0.0432,0.876
17:39:59:813,0.9130,0.0046,-0.0445,0.914
17:39:59:816,0.9538,-0.0064,-0.0420,0.955
17:39:59:820,0.9922,-0.0020,-0.0471,0.993
17:39:59:826,1.0218,-0.0008,-0.0489,1.023
17:39:59:831,1.0457,-0.0108,-0.0474,1.047
17:39:59:836,1.0743,-0.0216,-0.0454,1.076
17:39:59:841,1.0949,-0.0350,-0.0471,1.096
17:39:59:846,1.1188,-0.0438,-0.0540,1.121
17:39:59:851,1.1430,-0.0524,-0.0630,1.146
17:39:59:856,1.1662,-0.0626,-0.0775,1.170
17:39:59:861,1.1887,-0.0661,-0.0911,1.194
17:39:59:869,1.1848,-0.0749,-0.1024,1.192
17:39:59:871,1.1672,-0.0969,-0.1002,1.176
17:39:59:877,1.1582,-0.1083,-0.0882,1.167
17:39:59:885,1.1418,-0.1027,-0.0723,1.149
17:39:59:886,1.1213,-0.0827,-0.0335,1.125
17:39:59:891,1.0758,-0.0829,0.0071,1.079
17:39:59:897,1.0379,-0.1022,0.0553,1.044
17:39:59:900,1.0276,-0.1233,0.1056,1.040
17:39:59:906,1.0191,-0.1413,0.1528,1.040
17:39:59:913,1.0020,-0.1531,0.1892,1.031
17:39:59:917,0.9844,-0.1563,0.2142,1.019
17:39:59:921,0.9707,-0.1560,0.2313,1.010
17:39:59:927,0.9502,-0.1523,0.2410,0.992
17:39:59:932,0.9269,-0.1521,0.2440,0.970
17:39:59:937,0.9086,-0.1589,0.2354,0.952
17:39:59:942,0.8949,-0.1675,0.2161,0.936
17:39:59:946,0.8712,-0.1805,0.1834,0.908
17:39:59:951,0.8504,-0.1897,0.1506,0.884
17:39:59:957,0.8558,-0.1790,0.1332,0.884
17:39:59:968,0.8602,-0.1560,0.1193,0.882
17:39:59:976,0.8472,-0.1391,0.0980,0.864
17:39:59:977,0.8177,-0.1387,0.0792,0.833
17:39:59:978,0.8103,-0.1391,0.0851,0.827
17:39:59:982,0.8089,-0.1382,0.0919,0.826
17:39:59:986,0.8040,-0.1286,0.0939,0.820
17:39:59:991,0.7876,-0.1220,0.0743,0.800
17:39:59:998,0.7754,-0.1125,0.0519,0.785
17:40:00:002,0.7715,-0.0998,0.0335,0.779
17:40:00:008,0.7671,-0.0817,0.0120,0.772
17:40:00:012,0.7622,-0.0553,-0.0044,0.764
17:40:00:017,0.7189,-0.0460,-0.0339,0.721
17:40:00:022,0.6678,-0.0516,-0.0562,0.672
17:40:00:030,0.6700,-0.0399,-0.0484,0.673
17:40:00:032,0.6862,-0.0157,-0.0283,0.687
17:40:00:037,0.6654,-0.0035,-0.0163,0.666
17:40:00:042,0.6358,0.0024,-0.0009,0.636
17:40:00:046,0.6297,0.0085,0.0206,0.630
17:40:00:052,0.6326,0.0124,0.0340,0.634
17:40:00:057,0.6331,0.0144,0.0396,0.635
17:40:00:067,0.6434,0.0188,0.0492,0.646
17:40:00:068,0.6534,0.0229,0.0607,0.657
17:40:00:073,0.6776,0.0232,0.0805,0.683
17:40:00:081,0.7055,0.0183,0.0976,0.712
17:40:00:083,0.7260,0.0109,0.1005,0.733
17:40:00:087,0.7426,0.0104,0.0917,0.748
17:40:00:092,0.7507,0.0178,0.0797,0.755
17:40:00:097,0.7475,0.0280,0.0682,0.751
17:40:00:101,0.7441,0.0349,0.0531,0.747
17:40:00:107,0.7517,0.0403,0.0418,0.754
17:40:00:112,0.7512,0.0434,0.0237,0.753
17:40:00:117,0.7436,0.0417,0.0010,0.745
17:40:00:121,0.7487,0.0351,-0.0222,0.750
17:40:00:127,0.7786,0.0298,-0.0513,0.781
17:40:00:132,0.8101,0.0327,-0.0806,0.815
17:40:00:137,0.8448,0.0437,-0.1061,0.853
17:40:00:142,0.8920,0.0520,-0.1241,0.902
17:40:00:147,0.9443,0.0549,-0.1261,0.954
17:40:00:152,0.9851,0.0591,-0.1070,0.993
17:40:00:158,1.0098,0.0681,-0.0821,1.015
17:40:00:168,1.0347,0.0698,-0.0647,1.039
17:40:00:170,1.0751,0.0674,-0.0513,1.078
17:40:00:173,1.1240,0.0760,-0.0850,1.130
17:40:00:183,1.1423,0.1048,-0.1351,1.155
17:40:00:184,1.1293,0.1319,-0.1911,1.153
17:40:00:187,1.1645,0.1451,-0.2195,1.194
17:40:00:192,1.2134,0.1473,-0.2048,1.239
17:40:00:198,1.2662,0.1390,-0.1596,1.284
17:40:00:202,1.3334,0.1244,-0.0958,1.343
17:40:00:207,1.4038,0.1114,-0.0391,1.409
17:40:00:212,1.4713,0.0962,0.0025,1.474
17:40:00:224,1.5312,0.0742,0.0198,1.533
17:40:00:225,1.5732,0.0566,-0.0046,1.574
17:40:00:232,1.5935,0.0540,-0.0689,1.596
17:40:00:233,1.5982,0.0667,-0.1347,1.605
17:40:00:238,1.6028,0.0867,-0.1730,1.614
17:40:00:242,1.6070,0.0928,-0.1826,1.620
17:40:00:247,1.6140,0.0872,-0.1589,1.624
17:40:00:252,1.6346,0.0862,-0.1124,1.641
17:40:00:258,1.6475,0.1006,-0.0559,1.652
17:40:00:262,1.6544,0.1200,0.0020,1.659
17:40:00:267,1.6593,0.1407,0.0589,1.666
17:40:00:274,1.6561,0.1613,0.1061,1.667
17:40:00:278,1.6346,0.1867,0.1411,1.651
17:40:00:283,1.6070,0.2087,0.1574,1.628
17:40:00:287,1.5940,0.2177,0.1506,1.616
17:40:00:292,1.5801,0.2182,0.1105,1.599
17:40:00:298,1.5576,0.2077,0.0523,1.572
17:40:00:303,1.5268,0.1862,-0.0053,1.538
17:40:00:308,1.4823,0.1547,-0.0535,1.491
17:40:00:313,1.4334,0.1197,-0.0860,1.441
17:40:00:318,1.3818,0.0928,-0.0987,1.388
17:40:00:323,1.3112,0.0774,-0.1009,1.317
17:40:00:330,1.2188,0.0650,-0.0995,1.225
17:40:00:332,1.1259,0.0527,-0.0836,1.130
17:40:00:339,1.0352,0.0442,-0.0550,1.038
17:40:00:343,0.9431,0.0307,-0.0207,0.944
17:40:00:348,0.8580,0.0156,0.0123,0.858
17:40:00:352,0.7886,0.0082,0.0423,0.790
17:40:00:359,0.7199,-0.0023,0.0648,0.723
17:40:00:369,0.6544,-0.0159,0.0849,0.660
17:40:00:371,0.6013,-0.0274,0.1017,0.611
17:40:00:373,0.5595,-0.0331,0.1083,0.571
17:40:00:386,0.5275,-0.0350,0.1054,0.539
17:40:00:386,0.5043,-0.0335,0.0910,0.514
17:40:00:387,0.4918,-0.0265,0.0685,0.497
17:40:00:393,0.4916,-0.0155,0.0431,0.494
17:40:00:398,0.5077,-0.0020,0.0230,0.508
17:40:00:402,0.5388,0.0016,0.0130,0.539
17:40:00:409,0.5796,0.0051,0.0162,0.580
17:40:00:413,0.6189,0.0146,0.0296,0.620
17:40:00:418,0.6541,0.0224,0.0548,0.657
17:40:00:422,0.6879,0.0280,0.0929,0.695
17:40:00:428,0.7211,0.0349,0.1379,0.735
17:40:00:433,0.7541,0.0427,0.1797,0.776
17:40:00:438,0.7830,0.0508,0.2078,0.812
17:40:00:444,0.8035,0.0615,0.2144,0.834
17:40:00:448,0.8260,0.0684,0.2019,0.853
17:40:00:453,0.8507,0.0698,0.1794,0.872
17:40:00:459,0.8685,0.0657,0.1540,0.885
17:40:00:463,0.8805,0.0601,0.1298,0.892
17:40:00:468,0.8888,0.0574,0.1078,0.897
17:40:00:474,0.8903,0.0593,0.0866,0.896
17:40:00:484,0.8974,0.0628,0.0646,0.902
17:40:00:490,0.9096,0.0652,0.0411,0.913
17:40:00:491,0.9294,0.0630,0.0145,0.932
17:40:00:498,0.9506,0.0579,-0.0090,0.952
17:40:00:499,0.9717,0.0527,-0.0264,0.973
17:40:00:504,0.9917,0.0503,-0.0408,0.994
17:40:00:509,1.0230,0.0503,-0.0484,1.025
17:40:00:513,1.0560,0.0469,-0.0584,1.059
17:40:00:519,1.0932,0.0422,-0.0591,1.096
17:40:00:524,1.1215,0.0354,-0.0596,1.124
17:40:00:528,1.1252,0.0295,-0.0606,1.127
17:40:00:533,1.1081,0.0290,-0.0550,1.110
17:40:00:540,1.0822,0.0337,-0.0393,1.083
17:40:00:545,1.0533,0.0420,-0.0181,1.054
17:40:00:548,1.0262,0.0491,0.0039,1.027
17:40:00:553,1.0005,0.0542,0.0228,1.002
17:40:00:560,0.9753,0.0562,0.0394,0.978
17:40:00:564,0.9543,0.0571,0.0575,0.958
17:40:00:569,0.9399,0.0571,0.0792,0.945
17:40:00:573,0.9235,0.0608,0.0998,0.931
17:40:00:583,0.9057,0.0659,0.1196,0.916
17:40:00:584,0.8908,0.0698,0.1372,0.904
17:40:00:589,0.8719,0.0728,0.1496,0.888
17:40:00:595,0.8502,0.0764,0.1572,0.868
17:40:00:599,0.8358,0.0806,0.1616,0.855
17:40:00:604,0.8230,0.0816,0.1596,0.842
17:40:00:608,0.8057,0.0735,0.1526,0.823
17:40:00:613,0.7834,0.0740,0.1506,0.801
17:40:00:620,0.7644,0.0760,0.1428,0.781
17:40:00:624,0.7539,0.0652,0.1274,0.767
17:40:00:629,0.7424,0.0547,0.1125,0.753
17:40:00:633,0.7353,0.0474,0.0949,0.743
17:40:00:640,0.7338,0.0422,0.0660,0.738
17:40:00:645,0.7365,0.0434,0.0311,0.738
17:40:00:649,0.7167,0.0537,0.0044,0.719
17:40:00:654,0.6876,0.0669,-0.0122,0.691
17:40:00:661,0.6691,0.0796,-0.0181,0.674
17:40:00:665,0.6620,0.0862,-0.0083,0.668
17:40:00:670,0.6617,0.0830,0.0154,0.667
17:40:00:674,0.6603,0.0755,0.0387,0.666
17:40:00:683,0.6632,0.0650,0.0519,0.668
17:40:00:684,0.6615,0.0527,0.0509,0.666
17:40:00:690,0.6361,0.0559,0.0438,0.640
17:40:00:696,0.6209,0.0593,0.0409,0.625
17:40:00:700,0.6131,0.0574,0.0387,0.617
17:40:00:704,0.5960,0.0642,0.0362,0.601
17:40:00:710,0.5864,0.0762,0.0294,0.592
17:40:00:715,0.5989,0.0843,0.0193,0.605
17:40:00:719,0.6077,0.0877,0.0096,0.614
17:40:00:725,0.6111,0.0855,0.0044,0.617
17:40:00:730,0.6011,0.0813,0.0017,0.607
17:40:00:735,0.6031,0.0742,0.0057,0.608
17:40:00:739,0.6324,0.0684,0.0079,0.636
17:40:00:745,0.6715,0.0615,0.0035,0.674
17:40:00:750,0.7003,0.0515,-0.0051,0.702
17:40:00:755,0.7233,0.0437,-0.0132,0.725
17:40:00:760,0.7390,0.0405,-0.0161,0.740
17:40:00:765,0.7544,0.0452,-0.0053,0.756
17:40:00:769,0.7825,0.0500,0.0164,0.784
17:40:00:774,0.8147,0.0444,0.0350,0.817
17:40:00:784,0.8458,0.0310,0.0482,0.848
17:40:00:785,0.8793,0.0139,0.0592,0.881
17:40:00:792,0.9238,-0.0025,0.0621,0.926
17:40:00:798,0.9844,-0.0172,0.0541,0.986
17:40:00:800,1.0558,-0.0323,0.0279,1.057
17:40:00:805,1.1178,-0.0441,-0.0220,1.119
17:40:00:811,1.1533,-0.0570,-0.0872,1.158
17:40:00:814,1.1711,-0.0832,-0.1567,1.184
17:40:00:821,1.1819,-0.1005,-0.2143,1.205
17:40:00:825,1.1750,-0.0822,-0.2425,1.203
17:40:00:830,1.2058,-0.0609,-0.2459,1.232
17:40:00:834,1.2366,-0.0487,-0.2400,1.261
17:40:00:841,1.2547,-0.0475,-0.2209,1.275
17:40:00:846,1.2679,-0.0521,-0.1975,1.284
17:40:00:850,1.2603,-0.0553,-0.1659,1.272
17:40:00:855,1.2489,-0.0504,-0.1219,1.256
17:40:00:861,1.2467,-0.0392,-0.0948,1.251
17:40:00:866,1.2552,-0.0404,-0.0926,1.259
17:40:00:870,1.2855,-0.0502,-0.0784,1.289
17:40:00:875,1.3364,-0.0617,-0.0313,1.338
17:40:00:884,1.3994,-0.0758,0.0343,1.402
17:40:00:885,1.4791,-0.0981,0.0856,1.485
17:40:00:892,1.5913,-0.1250,0.0983,1.599
17:40:00:898,1.7475,-0.1487,0.0839,1.756
17:40:00:901,1.9235,-0.1966,0.0599,1.934
17:40:00:905,2.0592,-0.2570,0.0428,2.076
17:40:00:912,2.1420,-0.2814,0.0394,2.161
17:40:00:915,2.1934,-0.2672,0.0382,2.210
17:40:00:921,2.1968,-0.2254,0.0357,2.209
17:40:00:925,2.1579,-0.1609,0.0313,2.164
17:40:00:932,2.0709,-0.1020,0.0066,2.073
17:40:00:935,1.9528,-0.0751,-0.0188,1.954
17:40:00:941,1.8467,-0.0663,-0.0418,1.848
17:40:00:945,1.7570,-0.0729,-0.0657,1.760
17:40:00:950,1.6734,-0.0956,-0.0718,1.678
17:40:00:955,1.5850,-0.1110,-0.0413,1.589
17:40:00:961,1.4586,-0.0929,0.0093,1.462
17:40:00:965,1.3273,-0.0753,0.0761,1.332
17:40:00:970,1.2176,-0.0758,0.1472,1.229
17:40:00:976,1.1193,-0.0854,0.2139,1.143
17:40:00:985,1.0374,-0.0995,0.2775,1.078
17:40:00:986,0.9675,-0.1159,0.3254,1.027
17:40:00:993,0.8942,-0.1286,0.3427,0.966
17:40:01:000,0.8470,-0.1423,0.3320,0.921
17:40:01:001,0.8032,-0.1470,0.2828,0.864
17:40:01:006,0.7710,-0.1470,0.2090,0.812
17:40:01:012,0.7404,-0.1453,0.1159,0.763
17:40:01:016,0.7162,-0.1418,0.0274,0.731
17:40:01:021,0.6969,-0.1401,-0.0359,0.712
17:40:01:026,0.6830,-0.1487,-0.0728,0.703
17:40:01:031,0.6813,-0.1653,-0.0809,0.706
17:40:01:036,0.6950,-0.1792,-0.0669,0.721
17:40:01:041,0.7314,-0.1787,-0.0496,0.755
17:40:01:046,0.7551,-0.1536,-0.0273,0.771
17:40:01:051,0.7632,-0.1279,-0.0090,0.774
17:40:01:056,0.7744,-0.1110,0.0071,0.782
17:40:01:067,0.8003,-0.0986,0.0159,0.807
17:40:01:068,0.8226,-0.0822,0.0054,0.827
17:40:01:073,0.8343,-0.0599,-0.0193,0.837
17:40:01:075,0.8436,-0.0355,-0.0435,0.845
17:40:01:083,0.8375,-0.0052,-0.0569,0.839
17:40:01:085,0.8267,0.0212,-0.0567,0.829
17:40:01:092,0.8260,0.0324,-0.0469,0.828
17:40:01:097,0.8328,0.0320,-0.0322,0.834
17:40:01:101,0.8426,0.0271,-0.0144,0.843
17:40:01:107,0.8497,0.0254,0.0044,0.850
17:40:01:114,0.8519,0.0251,0.0225,0.853
17:40:01:116,0.8582,0.0236,0.0374,0.859
17:40:01:121,0.8673,0.0229,0.0435,0.869
17:40:01:126,0.8783,0.0229,0.0421,0.880
17:40:01:132,0.8930,0.0205,0.0382,0.894
17:40:01:136,0.9064,0.0122,0.0313,0.907
17:40:01:141,0.9164,-0.0010,0.0206,0.917
17:40:01:146,0.9279,-0.0142,0.0101,0.928
17:40:01:151,0.9384,-0.0289,0.0005,0.939
17:40:01:156,0.9399,-0.0401,-0.0115,0.941
17:40:01:167,0.9196,-0.0409,-0.0322,0.921
17:40:01:168,0.8976,-0.0401,-0.0552,0.900
17:40:01:173,0.8859,-0.0460,-0.0706,0.890
17:40:01:177,0.8773,-0.0595,-0.0784,0.883
17:40:01:184,0.8712,-0.0763,-0.0831,0.878
17:40:01:186,0.8729,-0.0944,-0.0892,0.883
17:40:01:192,0.8815,-0.1091,-0.0902,0.893
17:40:01:196,0.8837,-0.1191,-0.0843,0.896
17:40:01:202,0.8834,-0.1296,-0.0748,0.896
17:40:01:207,0.8844,-0.1409,-0.0643,0.898
17:40:01:212,0.8839,-0.1499,-0.0506,0.898
17:40:01:216,0.8795,-0.1565,-0.0330,0.894
17:40:01:223,0.8641,-0.1660,-0.0139,0.880
17:40:01:227,0.8433,-0.1699,0.0037,0.860
17:40:01:233,0.8311,-0.1714,0.0181,0.849
17:40:01:237,0.8260,-0.1702,0.0347,0.844
17:40:01:245,0.8047,-0.1646,0.0567,0.823
17:40:01:246,0.7876,-0.1572,0.0861,0.808
17:40:01:252,0.7764,-0.1558,0.1122,0.800
17:40:01:256,0.7605,-0.1550,0.1296,0.787
17:40:01:263,0.7365,-0.1475,0.1379,0.764
17:40:01:266,0.7133,-0.1406,0.1396,0.740
17:40:01:271,0.7040,-0.1323,0.1423,0.730
17:40:01:277,0.6972,-0.1237,0.1416,0.722
17:40:01:285,0.6783,-0.1042,0.1313,0.699
17:40:01:288,0.6634,-0.1069,0.1193,0.682
17:40:01:292,0.6490,-0.1303,0.1108,0.671
17:40:01:300,0.6248,-0.1421,0.0998,0.648
17:40:01:302,0.6082,-0.1443,0.0888,0.631
17:40:01:307,0.6035,-0.1453,0.0829,0.626
17:40:01:312,0.5842,-0.1306,0.0812,0.604
17:40:01:317,0.5683,-0.1127,0.0856,0.586
17:40:01:323,0.5681,-0.1130,0.0890,0.586
17:40:01:328,0.5771,-0.1181,0.0892,0.596
17:40:01:332,0.6038,-0.1091,0.0841,0.619
17:40:01:337,0.6380,-0.0910,0.0790,0.649
17:40:01:343,0.6649,-0.0690,0.0844,0.674
17:40:01:346,0.6739,-0.0472,0.1007,0.683
17:40:01:352,0.6845,-0.0294,0.1232,0.696
17:40:01:358,0.7047,-0.0162,0.1391,0.719
17:40:01:367,0.7289,-0.0045,0.1433,0.743
17:40:01:373,0.7593,0.0080,0.1442,0.773
17:40:01:374,0.7710,0.0234,0.1408,0.784
17:40:01:381,0.7744,0.0356,0.1323,0.786
17:40:01:382,0.7773,0.0476,0.1227,0.788
17:40:01:388,0.7644,0.0640,0.1154,0.776
17:40:01:392,0.7485,0.0774,0.1147,0.761
17:40:01:397,0.7463,0.0830,0.1183,0.760
17:40:01:403,0.7551,0.0845,0.1235,0.770
17:40:01:407,0.7710,0.0848,0.1186,0.785
17:40:01:414,0.7878,0.0843,0.1100,0.800
17:40:01:417,0.8169,0.0818,0.1103,0.828
17:40:01:423,0.8653,0.0838,0.1154,0.877
17:40:01:429,0.8983,0.0860,0.1122,0.909
17:40:01:432,0.9223,0.0794,0.0897,0.930
17:40:01:437,0.9594,0.0667,0.0492,0.963
17:40:01:444,1.0147,0.0532,0.0044,1.016
17:40:01:449,1.0570,0.0452,-0.0486,1.059
17:40:01:453,1.0934,0.0459,-0.1153,1.100
17:40:01:458,1.1259,0.0515,-0.1904,1.143
17:40:01:463,1.1521,0.0574,-0.2525,1.181
17:40:01:468,1.1716,0.0676,-0.2872,1.208
17:40:01:473,1.1970,0.0845,-0.2840,1.233
17:40:01:483,1.2256,0.1038,-0.2554,1.256
17:40:01:484,1.2523,0.1219,-0.2104,1.276
17:40:01:487,1.2946,0.1314,-0.1567,1.311
17:40:01:492,1.3491,0.1322,-0.1117,1.360
17:40:01:498,1.3950,0.1312,-0.0914,1.404
17:40:01:503,1.4483,0.1256,-0.0833,1.456
17:40:01:507,1.4960,0.1256,-0.0770,1.503
17:40:01:512,1.5219,0.1349,-0.0638,1.529
17:40:01:518,1.5356,0.1420,-0.0144,1.542
17:40:01:524,1.5588,0.1327,0.0621,1.566
17:40:01:529,1.5952,0.1107,0.1543,1.606
17:40:01:533,1.6346,0.0960,0.2481,1.656
17:40:01:538,1.6742,0.0872,0.3266,1.708
17:40:01:544,1.7275,0.0769,0.3911,1.773
17:40:01:548,1.7786,0.0664,0.4290,1.831
17:40:01:553,1.8169,0.0579,0.4180,1.865
17:40:01:557,1.8497,0.0542,0.3765,1.888
17:40:01:564,1.8653,0.0574,0.3200,1.893
17:40:01:568,1.8602,0.0603,0.2569,1.879
17:40:01:573,1.8445,0.0628,0.1904,1.855
17:40:01:584,1.8164,0.0779,0.1015,1.821
17:40:01:590,1.7859,0.0965,0.0125,1.789
17:40:01:591,1.7676,0.0909,-0.0467,1.771
17:40:01:598,1.7382,0.0584,-0.0916,1.742
17:40:01:599,1.6778,0.0271,-0.1185,1.682
17:40:01:605,1.5982,0.0053,-0.1239,1.603
17:40:01:609,1.5292,-0.0211,-0.1215,1.534
17:40:01:613,1.4478,-0.0392,-0.1219,1.453
17:40:01:618,1.3593,-0.0414,-0.1100,1.364
17:40:01:623,1.2721,-0.0423,-0.0880,1.276
17:40:01:628,1.1860,-0.0492,-0.0530,1.188
17:40:01:633,1.1029,-0.0629,-0.0053,1.105
17:40:01:639,1.0174,-0.0797,0.0482,1.022
17:40:01:644,0.9274,-0.0937,0.1015,0.938
17:40:01:650,0.8409,-0.1071,0.1479,0.860
17:40:01:653,0.7539,-0.1164,0.1770,0.783
17:40:01:659,0.6884,-0.1208,0.1841,0.723
17:40:01:666,0.6446,-0.1211,0.1770,0.679
17:40:01:668,0.6040,-0.1135,0.1567,0.634
17:40:01:673,0.5801,-0.1037,0.1340,0.604
17:40:01:681,0.5686,-0.1005,0.1161,0.589
17:40:01:685,0.5561,-0.1047,0.1154,0.578
17:40:01:689,0.5417,-0.1032,0.1257,0.566
17:40:01:693,0.5312,-0.0951,0.1342,0.556
17:40:01:698,0.5175,-0.0802,0.1225,0.538
17:40:01:704,0.5045,-0.0599,0.0956,0.517
17:40:01:709,0.5009,-0.0316,0.0690,0.507
17:40:01:715,0.5102,-0.0040,0.0457,0.512
17:40:01:718,0.5319,0.0156,0.0255,0.533
17:40:01:725,0.5586,0.0293,0.0035,0.559
17:40:01:731,0.5842,0.0415,0.0035,0.586
17:40:01:734,0.6050,0.0444,0.0264,0.607
17:40:01:738,0.6233,0.0410,0.0548,0.627
17:40:01:744,0.6451,0.0376,0.0912,0.653
17:40:01:749,0.6661,0.0383,0.1174,0.677
17:40:01:754,0.6771,0.0383,0.1313,0.691
17:40:01:759,0.6805,0.0415,0.1394,0.696
17:40:01:764,0.6889,0.0478,0.1438,0.705
17:40:01:768,0.7074,0.0500,0.1440,0.724
17:40:01:774,0.7299,0.0493,0.1364,0.744
17:40:01:784,0.7436,0.0547,0.1235,0.756
17:40:01:785,0.7539,0.0645,0.1122,0.765
17:40:01:788,0.7698,0.0713,0.1088,0.781
17:40:01:798,0.7969,0.0686,0.1086,0.807
17:40:01:800,0.8296,0.0596,0.1010,0.838
17:40:01:804,0.8568,0.0554,0.0890,0.863
17:40:01:808,0.8866,0.0544,0.0834,0.892
