time,gFx,gFy,gFz,TgF
17:40:39:489,0.9570,-0.0546,0.0035,0.959
17:40:39:493,0.9614,-0.0470,-0.0249,0.963
17:40:39:497,0.9658,-0.0343,-0.0567,0.968
17:40:39:506,0.9717,-0.0247,-0.0848,0.976
17:40:39:508,0.9746,-0.0152,-0.1085,0.981
17:40:39:513,0.9814,-0.0074,-0.1344,0.991
17:40:39:518,0.9978,0.0019,-0.1552,1.010
17:40:39:523,1.0174,0.0156,-0.1721,1.032
17:40:39:527,1.0377,0.0324,-0.1826,1.054
17:40:39:535,1.0602,0.0500,-0.1884,1.078
17:40:39:537,1.0787,0.0674,-0.1904,1.097
17:40:39:542,1.0963,0.0860,-0.1897,1.116
17:40:39:549,1.1183,0.1038,-0.1828,1.138
17:40:39:555,1.1430,0.1165,-0.1691,1.161
17:40:39:557,1.1736,0.1231,-0.1510,1.190
17:40:39:563,1.2046,0.1202,-0.1332,1.218
17:40:39:570,1.2315,0.1090,-0.1156,1.242
17:40:39:574,1.2513,0.0936,-0.0990,1.259
17:40:39:578,1.2640,0.0801,-0.0867,1.270
17:40:39:591,1.2689,0.0703,-0.0794,1.273
17:40:39:593,1.2687,0.0672,-0.0735,1.273
17:40:39:594,1.2728,0.0654,-0.0748,1.277
17:40:39:601,1.2894,0.0630,-0.0804,1.293
17:40:39:613,1.3119,0.0647,-0.0787,1.316
17:40:39:613,1.3342,0.0720,-0.0643,1.338
17:40:39:614,1.3574,0.0779,-0.0396,1.360
17:40:39:620,1.3782,0.0806,-0.0212,1.381
17:40:39:622,1.4024,0.0821,-0.0247,1.405
17:40:39:627,1.4432,0.0948,-0.0508,1.447
17:40:39:634,1.5087,0.1410,-0.0853,1.518
17:40:39:638,1.6128,0.2045,-0.1188,1.630
17:40:39:643,1.7434,0.2207,-0.1393,1.763
17:40:39:648,1.8225,0.1615,-0.1493,1.836
17:40:39:654,1.8130,0.1024,-0.1809,1.825
17:40:39:658,1.7514,0.0735,-0.2288,1.768
17:40:39:663,1.6791,0.0571,-0.2772,1.703
17:40:39:669,1.6109,0.0378,-0.3258,1.644
17:40:39:674,1.5373,0.0134,-0.3725,1.582
17:40:39:678,1.4476,-0.0133,-0.4060,1.503
17:40:39:686,1.3466,-0.0287,-0.4175,1.410
17:40:39:689,1.2481,-0.0274,-0.4023,1.312
17:40:39:697,1.1579,-0.0260,-0.3608,1.213
17:40:39:698,1.0758,-0.0238,-0.2938,1.115
17:40:39:707,0.9964,-0.0147,-0.2126,1.019
17:40:39:713,0.9213,-0.0027,-0.1305,0.931
17:40:39:714,0.8585,0.0073,-0.0503,0.860
17:40:39:722,0.8069,0.0129,0.0208,0.807
17:40:39:724,0.7663,0.0141,0.0829,0.771
17:40:39:728,0.7377,0.0085,0.1342,0.750
17:40:39:734,0.7157,0.0038,0.1763,0.737
17:40:39:738,0.6981,0.0004,0.2112,0.729
17:40:39:743,0.6915,0.0004,0.2288,0.728
17:40:39:749,0.6881,0.0034,0.2330,0.726
17:40:39:757,0.6854,0.0087,0.2261,0.722
17:40:39:758,0.6869,0.0192,0.2100,0.719
17:40:39:764,0.6977,0.0337,0.1941,0.725
17:40:39:774,0.7209,0.0478,0.1829,0.745
17:40:39:775,0.7571,0.0544,0.1706,0.778
17:40:39:778,0.7986,0.0549,0.1533,0.815
17:40:39:789,0.8338,0.0544,0.1293,0.846
17:40:39:790,0.8580,0.0591,0.0980,0.866
17:40:39:795,0.8778,0.0657,0.0626,0.882
17:40:39:798,0.8947,0.0698,0.0255,0.898
17:40:39:804,0.9103,0.0696,-0.0085,0.913
17:40:39:808,0.9269,0.0642,-0.0325,0.930
17:40:39:815,0.9394,0.0574,-0.0449,0.942
17:40:39:818,0.9453,0.0520,-0.0447,0.948
17:40:39:823,0.9472,0.0478,-0.0337,0.949
17:40:39:829,0.9472,0.0452,-0.0137,0.948
17:40:39:835,0.9448,0.0444,0.0069,0.946
17:40:39:839,0.9374,0.0456,0.0252,0.939
17:40:39:844,0.9289,0.0493,0.0416,0.931
17:40:39:849,0.9269,0.0496,0.0506,0.930
17:40:39:856,0.9274,0.0481,0.0538,0.930
17:40:39:859,0.9279,0.0461,0.0531,0.931
17:40:39:864,0.9269,0.0434,0.0462,0.929
17:40:39:870,0.9242,0.0415,0.0340,0.926
17:40:39:877,0.9184,0.0459,0.0167,0.920
17:40:39:879,0.9086,0.0540,-0.0058,0.910
17:40:39:889,0.9015,0.0591,-0.0288,0.904
17:40:39:890,0.8961,0.0601,-0.0467,0.899
17:40:39:897,0.8866,0.0581,-0.0581,0.890
17:40:39:899,0.8666,0.0601,-0.0633,0.871
17:40:39:904,0.8431,0.0652,-0.0647,0.848
17:40:39:909,0.8245,0.0684,-0.0657,0.830
17:40:39:915,0.8069,0.0662,-0.0621,0.812
17:40:39:919,0.7861,0.0610,-0.0479,0.790
17:40:39:924,0.7624,0.0569,-0.0281,0.765
17:40:39:929,0.7412,0.0535,-0.0073,0.743
17:40:39:938,0.7214,0.0486,0.0061,0.723
17:40:39:939,0.7038,0.0415,0.0115,0.705
17:40:39:944,0.6906,0.0305,0.0147,0.691
17:40:39:949,0.6779,0.0188,0.0127,0.678
17:40:39:956,0.6664,0.0148,0.0096,0.667
17:40:39:960,0.6559,0.0195,0.0032,0.656
17:40:39:965,0.6524,0.0246,-0.0078,0.653
17:40:39:969,0.6595,0.0298,-0.0144,0.660
17:40:39:978,0.6693,0.0344,-0.0129,0.670
17:40:39:979,0.6776,0.0371,-0.0107,0.679
17:40:39:990,0.6889,0.0390,-0.0115,0.690
17:40:39:991,0.7011,0.0432,-0.0139,0.703
17:40:39:997,0.7155,0.0476,-0.0115,0.717
17:40:40:001,0.7329,0.0527,-0.0044,0.735
17:40:40:005,0.7485,0.0571,0.0022,0.751
17:40:40:010,0.7605,0.0635,0.0042,0.763
17:40:40:015,0.7734,0.0718,0.0069,0.777
17:40:40:019,0.7866,0.0777,0.0135,0.791
17:40:40:024,0.7954,0.0779,0.0211,0.800
17:40:40:029,0.8025,0.0725,0.0281,0.806
17:40:40:037,0.8103,0.0681,0.0296,0.814
17:40:40:040,0.8174,0.0645,0.0184,0.820
17:40:40:045,0.8218,0.0608,0.0025,0.824
17:40:40:050,0.8245,0.0610,0.0008,0.827
17:40:40:055,0.8345,0.0620,0.0167,0.837
17:40:40:060,0.8534,0.0579,0.0409,0.856
17:40:40:065,0.8754,0.0505,0.0668,0.879
17:40:40:072,0.8903,0.0466,0.0917,0.896
17:40:40:075,0.8917,0.0481,0.1064,0.899
17:40:40:079,0.8807,0.0549,0.1059,0.889
17:40:40:091,0.8670,0.0598,0.0885,0.874
17:40:40:092,0.8614,0.0537,0.0575,0.865
17:40:40:095,0.8619,0.0388,0.0193,0.863
17:40:40:105,0.8634,0.0205,-0.0212,0.864
17:40:40:106,0.8617,0.0082,-0.0655,0.864
17:40:40:109,0.8585,0.0058,-0.1097,0.865
17:40:40:115,0.8585,0.0038,-0.1471,0.871
17:40:40:120,0.8656,-0.0047,-0.1679,0.882
17:40:40:125,0.8768,-0.0177,-0.1691,0.893
17:40:40:130,0.8910,-0.0287,-0.1606,0.906
17:40:40:136,0.9044,-0.0426,-0.1525,0.918
17:40:40:139,0.9230,-0.0592,-0.1432,0.936
17:40:40:145,0.9453,-0.0749,-0.1244,0.956
17:40:40:152,0.9590,-0.0756,-0.1114,0.968
17:40:40:156,0.9682,-0.0683,-0.1146,0.977
17:40:40:161,0.9783,-0.0668,-0.1339,0.990
17:40:40:165,0.9951,-0.0646,-0.1647,1.011
17:40:40:170,1.0174,-0.0741,-0.2029,1.040
17:40:40:176,1.0391,-0.0922,-0.2383,1.070
17:40:40:181,1.0565,-0.0995,-0.2725,1.096
17:40:40:190,1.0751,-0.0973,-0.3050,1.122
17:40:40:191,1.0951,-0.0849,-0.3270,1.146
17:40:40:197,1.1191,-0.0851,-0.3383,1.172
17:40:40:206,1.1406,-0.0949,-0.3361,1.193
17:40:40:207,1.1633,-0.0883,-0.3273,1.212
17:40:40:211,1.1961,-0.0795,-0.3187,1.240
17:40:40:216,1.2359,-0.0739,-0.2994,1.274
17:40:40:220,1.2792,-0.0646,-0.2557,1.306
17:40:40:225,1.3212,-0.0509,-0.1848,1.335
17:40:40:231,1.3608,-0.0377,-0.0907,1.364
17:40:40:237,1.4082,-0.0233,0.0152,1.409
17:40:40:240,1.4645,-0.0172,0.1166,1.469
17:40:40:245,1.5285,-0.0191,0.1917,1.541
17:40:40:251,1.6023,-0.0223,0.2269,1.618
17:40:40:256,1.6810,-0.0133,0.2190,1.695
17:40:40:261,1.7502,0.0051,0.1765,1.759
17:40:40:265,1.8199,-0.0025,0.1276,1.824
17:40:40:272,1.8641,-0.0487,0.0528,1.865
17:40:40:276,1.8472,-0.1142,-0.0430,1.851
17:40:40:281,1.7947,-0.1511,-0.1427,1.807
17:40:40:290,1.7431,-0.1528,-0.2500,1.768
17:40:40:291,1.6972,-0.1426,-0.3571,1.740
17:40:40:297,1.6536,-0.1389,-0.4334,1.715
17:40:40:306,1.6150,-0.1521,-0.4466,1.683
17:40:40:307,1.5647,-0.1594,-0.4145,1.626
17:40:40:311,1.4962,-0.1475,-0.3480,1.543
17:40:40:316,1.4063,-0.1352,-0.2622,1.437
17:40:40:321,1.3278,-0.1201,-0.1696,1.344
17:40:40:325,1.2564,-0.1149,-0.0946,1.265
17:40:40:331,1.1853,-0.1071,-0.0357,1.191
17:40:40:337,1.1083,-0.0895,0.0176,1.112
17:40:40:341,1.0262,-0.0651,0.0553,1.030
17:40:40:346,0.9467,-0.0421,0.0743,0.951
17:40:40:351,0.8805,-0.0289,0.0834,0.885
17:40:40:358,0.8321,-0.0255,0.0822,0.837
17:40:40:361,0.8025,-0.0282,0.0714,0.806
17:40:40:367,0.7837,-0.0301,0.0511,0.786
17:40:40:372,0.7629,-0.0277,0.0225,0.764
17:40:40:376,0.7439,-0.0211,-0.0056,0.744
17:40:40:381,0.7302,-0.0152,-0.0281,0.731
17:40:40:390,0.7231,-0.0093,-0.0503,0.725
17:40:40:391,0.7289,-0.0047,-0.0743,0.733
17:40:40:396,0.7461,-0.0047,-0.0960,0.752
17:40:40:403,0.7646,-0.0052,-0.1080,0.772
17:40:40:406,0.7778,0.0007,-0.1097,0.786
17:40:40:411,0.7861,0.0119,-0.1065,0.793
17:40:40:417,0.7927,0.0236,-0.1056,0.800
17:40:40:421,0.7974,0.0315,-0.1078,0.805
17:40:40:426,0.8047,0.0322,-0.1083,0.813
17:40:40:431,0.8169,0.0288,-0.1053,0.824
17:40:40:436,0.8309,0.0210,-0.1043,0.838
17:40:40:441,0.8441,0.0100,-0.1021,0.850
17:40:40:446,0.8499,0.0014,-0.0960,0.855
17:40:40:452,0.8450,0.0080,-0.0858,0.849
17:40:40:456,0.8397,0.0124,-0.0733,0.843
17:40:40:462,0.8375,0.0100,-0.0606,0.840
17:40:40:467,0.8358,0.0073,-0.0523,0.837
17:40:40:472,0.8294,0.0063,-0.0486,0.831
17:40:40:477,0.8238,0.0058,-0.0471,0.825
17:40:40:481,0.8250,0.0014,-0.0425,0.826
17:40:40:491,0.8318,-0.0062,-0.0361,0.833
17:40:40:492,0.8377,-0.0164,-0.0300,0.838
17:40:40:497,0.8421,-0.0265,-0.0254,0.843
17:40:40:507,0.8468,-0.0355,-0.0242,0.848
17:40:40:509,0.8546,-0.0460,-0.0276,0.856
17:40:40:512,0.8644,-0.0597,-0.0327,0.867
17:40:40:519,0.8724,-0.0749,-0.0374,0.876
17:40:40:524,0.8744,-0.0863,-0.0398,0.880
17:40:40:527,0.8702,-0.0920,-0.0454,0.876
17:40:40:531,0.8651,-0.0978,-0.0513,0.872
17:40:40:538,0.8609,-0.1057,-0.0535,0.869
17:40:40:542,0.8634,-0.1105,-0.0540,0.872
17:40:40:547,0.8604,-0.1162,-0.0567,0.870
17:40:40:553,0.8551,-0.1237,-0.0530,0.866
17:40:40:558,0.8560,-0.1262,-0.0427,0.866
17:40:40:561,0.8534,-0.1272,-0.0342,0.863
17:40:40:567,0.8463,-0.1245,-0.0217,0.856
17:40:40:573,0.8406,-0.1220,-0.0075,0.849
17:40:40:577,0.8397,-0.1171,0.0044,0.848
17:40:40:581,0.8370,-0.1069,0.0120,0.844
17:40:40:587,0.8240,-0.0961,0.0193,0.830
17:40:40:592,0.8111,-0.0895,0.0257,0.816
17:40:40:598,0.8113,-0.0807,0.0333,0.816
17:40:40:606,0.8101,-0.0736,0.0374,0.814
17:40:40:612,0.8013,-0.0665,0.0347,0.805
17:40:40:613,0.7932,-0.0587,0.0279,0.796
17:40:40:619,0.7888,-0.0524,0.0218,0.791
17:40:40:622,0.7866,-0.0458,0.0179,0.788
17:40:40:628,0.7847,-0.0367,0.0157,0.786
17:40:40:632,0.7827,-0.0252,0.0176,0.783
17:40:40:640,0.7859,-0.0150,0.0255,0.786
17:40:40:642,0.7954,-0.0089,0.0387,0.796
17:40:40:647,0.8015,-0.0052,0.0492,0.803
17:40:40:653,0.8018,0.0004,0.0536,0.804
17:40:40:658,0.7976,0.0075,0.0501,0.799
17:40:40:662,0.7925,0.0144,0.0360,0.793
17:40:40:669,0.7913,0.0156,0.0162,0.792
17:40:40:674,0.7952,0.0126,-0.0039,0.795
17:40:40:678,0.8023,0.0109,-0.0215,0.803
17:40:40:682,0.8145,0.0107,-0.0391,0.816
17:40:40:689,0.8248,0.0129,-0.0601,0.827
17:40:40:693,0.8336,0.0175,-0.0806,0.838
17:40:40:700,0.8436,0.0229,-0.0958,0.849
17:40:40:706,0.8568,0.0278,-0.1036,0.863
17:40:40:707,0.8763,0.0268,-0.1017,0.883
17:40:40:714,0.9000,0.0207,-0.0880,0.905
17:40:40:718,0.9216,0.0126,-0.0657,0.924
17:40:40:722,0.9318,0.0026,-0.0464,0.933
17:40:40:728,0.9357,-0.0101,-0.0381,0.937
17:40:40:733,0.9367,-0.0230,-0.0381,0.938
17:40:40:739,0.9340,-0.0365,-0.0425,0.936
17:40:40:743,0.9206,-0.0497,-0.0596,0.924
17:40:40:747,0.8934,-0.0536,-0.0980,0.900
17:40:40:753,0.8592,-0.0485,-0.1447,0.873
17:40:40:759,0.8375,-0.0467,-0.1772,0.857
17:40:40:763,0.8353,-0.0521,-0.1835,0.857
17:40:40:767,0.8414,-0.0582,-0.1686,0.860
17:40:40:773,0.8497,-0.0599,-0.1364,0.863
17:40:40:779,0.8641,-0.0480,-0.1058,0.872
17:40:40:790,0.8824,-0.0177,-0.0687,0.885
17:40:40:791,0.9022,0.0002,-0.0271,0.903
17:40:40:792,0.9318,0.0065,0.0064,0.932
17:40:40:798,0.9665,0.0073,0.0264,0.967
17:40:40:804,1.0064,0.0080,0.0267,1.007
17:40:40:807,1.0509,0.0205,0.0120,1.051
17:40:40:813,1.0856,0.0393,-0.0095,1.086
17:40:40:819,1.1169,0.0540,-0.0212,1.118
17:40:40:823,1.1550,0.0694,-0.0181,1.157
17:40:40:831,1.1956,0.0860,-0.0024,1.199
17:40:40:835,1.2322,0.0928,0.0096,1.236
17:40:40:839,1.2537,0.0918,0.0108,1.257
17:40:40:843,1.2662,0.0838,0.0042,1.269
17:40:40:849,1.2745,0.0742,-0.0137,1.277
17:40:40:853,1.2823,0.0706,-0.0393,1.285
17:40:40:859,1.2943,0.0750,-0.0611,1.298
17:40:40:864,1.3124,0.0840,-0.0682,1.317
17:40:40:868,1.3295,0.0940,-0.0567,1.334
17:40:40:873,1.3408,0.1077,-0.0266,1.345
17:40:40:879,1.3611,0.1204,0.0164,1.366
17:40:40:884,1.3970,0.1346,0.0685,1.405
17:40:40:888,1.4332,0.1534,0.1171,1.446
17:40:40:893,1.4652,0.1732,0.1416,1.482
17:40:40:899,1.4957,0.1935,0.1269,1.514
17:40:40:907,1.5378,0.2070,0.0836,1.554
17:40:40:914,1.5925,0.2119,0.0281,1.607
17:40:40:914,1.6409,0.2111,-0.0288,1.655
17:40:40:921,1.6676,0.2099,-0.0809,1.683
17:40:40:923,1.6568,0.1984,-0.1371,1.674
17:40:40:929,1.6351,0.1769,-0.1865,1.655
17:40:40:933,1.6050,0.1410,-0.2258,1.627
17:40:40:938,1.5666,0.0972,-0.2508,1.590
17:40:40:944,1.5226,0.0618,-0.2569,1.545
17:40:40:948,1.4640,0.0437,-0.2461,1.485
17:40:40:954,1.3958,0.0324,-0.2229,1.414
17:40:40:959,1.3300,0.0146,-0.1943,1.344
17:40:40:963,1.2635,-0.0081,-0.1694,1.275
17:40:40:968,1.1990,-0.0238,-0.1422,1.208
17:40:40:973,1.1320,-0.0282,-0.1156,1.138
17:40:40:980,1.0589,-0.0250,-0.0924,1.063
17:40:40:983,0.9885,-0.0150,-0.0682,0.991
17:40:40:990,0.9228,-0.0081,-0.0474,0.924
17:40:40:994,0.8670,-0.0062,-0.0342,0.868
17:40:41:005,0.8309,-0.0076,-0.0288,0.831
17:40:41:006,0.8120,-0.0157,-0.0210,0.812
17:40:41:009,0.7920,-0.0284,-0.0022,0.793
17:40:41:013,0.7776,-0.0367,0.0279,0.779
17:40:41:020,0.7734,-0.0362,0.0543,0.776
17:40:41:024,0.7644,-0.0201,0.0687,0.768
17:40:41:028,0.7546,-0.0045,0.0800,0.759
17:40:41:034,0.7563,0.0036,0.0922,0.762
17:40:41:039,0.7712,0.0073,0.1015,0.778
17:40:41:044,0.7874,0.0129,0.1037,0.794
17:40:41:049,0.7964,0.0219,0.0998,0.803
17:40:41:053,0.8001,0.0302,0.0892,0.806
17:40:41:059,0.8047,0.0337,0.0743,0.809
17:40:41:064,0.8103,0.0361,0.0607,0.813
17:40:41:069,0.8162,0.0400,0.0457,0.818
17:40:41:073,0.8218,0.0456,0.0303,0.824
17:40:41:080,0.8252,0.0515,0.0193,0.827
17:40:41:085,0.8272,0.0566,0.0152,0.829
17:40:41:090,0.8277,0.0596,0.0171,0.830
17:40:41:095,0.8265,0.0640,0.0257,0.829
17:40:41:099,0.8240,0.0716,0.0335,0.828
17:40:41:107,0.8208,0.0804,0.0355,0.826
17:40:41:109,0.8167,0.0865,0.0355,0.822
17:40:41:115,0.8216,0.0904,0.0333,0.827
17:40:41:121,0.8328,0.0943,0.0311,0.839
17:40:41:124,0.8485,0.0962,0.0274,0.854
17:40:41:129,0.8675,0.0940,0.0230,0.873
17:40:41:135,0.8883,0.0916,0.0196,0.893
17:40:41:139,0.9057,0.0882,0.0137,0.910
17:40:41:144,0.9198,0.0821,0.0017,0.924
17:40:41:152,0.9282,0.0757,-0.0173,0.931
17:40:41:155,0.9333,0.0718,-0.0410,0.937
17:40:41:161,0.9333,0.0694,-0.0657,0.938
17:40:41:164,0.9247,0.0669,-0.0933,0.932
17:40:41:170,0.9159,0.0637,-0.1195,0.926
17:40:41:175,0.9062,0.0615,-0.1395,0.919
17:40:41:181,0.8944,0.0596,-0.1501,0.909
17:40:41:190,0.8778,0.0552,-0.1498,0.892
17:40:41:191,0.8639,0.0478,-0.1388,0.876
17:40:41:197,0.8494,0.0410,-0.1183,0.859
17:40:41:205,0.8314,0.0366,-0.0916,0.837
17:40:41:207,0.8113,0.0351,-0.0606,0.814
17:40:41:210,0.7964,0.0346,-0.0271,0.798
17:40:41:214,0.7803,0.0329,0.0042,0.781
17:40:41:221,0.7615,0.0342,0.0325,0.763
17:40:41:225,0.7473,0.0381,0.0548,0.750
17:40:41:230,0.7370,0.0395,0.0663,0.741
17:40:41:235,0.7255,0.0386,0.0660,0.730
17:40:41:240,0.7187,0.0361,0.0575,0.722
17:40:41:244,0.7177,0.0307,0.0455,0.720
17:40:41:251,0.7148,0.0234,0.0325,0.716
17:40:41:255,0.7121,0.0188,0.0220,0.713
17:40:41:261,0.7131,0.0166,0.0118,0.713
17:40:41:265,0.7153,0.0117,0.0037,0.715
17:40:41:271,0.7172,0.0060,0.0066,0.717
17:40:41:274,0.7116,0.0048,0.0203,0.712
17:40:41:281,0.6972,0.0122,0.0360,0.698
17:40:41:291,0.6803,0.0244,0.0477,0.682
17:40:41:292,0.6664,0.0351,0.0519,0.669
17:40:41:295,0.6561,0.0427,0.0523,0.660
17:40:41:309,0.6505,0.0464,0.0570,0.655
17:40:41:310,0.6471,0.0508,0.0675,0.653
17:40:41:311,0.6436,0.0601,0.0809,0.651
17:40:41:314,0.6373,0.0735,0.0902,0.648
17:40:41:324,0.6326,0.0848,0.0963,0.646
17:40:41:325,0.6317,0.0906,0.1022,0.646
17:40:41:331,0.6390,0.0906,0.1029,0.654
17:40:41:335,0.6527,0.0928,0.1002,0.667
17:40:41:340,0.6649,0.1031,0.0936,0.679
17:40:41:345,0.6803,0.1141,0.0831,0.695
17:40:41:350,0.7060,0.1190,0.0739,0.720
17:40:41:356,0.7346,0.1207,0.0594,0.747
17:40:41:361,0.7624,0.1239,0.0387,0.773
17:40:41:369,0.7810,0.1270,0.0198,0.792
17:40:41:371,0.8130,0.1231,0.0079,0.822
17:40:41:375,0.8639,0.1119,-0.0063,0.871
17:40:41:381,0.9059,0.1080,-0.0276,0.913
17:40:41:385,0.9277,0.1102,-0.0528,0.936
17:40:41:391,0.9406,0.1094,-0.0801,0.950
17:40:41:395,0.9585,0.1028,-0.1105,0.970
17:40:41:412,0.9817,0.0911,-0.1322,0.995
17:40:41:414,0.9927,0.0808,-0.1437,1.006
17:40:41:415,0.9939,0.0782,-0.1547,1.009
17:40:41:416,1.0166,0.0625,-0.1601,1.031
17:40:41:433,1.0594,0.0288,-0.1552,1.071
17:40:41:434,1.1039,-0.0093,-0.1408,1.113
17:40:41:434,1.1415,-0.0465,-0.1351,1.150
17:40:41:435,1.1719,-0.0802,-0.1518,1.184
17:40:41:440,1.1970,-0.1076,-0.1936,1.217
17:40:41:446,1.2200,-0.1242,-0.2500,1.252
17:40:41:452,1.2330,-0.1279,-0.3014,1.276
17:40:41:456,1.2295,-0.1255,-0.3329,1.280
17:40:41:461,1.2190,-0.1206,-0.3419,1.272
17:40:41:465,1.2105,-0.1103,-0.3268,1.259
17:40:41:472,1.2024,-0.0954,-0.2933,1.241
17:40:41:478,1.2034,-0.0907,-0.2295,1.228
17:40:41:482,1.2203,-0.1054,-0.1615,1.235
17:40:41:489,1.2599,-0.1267,-0.0963,1.270
17:40:41:493,1.3095,-0.1347,-0.0445,1.317
17:40:41:495,1.3691,-0.1306,-0.0093,1.375
17:40:41:502,1.4471,-0.1308,0.0213,1.453
17:40:41:506,1.5380,-0.1294,0.0553,1.544
17:40:41:511,1.6294,-0.1223,0.0939,1.637
17:40:41:517,1.7377,-0.1401,0.1354,1.749
17:40:41:522,1.8304,-0.1384,0.1435,1.841
17:40:41:525,1.8714,-0.1027,0.1029,1.877
17:40:41:531,1.9274,-0.1223,0.0585,1.932
17:40:41:535,2.0034,-0.1558,0.0069,2.009
17:40:41:541,2.0765,-0.1812,-0.0149,2.084
17:40:41:546,2.1227,-0.2010,0.0074,2.132
17:40:41:551,2.1308,-0.2135,0.0369,2.142
17:40:41:556,2.1169,-0.2225,0.0570,2.129
17:40:41:561,2.0819,-0.2381,0.0641,2.096
17:40:41:566,2.0056,-0.2469,0.0599,2.022
17:40:41:573,1.8790,-0.2274,0.0465,1.893
17:40:41:576,1.7223,-0.1890,0.0245,1.733
17:40:41:582,1.5632,-0.1592,0.0042,1.571
17:40:41:590,1.4156,-0.1343,-0.0095,1.422
17:40:41:591,1.2987,-0.1291,-0.0075,1.305
17:40:41:596,1.2051,-0.1396,0.0123,1.213
17:40:41:602,1.1144,-0.1438,0.0470,1.125
17:40:41:606,1.0223,-0.1379,0.0907,1.036
17:40:41:612,0.9357,-0.1281,0.1352,0.954
17:40:41:616,0.8556,-0.1162,0.1765,0.881
17:40:41:622,0.7820,-0.1042,0.2122,0.817
17:40:41:626,0.7150,-0.0951,0.2359,0.759
17:40:41:633,0.6546,-0.0876,0.2381,0.702
17:40:41:641,0.6021,-0.0819,0.2134,0.644
17:40:41:643,0.5630,-0.0685,0.1577,0.589
17:40:41:647,0.5346,-0.0516,0.0924,0.545
17:40:41:652,0.5070,-0.0357,0.0184,0.509
17:40:41:656,0.5028,-0.0184,-0.0396,0.505
17:40:41:662,0.5155,-0.0101,-0.0660,0.520
17:40:41:671,0.5270,-0.0067,-0.0709,0.532
17:40:41:671,0.5221,0.0014,-0.0696,0.527
17:40:41:676,0.5248,0.0097,-0.0645,0.529
17:40:41:682,0.5305,0.0210,-0.0662,0.535
17:40:41:688,0.5305,0.0342,-0.0853,0.538
17:40:41:691,0.5375,0.0361,-0.1146,0.551
17:40:41:697,0.5630,0.0351,-0.1476,0.583
17:40:41:704,0.5727,0.0427,-0.1818,0.602
17:40:41:707,0.5852,0.0373,-0.2053,0.621
17:40:41:712,0.6038,0.0312,-0.2158,0.642
17:40:41:717,0.6292,0.0288,-0.2129,0.665
17:40:41:722,0.6458,0.0322,-0.2055,0.679
17:40:41:727,0.6581,0.0346,-0.1967,0.688
17:40:41:731,0.6717,0.0390,-0.1828,0.697
17:40:41:737,0.6820,0.0478,-0.1669,0.704
17:40:41:742,0.6935,0.0559,-0.1469,0.711
17:40:41:747,0.7045,0.0645,-0.1249,0.718
17:40:41:754,0.7133,0.0782,-0.1007,0.725
17:40:41:759,0.7360,0.0708,-0.0753,0.743
17:40:41:762,0.7712,0.0527,-0.0528,0.775
17:40:41:767,0.7947,0.0449,-0.0418,0.797
17:40:41:773,0.8086,0.0493,-0.0476,0.812
17:40:41:777,0.8321,0.0552,-0.0713,0.837
17:40:41:783,0.8685,0.0471,-0.1009,0.876
17:40:41:790,0.9020,0.0227,-0.1293,0.912
17:40:41:793,0.9286,-0.0076,-0.1535,0.941
17:40:41:797,0.9492,-0.0367,-0.1740,0.966
17:40:41:805,0.9700,-0.0643,-0.1936,0.991
17:40:41:806,0.9973,-0.0895,-0.2007,1.021
17:40:41:812,1.0272,-0.1179,-0.1813,1.050
17:40:41:820,1.0506,-0.1450,-0.1371,1.069
17:40:41:823,1.0555,-0.1692,-0.0770,1.072
17:40:41:829,1.0509,-0.1912,-0.0176,1.068
17:40:41:833,1.0382,-0.2042,0.0423,1.059
17:40:41:837,1.0108,-0.2029,0.1064,1.036
17:40:41:843,0.9758,-0.1963,0.1614,1.008
17:40:41:847,0.9482,-0.1927,0.2080,0.990
17:40:41:852,0.9169,-0.1878,0.2547,0.970
17:40:41:857,0.8822,-0.1790,0.2958,0.948
17:40:41:863,0.8472,-0.1692,0.3222,0.922
17:40:41:867,0.8084,-0.1619,0.3354,0.890
17:40:41:873,0.7732,-0.1494,0.3273,0.853
17:40:41:877,0.7483,-0.1391,0.2948,0.816
17:40:41:887,0.7282,-0.1377,0.2442,0.780
17:40:41:888,0.7099,-0.1404,0.1895,0.748
17:40:41:892,0.7013,-0.1382,0.1430,0.729
17:40:41:897,0.6962,-0.1313,0.1039,0.716
17:40:41:903,0.6928,-0.1206,0.0660,0.706
17:40:41:907,0.7116,-0.1069,0.0321,0.720
17:40:41:913,0.7431,-0.0907,0.0047,0.749
17:40:41:917,0.7656,-0.0812,-0.0105,0.770
17:40:41:923,0.7798,-0.0807,-0.0049,0.784
17:40:41:927,0.7913,-0.0856,0.0220,0.796
17:40:41:934,0.7954,-0.0885,0.0555,0.802
17:40:41:937,0.7993,-0.0885,0.0758,0.808
17:40:41:944,0.8040,-0.0890,0.0785,0.813
17:40:41:948,0.8040,-0.0834,0.0629,0.811
17:40:41:955,0.8103,-0.0722,0.0384,0.814
17:40:41:958,0.8140,-0.0582,0.0176,0.816
17:40:41:965,0.8042,-0.0431,0.0061,0.805
17:40:41:968,0.7937,-0.0318,-0.0007,0.794
17:40:41:973,0.7937,-0.0245,-0.0031,0.794
17:40:41:978,0.8069,-0.0177,-0.0017,0.807
17:40:41:983,0.8233,-0.0118,0.0037,0.823
17:40:41:987,0.8375,-0.0049,0.0223,0.838
