time,gFx,gFy,gFz,TgF
17:39:02:505,1.2594,-0.0636,-0.0440,1.262
17:39:02:509,1.3122,-0.0489,0.0022,1.313
17:39:02:515,1.3703,-0.0304,0.0303,1.371
17:39:02:520,1.4344,-0.0145,0.0404,1.435
17:39:02:524,1.5016,0.0026,0.0418,1.502
17:39:02:529,1.5742,0.0153,0.0416,1.575
17:39:02:535,1.6514,0.0104,0.0262,1.652
17:39:02:545,1.7331,-0.0047,-0.0112,1.733
17:39:02:552,1.8069,-0.0194,-0.0623,1.808
17:39:02:553,1.8678,-0.0392,-0.1073,1.871
17:39:02:562,1.8895,-0.0675,-0.1674,1.898
17:39:02:563,1.8458,-0.0905,-0.2505,1.865
17:39:02:564,1.7431,-0.0907,-0.3419,1.779
17:39:02:569,1.6373,-0.0700,-0.4250,1.693
17:39:02:575,1.5405,-0.0472,-0.4932,1.618
17:39:02:579,1.4608,-0.0335,-0.5306,1.555
17:39:02:586,1.3919,-0.0269,-0.5326,1.491
17:39:02:591,1.3224,-0.0257,-0.4932,1.412
17:39:02:596,1.2481,-0.0279,-0.4138,1.315
17:39:02:599,1.1809,-0.0350,-0.3136,1.222
17:39:02:606,1.1213,-0.0438,-0.2129,1.142
17:39:02:612,1.0619,-0.0487,-0.1158,1.069
17:39:02:615,0.9986,-0.0497,-0.0193,1.000
17:39:02:621,0.9365,-0.0458,0.0677,0.940
17:39:02:627,0.8756,-0.0392,0.1337,0.887
17:39:02:631,0.8191,-0.0348,0.1665,0.837
17:39:02:634,0.7671,-0.0323,0.1706,0.786
17:39:02:644,0.7167,-0.0296,0.1572,0.734
17:39:02:645,0.6798,-0.0284,0.1347,0.694
17:39:02:654,0.6529,-0.0296,0.0995,0.661
17:39:02:656,0.6358,-0.0340,0.0511,0.639
17:39:02:660,0.6211,-0.0318,-0.0058,0.622
17:39:02:665,0.6067,-0.0191,-0.0689,0.611
17:39:02:669,0.5999,0.0019,-0.1300,0.614
17:39:02:675,0.6229,0.0207,-0.1833,0.650
17:39:02:680,0.6666,0.0295,-0.2183,0.702
17:39:02:685,0.7050,0.0278,-0.2280,0.741
17:39:02:690,0.7451,0.0124,-0.2156,0.776
17:39:02:695,0.7898,-0.0076,-0.1889,0.812
17:39:02:699,0.8331,-0.0230,-0.1523,0.847
17:39:02:706,0.8702,-0.0279,-0.1092,0.877
17:39:02:710,0.8988,-0.0240,-0.0733,0.902
17:39:02:715,0.9176,-0.0169,-0.0462,0.919
17:39:02:721,0.9264,-0.0103,-0.0247,0.927
17:39:02:728,0.9269,-0.0067,-0.0100,0.927
17:39:02:730,0.9218,-0.0037,-0.0053,0.922
17:39:02:735,0.9150,0.0019,-0.0107,0.915
17:39:02:744,0.9132,0.0073,-0.0259,0.914
17:39:02:746,0.9167,0.0122,-0.0474,0.918
17:39:02:750,0.9240,0.0170,-0.0669,0.927
17:39:02:755,0.9284,0.0212,-0.0833,0.932
17:39:02:760,0.9291,0.0239,-0.0929,0.934
17:39:02:767,0.9296,0.0256,-0.0941,0.935
17:39:02:772,0.9370,0.0263,-0.0899,0.942
17:39:02:775,0.9399,0.0256,-0.0870,0.944
17:39:02:780,0.9355,0.0244,-0.0779,0.939
17:39:02:787,0.9374,0.0227,-0.0589,0.940
17:39:02:791,0.9462,0.0156,-0.0357,0.947
17:39:02:796,0.9494,0.0073,-0.0242,0.950
17:39:02:801,0.9370,-0.0015,-0.0239,0.937
17:39:02:806,0.9436,-0.0098,-0.0173,0.944
17:39:02:810,0.9531,-0.0208,-0.0237,0.954
17:39:02:815,0.9467,-0.0321,-0.0398,0.948
17:39:02:827,0.9440,-0.0404,-0.0462,0.946
17:39:02:828,0.9514,-0.0536,-0.0589,0.955
17:39:02:833,0.9445,-0.0604,-0.0784,0.950
17:39:02:835,0.9250,-0.0573,-0.0838,0.931
17:39:02:843,0.9020,-0.0580,-0.0743,0.907
17:39:02:847,0.8839,-0.0617,-0.0757,0.889
17:39:02:850,0.8651,-0.0614,-0.0850,0.871
17:39:02:856,0.8421,-0.0565,-0.0948,0.849
17:39:02:861,0.8184,-0.0460,-0.1039,0.826
17:39:02:867,0.7947,-0.0375,-0.1083,0.803
17:39:02:872,0.7749,-0.0353,-0.1036,0.783
17:39:02:875,0.7610,-0.0343,-0.0933,0.767
17:39:02:881,0.7500,-0.0338,-0.0836,0.755
17:39:02:889,0.7373,-0.0313,-0.0804,0.742
17:39:02:890,0.7241,-0.0247,-0.0792,0.729
17:39:02:896,0.7113,-0.0155,-0.0789,0.716
17:39:02:901,0.6981,-0.0071,-0.0787,0.703
17:39:02:907,0.6869,-0.0027,-0.0831,0.692
17:39:02:911,0.6793,-0.0001,-0.0882,0.685
17:39:02:916,0.6732,0.0016,-0.0836,0.678
17:39:02:927,0.6715,0.0034,-0.0706,0.675
17:39:02:933,0.6713,0.0048,-0.0577,0.674
17:39:02:934,0.6730,0.0056,-0.0515,0.675
17:39:02:936,0.6666,0.0051,-0.0440,0.668
17:39:02:944,0.6581,0.0041,-0.0349,0.659
17:39:02:947,0.6573,0.0012,-0.0259,0.658
17:39:02:951,0.6639,-0.0030,-0.0295,0.665
17:39:02:957,0.6654,-0.0042,-0.0430,0.667
17:39:02:961,0.6561,-0.0035,-0.0545,0.658
17:39:02:966,0.6409,-0.0062,-0.0601,0.644
17:39:02:972,0.6307,-0.0091,-0.0652,0.634
17:39:02:976,0.6224,-0.0076,-0.0694,0.626
17:39:02:981,0.6199,-0.0047,-0.0696,0.624
17:39:02:988,0.6265,-0.0037,-0.0613,0.630
17:39:02:992,0.6429,-0.0074,-0.0415,0.644
17:39:02:996,0.6717,-0.0147,-0.0100,0.672
17:39:03:001,0.7123,-0.0250,0.0355,0.714
17:39:03:006,0.7561,-0.0377,0.0839,0.762
17:39:03:011,0.7979,-0.0489,0.1306,0.810
17:39:03:017,0.8262,-0.0543,0.1645,0.844
17:39:03:029,0.8287,-0.0577,0.1748,0.849
17:39:03:036,0.8079,-0.0614,0.1592,0.826
17:39:03:037,0.7922,-0.0548,0.1200,0.803
17:39:03:038,0.7903,-0.0428,0.0631,0.794
17:39:03:047,0.8035,-0.0458,-0.0161,0.805
17:39:03:048,0.8206,-0.0565,-0.1136,0.830
17:39:03:051,0.8507,-0.0467,-0.2077,0.877
17:39:03:057,0.8915,-0.0023,-0.2825,0.935
17:39:03:061,0.9220,0.0476,-0.3197,0.977
17:39:03:069,0.9550,0.0850,-0.3131,1.009
17:39:03:072,1.0061,0.1077,-0.2833,1.051
17:39:03:076,1.0851,0.1160,-0.2464,1.119
17:39:03:082,1.1809,0.1173,-0.2102,1.205
17:39:03:087,1.2772,0.1248,-0.1730,1.295
17:39:03:092,1.3689,0.1405,-0.1373,1.383
17:39:03:097,1.4586,0.1625,-0.1051,1.471
17:39:03:101,1.5410,0.1847,-0.0836,1.554
17:39:03:107,1.5979,0.1955,-0.0904,1.612
17:39:03:112,1.6116,0.1842,-0.1317,1.627
17:39:03:117,1.5923,0.1583,-0.1948,1.612
17:39:03:127,1.5708,0.1354,-0.2630,1.598
17:39:03:128,1.5515,0.1185,-0.3385,1.592
17:39:03:131,1.5282,0.1016,-0.4072,1.585
17:39:03:148,1.4967,0.0889,-0.4522,1.566
17:39:03:149,1.4588,0.0838,-0.4649,1.533
17:39:03:150,1.4234,0.0845,-0.4480,1.495
17:39:03:152,1.3970,0.0931,-0.4077,1.458
17:39:03:158,1.3931,0.1119,-0.3466,1.440
17:39:03:162,1.4011,0.1361,-0.2791,1.435
17:39:03:167,1.4129,0.1522,-0.2097,1.436
17:39:03:172,1.4403,0.1657,-0.1359,1.456
17:39:03:177,1.4601,0.1911,-0.0713,1.474
17:39:03:183,1.4527,0.2253,-0.0222,1.470
17:39:03:189,1.4596,0.2671,0.0242,1.484
17:39:03:192,1.4889,0.3101,0.0550,1.522
17:39:03:197,1.5018,0.3297,0.0536,1.539
17:39:03:202,1.5182,0.3231,0.0555,1.553
17:39:03:208,1.5317,0.2955,0.0509,1.561
17:39:03:212,1.5287,0.2566,0.0169,1.550
17:39:03:217,1.5216,0.2170,-0.0540,1.538
17:39:03:229,1.5128,0.1732,-0.1581,1.531
17:39:03:231,1.4984,0.1273,-0.2688,1.528
17:39:03:232,1.4754,0.0867,-0.3556,1.520
17:39:03:251,1.4473,0.0522,-0.4072,1.504
17:39:03:252,1.4048,0.0310,-0.4236,1.468
17:39:03:252,1.3437,0.0273,-0.4067,1.404
17:39:03:253,1.2699,0.0351,-0.3671,1.322
17:39:03:258,1.1809,0.0505,-0.3163,1.224
17:39:03:262,1.0905,0.0635,-0.2640,1.124
17:39:03:268,1.0059,0.0689,-0.2134,1.031
17:39:03:273,0.9257,0.0696,-0.1686,0.944
17:39:03:277,0.8436,0.0747,-0.1273,0.856
17:39:03:283,0.7634,0.0872,-0.0823,0.773
17:39:03:288,0.7050,0.0826,-0.0440,0.711
17:39:03:292,0.6568,0.0713,-0.0320,0.661
17:39:03:298,0.6099,0.0701,-0.0315,0.615
17:39:03:303,0.5608,0.0762,-0.0342,0.567
17:39:03:309,0.5170,0.0850,-0.0374,0.525
17:39:03:313,0.4877,0.0909,-0.0464,0.498
17:39:03:317,0.4796,0.0879,-0.0606,0.491
17:39:03:328,0.4869,0.0801,-0.0699,0.498
17:39:03:329,0.4982,0.0735,-0.0687,0.508
17:39:03:336,0.5129,0.0725,-0.0586,0.521
17:39:03:345,0.5353,0.0733,-0.0503,0.543
17:39:03:346,0.5730,0.0725,-0.0486,0.580
17:39:03:348,0.6258,0.0686,-0.0542,0.632
17:39:03:353,0.6859,0.0632,-0.0633,0.692
17:39:03:358,0.7441,0.0586,-0.0728,0.750
17:39:03:363,0.7971,0.0530,-0.0750,0.802
17:39:03:368,0.8421,0.0469,-0.0643,0.846
17:39:03:372,0.8734,0.0430,-0.0442,0.876
17:39:03:378,0.8956,0.0420,-0.0237,0.897
17:39:03:383,0.9091,0.0442,-0.0073,0.910
17:39:03:389,0.9140,0.0505,0.0010,0.915
17:39:03:393,0.9189,0.0562,0.0032,0.921
17:39:03:398,0.9269,0.0586,-0.0002,0.929
17:39:03:403,0.9357,0.0588,-0.0105,0.938
17:39:03:409,0.9411,0.0586,-0.0254,0.943
17:39:03:413,0.9453,0.0591,-0.0423,0.948
17:39:03:418,0.9536,0.0606,-0.0579,0.957
17:39:03:426,0.9670,0.0620,-0.0721,0.972
17:39:03:429,0.9800,0.0659,-0.0860,0.986
17:39:03:433,0.9871,0.0718,-0.1002,0.995
17:39:03:445,0.9944,0.0760,-0.1144,1.004
17:39:03:446,1.0088,0.0752,-0.1244,1.019
17:39:03:450,1.0186,0.0750,-0.1256,1.029
17:39:03:453,1.0191,0.0774,-0.1241,1.030
17:39:03:458,1.0105,0.0828,-0.1217,1.021
17:39:03:464,0.9951,0.0928,-0.1173,1.006
17:39:03:470,0.9741,0.1041,-0.1119,0.986
17:39:03:474,0.9553,0.1163,-0.1043,0.968
17:39:03:478,0.9394,0.1285,-0.0951,0.953
17:39:03:483,0.9326,0.1400,-0.0865,0.947
17:39:03:490,0.9306,0.1493,-0.0748,0.945
17:39:03:494,0.9321,0.1549,-0.0608,0.947
17:39:03:499,0.9299,0.1576,-0.0476,0.944
17:39:03:505,0.9145,0.1542,-0.0357,0.928
17:39:03:509,0.9030,0.1495,-0.0261,0.916
17:39:03:513,0.9066,0.1510,-0.0178,0.919
17:39:03:519,0.9088,0.1532,-0.0183,0.922
17:39:03:523,0.9118,0.1517,-0.0239,0.925
17:39:03:529,0.9096,0.1468,-0.0332,0.922
17:39:03:534,0.9022,0.1407,-0.0437,0.914
17:39:03:542,0.8925,0.1310,-0.0511,0.903
17:39:03:543,0.8846,0.1209,-0.0528,0.894
17:39:03:549,0.8751,0.1153,-0.0550,0.884
17:39:03:569,0.8560,0.1121,-0.0550,0.865
17:39:03:570,0.8309,0.1072,-0.0533,0.839
17:39:03:570,0.8091,0.1016,-0.0552,0.817
17:39:03:570,0.7976,0.0933,-0.0581,0.805
17:39:03:574,0.7949,0.0826,-0.0581,0.801
17:39:03:578,0.7871,0.0691,-0.0545,0.792
17:39:03:583,0.7722,0.0576,-0.0491,0.776
17:39:03:590,0.7568,0.0547,-0.0437,0.760
17:39:03:594,0.7426,0.0559,-0.0371,0.746
17:39:03:599,0.7363,0.0544,-0.0315,0.739
17:39:03:604,0.7382,0.0510,-0.0295,0.741
17:39:03:610,0.7409,0.0476,-0.0278,0.743
17:39:03:614,0.7419,0.0459,-0.0269,0.744
17:39:03:618,0.7421,0.0437,-0.0264,0.744
17:39:03:624,0.7465,0.0408,-0.0259,0.748
17:39:03:631,0.7546,0.0388,-0.0244,0.756
17:39:03:634,0.7646,0.0361,-0.0269,0.766
17:39:03:642,0.7727,0.0344,-0.0386,0.774
17:39:03:644,0.7764,0.0332,-0.0550,0.779
17:39:03:650,0.7783,0.0302,-0.0689,0.782
17:39:03:660,0.7788,0.0244,-0.0733,0.783
17:39:03:661,0.7727,0.0161,-0.0691,0.776
17:39:03:664,0.7627,0.0090,-0.0579,0.765
17:39:03:670,0.7563,0.0068,-0.0445,0.758
17:39:03:675,0.7546,0.0073,-0.0298,0.755
17:39:03:679,0.7551,0.0097,-0.0173,0.755
17:39:03:684,0.7531,0.0146,-0.0051,0.753
17:39:03:690,0.7500,0.0180,0.0042,0.750
17:39:03:694,0.7551,0.0153,0.0118,0.755
17:39:03:699,0.7590,0.0134,0.0135,0.759
17:39:03:704,0.7580,0.0146,0.0064,0.758
17:39:03:710,0.7629,0.0197,0.0044,0.763
17:39:03:715,0.7695,0.0283,-0.0041,0.770
17:39:03:720,0.7795,0.0334,-0.0205,0.781
17:39:03:724,0.7932,0.0310,-0.0335,0.795
17:39:03:730,0.8116,0.0234,-0.0295,0.812
17:39:03:735,0.8282,0.0139,-0.0110,0.828
17:39:03:742,0.8367,0.0107,0.0123,0.837
17:39:03:745,0.8453,0.0158,0.0333,0.846
17:39:03:750,0.8622,0.0273,0.0470,0.864
17:39:03:756,0.8861,0.0400,0.0582,0.889
17:39:03:760,0.9008,0.0532,0.0702,0.905
17:39:03:764,0.9172,0.0615,0.0812,0.923
17:39:03:770,0.9577,0.0662,0.0971,0.965
17:39:03:774,0.9910,0.0725,0.1020,0.999
17:39:03:780,1.0086,0.0764,0.0853,1.015
17:39:03:784,1.0237,0.0701,0.0467,1.027
17:39:03:792,1.0430,0.0547,-0.0002,1.044
17:39:03:795,1.0804,0.0302,-0.0562,1.082
17:39:03:800,1.1327,0.0016,-0.1178,1.139
17:39:03:805,1.1785,-0.0216,-0.1740,1.191
17:39:03:810,1.2146,-0.0365,-0.2217,1.235
17:39:03:814,1.2432,-0.0436,-0.2718,1.273
17:39:03:820,1.2652,-0.0419,-0.3351,1.310
17:39:03:824,1.2828,-0.0345,-0.4074,1.346
17:39:03:830,1.3014,-0.0277,-0.4752,1.386
17:39:03:834,1.3175,-0.0235,-0.5145,1.415
17:39:03:840,1.3320,-0.0218,-0.5199,1.430
17:39:03:845,1.3496,-0.0269,-0.4903,1.436
17:39:03:850,1.3591,-0.0313,-0.4387,1.429
17:39:03:855,1.3655,-0.0296,-0.3840,1.419
17:39:03:860,1.3591,-0.0201,-0.3341,1.400
17:39:03:864,1.3347,-0.0025,-0.2818,1.364
17:39:03:870,1.3107,0.0097,-0.2217,1.329
17:39:03:875,1.2960,0.0180,-0.1689,1.307
17:39:03:882,1.3007,0.0219,-0.1332,1.308
17:39:03:885,1.3205,0.0234,-0.1024,1.325
17:39:03:891,1.3503,0.0207,-0.0657,1.352
17:39:03:895,1.3906,0.0139,-0.0234,1.391
17:39:03:901,1.4344,0.0016,0.0196,1.435
17:39:03:906,1.4769,-0.0186,0.0426,1.478
17:39:03:910,1.5177,-0.0460,0.0347,1.519
17:39:03:916,1.5498,-0.0758,0.0022,1.552
17:39:03:920,1.5615,-0.1044,-0.0577,1.566
17:39:03:927,1.5583,-0.1225,-0.1356,1.569
17:39:03:931,1.5502,-0.1325,-0.2092,1.570
17:39:03:935,1.5402,-0.1426,-0.2527,1.567
17:39:03:942,1.5368,-0.1560,-0.2662,1.567
17:39:03:945,1.5282,-0.1489,-0.2657,1.558
17:39:03:950,1.4921,-0.1206,-0.2505,1.518
17:39:03:955,1.4857,-0.1343,-0.2073,1.506
17:39:03:960,1.4901,-0.1374,-0.1721,1.506
17:39:03:965,1.4390,-0.0939,-0.1557,1.450
17:39:03:972,1.3699,-0.0631,-0.1381,1.378
17:39:03:976,1.3092,-0.0577,-0.1119,1.315
17:39:03:980,1.2432,-0.0521,-0.0833,1.247
17:39:03:985,1.1645,-0.0348,-0.0589,1.167
17:39:03:991,1.0782,-0.0167,-0.0371,1.079
17:39:03:996,0.9929,-0.0113,-0.0227,0.993
17:39:04:001,0.9213,-0.0177,-0.0127,0.922
17:39:04:008,0.8534,-0.0318,-0.0083,0.854
17:39:04:011,0.8084,-0.0250,-0.0066,0.809
17:39:04:016,0.7761,-0.0052,-0.0149,0.776
17:39:04:025,0.7373,0.0080,-0.0278,0.738
17:39:04:026,0.6891,0.0104,-0.0359,0.690
17:39:04:037,0.6431,0.0158,-0.0432,0.645
17:39:04:040,0.6089,0.0293,-0.0449,0.611
17:39:04:042,0.5889,0.0439,-0.0464,0.592
17:39:04:046,0.5749,0.0515,-0.0457,0.579
17:39:04:051,0.5691,0.0500,-0.0469,0.573
17:39:04:056,0.5705,0.0650,-0.0496,0.576
17:39:04:061,0.5691,0.0728,-0.0589,0.577
17:39:04:065,0.5847,0.0725,-0.0821,0.595
17:39:04:072,0.6101,0.0791,-0.1168,0.626
17:39:04:075,0.6319,0.0872,-0.1454,0.654
17:39:04:081,0.6537,0.0904,-0.1640,0.680
17:39:04:086,0.6735,0.0882,-0.1730,0.701
17:39:04:092,0.6908,0.0811,-0.1745,0.717
17:39:04:096,0.7155,0.0745,-0.1816,0.742
17:39:04:102,0.7421,0.0684,-0.1960,0.771
17:39:04:106,0.7644,0.0645,-0.2085,0.795
17:39:04:111,0.7888,0.0540,-0.2151,0.819
17:39:04:116,0.8001,0.0432,-0.2185,0.830
17:39:04:121,0.8023,0.0395,-0.2180,0.832
17:39:04:126,0.8096,0.0349,-0.2112,0.837
17:39:04:131,0.8240,0.0254,-0.2014,0.849
17:39:04:137,0.8450,0.0146,-0.1928,0.867
17:39:04:144,0.8729,0.0041,-0.1894,0.893
17:39:04:146,0.9054,-0.0052,-0.1860,0.924
17:39:04:151,0.9387,-0.0162,-0.1840,0.957
17:39:04:161,0.9707,-0.0301,-0.1916,0.990
17:39:04:162,0.9973,-0.0433,-0.2058,1.019
17:39:04:167,1.0198,-0.0541,-0.2109,1.043
17:39:04:171,1.0311,-0.0670,-0.2048,1.053
17:39:04:176,1.0228,-0.0812,-0.1941,1.044
17:39:04:181,0.9973,-0.0895,-0.1828,1.018
17:39:04:188,0.9675,-0.0832,-0.1628,0.985
17:39:04:192,0.9362,-0.0778,-0.1400,0.950
17:39:04:196,0.9000,-0.0868,-0.1205,0.912
17:39:04:202,0.8683,-0.0981,-0.0887,0.878
17:39:04:206,0.8482,-0.1081,-0.0589,0.857
17:39:04:213,0.8353,-0.1130,-0.0337,0.844
17:39:04:217,0.8218,-0.1159,-0.0078,0.830
17:39:04:221,0.8130,-0.1154,0.0294,0.822
17:39:04:226,0.8006,-0.1211,0.0665,0.812
17:39:04:232,0.7935,-0.1301,0.1010,0.810
17:39:04:242,0.8057,-0.1311,0.1362,0.828
17:39:04:243,0.8265,-0.1262,0.1614,0.851
17:39:04:246,0.8436,-0.1149,0.1738,0.869
17:39:04:252,0.8436,-0.1052,0.1711,0.867
17:39:04:259,0.8424,-0.1022,0.1469,0.861
17:39:04:262,0.8480,-0.1032,0.1105,0.861
17:39:04:267,0.8585,-0.1003,0.0682,0.867
17:39:04:273,0.8690,-0.0917,0.0296,0.874
17:39:04:276,0.8614,-0.0895,-0.0083,0.866
17:39:04:282,0.8492,-0.1008,-0.0352,0.856
17:39:04:287,0.8485,-0.1093,-0.0401,0.856
17:39:04:292,0.8543,-0.0932,-0.0259,0.860
17:39:04:297,0.8455,-0.0697,-0.0097,0.848
17:39:04:301,0.8279,-0.0516,0.0032,0.830
17:39:04:307,0.8150,-0.0384,0.0074,0.816
17:39:04:312,0.8091,-0.0284,0.0110,0.810
17:39:04:317,0.8106,-0.0189,0.0137,0.811
17:39:04:323,0.8206,-0.0101,0.0086,0.821
17:39:04:327,0.8343,-0.0052,-0.0100,0.834
17:39:04:332,0.8453,-0.0015,-0.0327,0.846
17:39:04:336,0.8509,0.0034,-0.0559,0.853
17:39:04:344,0.8507,0.0090,-0.0748,0.854
17:39:04:347,0.8392,0.0151,-0.0919,0.844
17:39:04:352,0.8106,0.0232,-0.1073,0.818
17:39:04:363,0.7732,0.0354,-0.1102,0.782
17:39:04:365,0.7365,0.0456,-0.1002,0.745
17:39:04:368,0.7096,0.0520,-0.0870,0.717
17:39:04:374,0.7030,0.0493,-0.0811,0.709
17:39:04:377,0.7175,0.0478,-0.0867,0.724
17:39:04:384,0.7473,0.0576,-0.0963,0.756
17:39:04:389,0.7893,0.0635,-0.1007,0.798
17:39:04:393,0.8331,0.0686,-0.0970,0.842
17:39:04:397,0.8751,0.0725,-0.0897,0.883
17:39:04:402,0.8844,0.0603,-0.0872,0.891
17:39:04:408,0.8888,0.0459,-0.0784,0.893
17:39:04:414,0.9003,0.0366,-0.0618,0.903
17:39:04:418,0.9284,0.0476,-0.0342,0.930
17:39:04:422,0.9499,0.0745,-0.0066,0.953
17:39:04:428,0.9519,0.1026,0.0044,0.957
17:39:04:434,0.9482,0.1212,-0.0029,0.956
17:39:04:444,0.9514,0.1253,-0.0281,0.960
17:39:04:445,0.9607,0.1261,-0.0726,0.972
17:39:04:447,0.9763,0.1380,-0.1202,0.993
17:39:04:452,0.9910,0.1600,-0.1547,1.016
17:39:04:461,1.0174,0.1789,-0.1703,1.047
17:39:04:462,1.0560,0.1904,-0.1664,1.086
17:39:04:467,1.1024,0.1992,-0.1483,1.130
17:39:04:475,1.1545,0.2065,-0.1285,1.180
17:39:04:477,1.2203,0.2026,-0.1112,1.242
17:39:04:483,1.2946,0.1904,-0.1080,1.313
17:39:04:489,1.3716,0.1710,-0.1320,1.388
17:39:04:493,1.4454,0.1483,-0.1828,1.464
17:39:04:497,1.4977,0.1055,-0.2600,1.524
17:39:04:504,1.5351,0.0608,-0.3375,1.573
17:39:04:509,1.5412,0.0400,-0.3979,1.592
17:39:04:514,1.4791,-0.0013,-0.4356,1.542
17:39:04:519,1.4163,-0.0375,-0.4302,1.481
17:39:04:523,1.3535,-0.0507,-0.3950,1.411
17:39:04:527,1.2753,-0.0406,-0.3451,1.322
17:39:04:534,1.2053,-0.0142,-0.2862,1.239
17:39:04:544,1.2039,0.0408,-0.2048,1.222
17:39:04:545,1.2151,0.0936,-0.1087,1.224
17:39:04:549,1.2144,0.1285,-0.0009,1.221
17:39:04:562,1.2293,0.1544,0.0951,1.243
17:39:04:563,1.2706,0.1820,0.1518,1.293
17:39:04:564,1.3217,0.2165,0.1777,1.351
17:39:04:568,1.3611,0.2600,0.1978,1.400
17:39:04:573,1.3828,0.3043,0.2173,1.432
17:39:04:578,1.3708,0.3414,0.2384,1.433
17:39:04:583,1.3540,0.3529,0.2564,1.423
17:39:04:589,1.3515,0.3441,0.2528,1.417
17:39:04:593,1.3576,0.3309,0.2183,1.414
17:39:04:598,1.3730,0.2884,0.1474,1.411
17:39:04:603,1.4136,0.2234,0.0409,1.432
17:39:04:608,1.4801,0.1456,-0.0933,1.490
17:39:04:614,1.5226,0.0945,-0.2234,1.542
17:39:04:617,1.5204,0.0948,-0.3053,1.554
17:39:04:624,1.4960,0.0843,-0.3353,1.535
17:39:04:628,1.4588,0.0496,-0.3344,1.497
17:39:04:634,1.3931,0.0200,-0.3194,1.429
17:39:04:643,1.3051,0.0095,-0.2921,1.337
17:39:04:644,1.2036,0.0092,-0.2552,1.230
17:39:04:648,1.0968,0.0136,-0.2095,1.117
17:39:04:660,0.9856,0.0195,-0.1569,0.998
17:39:04:662,0.8768,0.0290,-0.1087,0.884
17:39:04:663,0.7788,0.0383,-0.0716,0.783
17:39:04:668,0.6915,0.0439,-0.0440,0.694
17:39:04:674,0.6172,0.0474,-0.0259,0.620
17:39:04:678,0.5603,0.0508,-0.0159,0.563
17:39:04:683,0.5163,0.0542,-0.0112,0.519
17:39:04:688,0.4799,0.0593,-0.0075,0.484
17:39:04:694,0.4527,0.0667,-0.0017,0.458
17:39:04:698,0.4434,0.0752,0.0042,0.450
17:39:04:704,0.4549,0.0848,0.0145,0.463
17:39:04:710,0.4845,0.0977,0.0316,0.495
17:39:04:713,0.5263,0.1102,0.0548,0.540
17:39:04:718,0.5769,0.1224,0.0822,0.595
17:39:04:726,0.6304,0.1336,0.1071,0.653
17:39:04:728,0.6805,0.1442,0.1196,0.706
17:39:04:735,0.7309,0.1522,0.1137,0.755
17:39:04:744,0.7822,0.1530,0.0919,0.802
17:39:04:745,0.8245,0.1461,0.0641,0.840
17:39:04:748,0.8541,0.1334,0.0362,0.865
17:39:04:761,0.8780,0.1200,0.0083,0.886
17:39:04:762,0.9027,0.1065,-0.0119,0.909
17:39:04:764,0.9218,0.0926,-0.0247,0.927
17:39:04:769,0.9350,0.0767,-0.0344,0.939
17:39:04:775,0.9467,0.0620,-0.0361,0.949
17:39:04:778,0.9597,0.0503,-0.0308,0.961
17:39:04:783,0.9719,0.0400,-0.0259,0.973
17:39:04:788,0.9807,0.0305,-0.0256,0.982
17:39:04:794,0.9898,0.0224,-0.0322,0.991
17:39:04:799,0.9934,0.0170,-0.0440,0.995
17:39:04:803,0.9876,0.0151,-0.0559,0.989
17:39:04:809,0.9707,0.0158,-0.0667,0.973
17:39:04:815,0.9480,0.0229,-0.0738,0.951
17:39:04:820,0.9216,0.0320,-0.0782,0.925
17:39:04:824,0.8944,0.0383,-0.0823,0.899
17:39:04:830,0.8707,0.0432,-0.0860,0.876
17:39:04:835,0.8514,0.0481,-0.0860,0.857
17:39:04:843,0.8323,0.0562,-0.0831,0.838
17:39:04:844,0.8111,0.0625,-0.0753,0.817
17:39:04:849,0.7871,0.0694,-0.0647,0.793
17:39:04:860,0.7649,0.0750,-0.0530,0.770
17:39:04:862,0.7456,0.0796,-0.0410,0.751
17:39:04:864,0.7289,0.0813,-0.0271,0.734
17:39:04:871,0.7040,0.0833,-0.0080,0.709
17:39:04:875,0.6693,0.0872,0.0132,0.675
17:39:04:879,0.6380,0.0906,0.0325,0.645
17:39:04:884,0.6153,0.0931,0.0460,0.624
17:39:04:889,0.6023,0.0926,0.0509,0.612
17:39:04:895,0.6011,0.0899,0.0435,0.609
17:39:04:900,0.6043,0.0877,0.0255,0.611
17:39:04:905,0.6092,0.0914,0.0181,0.616
17:39:04:909,0.6211,0.0938,0.0189,0.628
17:39:04:914,0.6436,0.0943,0.0191,0.651
17:39:04:921,0.6808,0.0928,0.0164,0.687
17:39:04:925,0.7236,0.0889,0.0130,0.729
17:39:04:929,0.7649,0.0818,0.0044,0.769
17:39:04:936,0.8013,0.0762,-0.0100,0.805
17:39:04:940,0.8287,0.0750,-0.0303,0.833
17:39:04:945,0.8441,0.0755,-0.0462,0.849
17:39:04:950,0.8580,0.0747,-0.0481,0.863
17:39:04:962,0.8773,0.0742,-0.0374,0.881
17:39:04:963,0.8949,0.0738,-0.0212,0.898
17:39:04:965,0.8983,0.0725,-0.0107,0.901
17:39:04:976,0.9010,0.0723,-0.0027,0.904
17:39:04:976,0.9044,0.0757,0.0032,0.908
17:39:04:979,0.9025,0.0821,0.0032,0.906
17:39:04:985,0.8974,0.0892,-0.0071,0.902
17:39:04:990,0.8939,0.0923,-0.0249,0.899
17:39:04:995,0.8868,0.0962,-0.0498,0.893
