time,gFx,gFy,gFz,TgF
16:44:08:595,0.9890,0.0307,0.0171,0.990
16:44:08:600,0.9880,0.0307,0.0201,0.989
16:44:08:605,0.9871,0.0317,0.0201,0.988
16:44:08:618,0.9866,0.0322,0.0196,0.987
16:44:08:620,0.9846,0.0329,0.0189,0.985
16:44:08:621,0.9836,0.0324,0.0174,0.984
16:44:08:641,0.9846,0.0307,0.0181,0.985
16:44:08:642,0.9866,0.0293,0.0198,0.987
16:44:08:643,0.9868,0.0293,0.0220,0.988
16:44:08:644,0.9851,0.0298,0.0237,0.986
16:44:08:645,0.9829,0.0302,0.0228,0.984
16:44:08:649,0.9822,0.0300,0.0181,0.983
16:44:08:655,0.9819,0.0305,0.0132,0.982
16:44:08:660,0.9822,0.0310,0.0105,0.983
16:44:08:665,0.9805,0.0320,0.0105,0.981
16:44:08:670,0.9785,0.0312,0.0123,0.979
16:44:08:676,0.9802,0.0302,0.0154,0.981
16:44:08:680,0.9834,0.0293,0.0196,0.984
16:44:08:685,0.9851,0.0285,0.0218,0.986
16:44:08:690,0.9856,0.0298,0.0206,0.986
16:44:08:695,0.9861,0.0305,0.0179,0.987
16:44:08:699,0.9885,0.0307,0.0167,0.989
16:44:08:706,0.9893,0.0310,0.0193,0.990
16:44:08:713,0.9878,0.0307,0.0225,0.989
16:44:08:716,0.9863,0.0317,0.0255,0.987
16:44:08:719,0.9844,0.0322,0.0272,0.985
16:44:08:725,0.9824,0.0324,0.0267,0.983
16:44:08:730,0.9807,0.0327,0.0255,0.982
16:44:08:735,0.9802,0.0317,0.0230,0.981
16:44:08:740,0.9814,0.0310,0.0198,0.982
16:44:08:746,0.9824,0.0290,0.0176,0.983
16:44:08:750,0.9824,0.0278,0.0154,0.983
16:44:08:755,0.9814,0.0271,0.0140,0.982
16:44:08:760,0.9812,0.0278,0.0140,0.982
16:44:08:766,0.9827,0.0295,0.0132,0.983
16:44:08:770,0.9858,0.0300,0.0132,0.986
16:44:08:777,0.9878,0.0295,0.0152,0.988
16:44:08:781,0.9849,0.0305,0.0167,0.985
16:44:08:785,0.9824,0.0332,0.0176,0.983
16:44:08:792,0.9834,0.0339,0.0159,0.984
16:44:08:796,0.9863,0.0324,0.0130,0.987
16:44:08:800,0.9871,0.0317,0.0113,0.988
16:44:08:806,0.9868,0.0312,0.0108,0.987
16:44:08:813,0.9849,0.0315,0.0093,0.985
16:44:08:815,0.9836,0.0327,0.0086,0.984
16:44:08:820,0.9839,0.0342,0.0093,0.985
16:44:08:826,0.9839,0.0356,0.0115,0.985
16:44:08:830,0.9839,0.0366,0.0147,0.985
16:44:08:835,0.9851,0.0368,0.0189,0.986
16:44:08:840,0.9866,0.0364,0.0196,0.987
16:44:08:846,0.9849,0.0381,0.0189,0.986
16:44:08:850,0.9822,0.0403,0.0167,0.983
16:44:08:855,0.9802,0.0422,0.0145,0.981
16:44:08:862,0.9814,0.0422,0.0137,0.982
16:44:08:866,0.9846,0.0405,0.0152,0.986
16:44:08:871,0.9871,0.0390,0.0179,0.988
16:44:08:876,0.9878,0.0393,0.0184,0.989
16:44:08:881,0.9876,0.0386,0.0176,0.988
16:44:08:886,0.9866,0.0381,0.0186,0.987
16:44:08:890,0.9858,0.0364,0.0176,0.987
16:44:08:896,0.9866,0.0364,0.0159,0.987
16:44:08:901,0.9871,0.0356,0.0145,0.988
16:44:08:906,0.9846,0.0366,0.0120,0.985
16:44:08:913,0.9797,0.0383,0.0101,0.981
16:44:08:916,0.9819,0.0386,0.0081,0.983
16:44:08:921,0.9858,0.0371,0.0069,0.987
16:44:08:926,0.9866,0.0339,0.0069,0.987
16:44:08:931,0.9856,0.0332,0.0098,0.986
16:44:08:936,0.9841,0.0349,0.0127,0.985
16:44:08:941,0.9834,0.0368,0.0149,0.984
16:44:08:946,0.9832,0.0381,0.0149,0.984
16:44:08:951,0.9827,0.0376,0.0130,0.983
16:44:08:956,0.9834,0.0368,0.0110,0.984
16:44:08:961,0.9832,0.0368,0.0101,0.984
16:44:08:966,0.9817,0.0364,0.0093,0.982
16:44:08:971,0.9805,0.0364,0.0076,0.981
16:44:08:977,0.9797,0.0371,0.0052,0.980
16:44:08:981,0.9800,0.0366,0.0047,0.981
16:44:08:987,0.9807,0.0364,0.0052,0.981
16:44:08:991,0.9790,0.0373,0.0059,0.980
16:44:08:997,0.9785,0.0383,0.0076,0.979
16:44:09:002,0.9814,0.0383,0.0088,0.982
16:44:09:007,0.9836,0.0378,0.0071,0.984
16:44:09:013,0.9854,0.0383,0.0054,0.986
16:44:09:016,0.9866,0.0381,0.0042,0.987
16:44:09:021,0.9880,0.0376,0.0037,0.989
16:44:09:027,0.9890,0.0371,0.0064,0.990
16:44:09:031,0.9890,0.0371,0.0069,0.990
16:44:09:036,0.9878,0.0381,0.0044,0.989
16:44:09:042,0.9876,0.0390,-0.0005,0.988
16:44:09:047,0.9871,0.0393,-0.0036,0.988
16:44:09:051,0.9858,0.0381,-0.0027,0.987
16:44:09:056,0.9868,0.0364,0.0015,0.987
16:44:09:062,0.9868,0.0356,0.0059,0.987
16:44:09:067,0.9861,0.0376,0.0079,0.987
16:44:09:071,0.9851,0.0383,0.0064,0.986
16:44:09:076,0.9854,0.0390,0.0037,0.986
16:44:09:081,0.9834,0.0390,0.0015,0.984
16:44:09:087,0.9829,0.0395,-0.0027,0.984
16:44:09:093,0.9836,0.0390,-0.0068,0.984
16:44:09:097,0.9817,0.0395,-0.0068,0.983
16:44:09:102,0.9802,0.0403,-0.0046,0.981
16:44:09:108,0.9814,0.0403,-0.0012,0.982
16:44:09:112,0.9834,0.0390,0.0022,0.984
16:44:09:117,0.9849,0.0378,0.0039,0.986
16:44:09:121,0.9844,0.0376,0.0039,0.985
16:44:09:130,0.9854,0.0378,0.0015,0.986
16:44:09:132,0.9866,0.0378,-0.0014,0.987
16:44:09:137,0.9863,0.0378,-0.0029,0.987
16:44:09:145,0.9861,0.0376,-0.0012,0.987
16:44:09:148,0.9854,0.0376,0.0010,0.986
16:44:09:152,0.9866,0.0376,0.0042,0.987
16:44:09:157,0.9880,0.0361,0.0071,0.989
16:44:09:162,0.9890,0.0342,0.0076,0.990
16:44:09:168,0.9912,0.0334,0.0059,0.992
16:44:09:171,0.9934,0.0332,0.0027,0.994
16:44:09:178,0.9942,0.0317,0.0003,0.995
16:44:09:182,0.9924,0.0305,-0.0034,0.993
16:44:09:187,0.9915,0.0290,-0.0053,0.992
16:44:09:192,0.9907,0.0278,-0.0041,0.991
16:44:09:197,0.9893,0.0283,0.0005,0.990
16:44:09:202,0.9868,0.0288,0.0047,0.987
16:44:09:209,0.9819,0.0302,0.0079,0.982
16:44:09:212,0.9792,0.0315,0.0113,0.980
16:44:09:217,0.9773,0.0324,0.0123,0.978
16:44:09:222,0.9768,0.0324,0.0113,0.977
16:44:09:229,0.9780,0.0320,0.0096,0.979
16:44:09:234,0.9800,0.0312,0.0088,0.981
16:44:09:237,0.9800,0.0298,0.0101,0.980
16:44:09:242,0.9814,0.0283,0.0123,0.982
16:44:09:248,0.9876,0.0278,0.0127,0.988
16:44:09:252,0.9888,0.0268,0.0123,0.989
16:44:09:257,0.9863,0.0273,0.0127,0.987
16:44:09:262,0.9856,0.0276,0.0118,0.986
16:44:09:267,0.9868,0.0288,0.0088,0.987
16:44:09:272,0.9878,0.0271,0.0057,0.988
16:44:09:277,0.9863,0.0261,0.0015,0.987
16:44:09:282,0.9822,0.0278,-0.0005,0.983
16:44:09:288,0.9807,0.0288,0.0000,0.981
16:44:09:292,0.9827,0.0276,0.0027,0.983
16:44:09:298,0.9827,0.0254,0.0061,0.983
16:44:09:302,0.9814,0.0239,0.0096,0.982
16:44:09:313,0.9800,0.0249,0.0118,0.980
16:44:09:314,0.9788,0.0249,0.0127,0.979
16:44:09:318,0.9800,0.0227,0.0130,0.980
16:44:09:322,0.9836,0.0200,0.0118,0.984
16:44:09:328,0.9839,0.0217,0.0159,0.984
16:44:09:333,0.9810,0.0258,0.0223,0.982
16:44:09:337,0.9797,0.0276,0.0247,0.980
16:44:09:342,0.9817,0.0256,0.0218,0.982
16:44:09:349,0.9824,0.0239,0.0176,0.983
16:44:09:352,0.9827,0.0241,0.0140,0.983
16:44:09:359,0.9814,0.0251,0.0093,0.982
16:44:09:363,0.9802,0.0246,0.0049,0.981
16:44:09:368,0.9817,0.0239,0.0020,0.982
16:44:09:372,0.9839,0.0234,-0.0005,0.984
16:44:09:378,0.9858,0.0224,-0.0036,0.986
16:44:09:383,0.9844,0.0236,-0.0039,0.985
16:44:09:388,0.9819,0.0256,-0.0019,0.982
16:44:09:393,0.9819,0.0273,0.0022,0.982
16:44:09:398,0.9819,0.0271,0.0059,0.982
16:44:09:403,0.9822,0.0254,0.0096,0.983
16:44:09:410,0.9822,0.0241,0.0132,0.983
16:44:09:414,0.9807,0.0246,0.0147,0.981
16:44:09:419,0.9795,0.0256,0.0140,0.980
16:44:09:424,0.9800,0.0251,0.0127,0.980
16:44:09:430,0.9822,0.0229,0.0127,0.983
16:44:09:435,0.9836,0.0210,0.0130,0.984
16:44:09:438,0.9817,0.0207,0.0108,0.982
16:44:09:443,0.9800,0.0210,0.0076,0.980
16:44:09:448,0.9814,0.0207,0.0039,0.982
16:44:09:453,0.9822,0.0210,0.0017,0.982
16:44:09:459,0.9800,0.0217,0.0008,0.980
16:44:09:463,0.9792,0.0214,0.0010,0.979
16:44:09:469,0.9805,0.0212,0.0025,0.981
16:44:09:473,0.9807,0.0207,0.0039,0.981
16:44:09:478,0.9797,0.0217,0.0049,0.980
16:44:09:483,0.9807,0.0234,0.0042,0.981
16:44:09:488,0.9839,0.0258,0.0013,0.984
16:44:09:493,0.9873,0.0249,-0.0005,0.988
16:44:09:498,0.9907,0.0232,-0.0012,0.991
16:44:09:503,0.9927,0.0249,-0.0019,0.993
16:44:09:512,0.9920,0.0276,-0.0027,0.992
16:44:09:513,0.9898,0.0290,-0.0019,0.990
16:44:09:518,0.9883,0.0298,0.0008,0.989
16:44:09:523,0.9861,0.0290,0.0054,0.987
16:44:09:529,0.9829,0.0298,0.0118,0.983
16:44:09:533,0.9790,0.0307,0.0154,0.980
16:44:09:538,0.9758,0.0310,0.0157,0.976
16:44:09:543,0.9748,0.0295,0.0132,0.975
16:44:09:549,0.9758,0.0288,0.0108,0.976
16:44:09:553,0.9773,0.0280,0.0066,0.978
16:44:09:558,0.9805,0.0261,0.0022,0.981
16:44:09:564,0.9827,0.0266,-0.0002,0.983
16:44:09:569,0.9846,0.0276,0.0013,0.985
16:44:09:574,0.9868,0.0278,0.0039,0.987
16:44:09:579,0.9866,0.0302,0.0069,0.987
16:44:09:583,0.9873,0.0302,0.0096,0.988
16:44:09:590,0.9878,0.0307,0.0130,0.988
16:44:09:594,0.9854,0.0337,0.0167,0.986
16:44:09:599,0.9861,0.0344,0.0162,0.987
16:44:09:604,0.9854,0.0337,0.0115,0.986
16:44:09:610,0.9841,0.0344,0.0054,0.985
16:44:09:614,0.9876,0.0344,-0.0014,0.988
16:44:09:618,0.9905,0.0254,-0.0014,0.991
16:44:09:624,0.9895,0.0192,0.0022,0.990
16:44:09:631,0.9929,0.0197,0.0042,0.993
16:44:09:634,0.9932,0.0212,0.0044,0.993
16:44:09:639,0.9922,0.0210,0.0059,0.992
16:44:09:644,0.9939,0.0192,0.0081,0.994
16:44:09:649,0.9946,0.0183,0.0113,0.995
16:44:09:653,0.9939,0.0173,0.0145,0.994
16:44:09:659,0.9939,0.0183,0.0137,0.994
16:44:09:664,0.9932,0.0200,0.0115,0.993
16:44:09:669,0.9907,0.0214,0.0069,0.991
16:44:09:674,0.9890,0.0219,0.0020,0.989
16:44:09:679,0.9876,0.0232,0.0008,0.988
16:44:09:684,0.9851,0.0239,0.0003,0.985
16:44:09:689,0.9802,0.0246,0.0013,0.981
16:44:09:696,0.9773,0.0244,0.0047,0.978
16:44:09:701,0.9785,0.0229,0.0081,0.979
16:44:09:704,0.9802,0.0212,0.0093,0.980
16:44:09:718,0.9800,0.0212,0.0103,0.980
16:44:09:719,0.9795,0.0217,0.0096,0.980
16:44:09:720,0.9800,0.0212,0.0096,0.980
16:44:09:737,0.9822,0.0212,0.0120,0.982
16:44:09:739,0.9858,0.0212,0.0147,0.986
16:44:09:741,0.9878,0.0212,0.0176,0.988
16:44:09:741,0.9898,0.0212,0.0211,0.990
16:44:09:744,0.9890,0.0219,0.0213,0.989
16:44:09:749,0.9866,0.0241,0.0198,0.987
16:44:09:754,0.9834,0.0278,0.0171,0.984
16:44:09:759,0.9810,0.0300,0.0140,0.982
16:44:09:764,0.9797,0.0295,0.0113,0.980
16:44:09:769,0.9788,0.0278,0.0069,0.979
16:44:09:777,0.9775,0.0258,0.0039,0.978
16:44:09:780,0.9783,0.0222,0.0032,0.979
16:44:09:784,0.9805,0.0195,0.0035,0.981
16:44:09:789,0.9824,0.0183,0.0044,0.983
16:44:09:794,0.9819,0.0188,0.0057,0.982
16:44:09:799,0.9817,0.0195,0.0071,0.982
16:44:09:804,0.9827,0.0200,0.0086,0.983
16:44:09:812,0.9807,0.0210,0.0096,0.981
16:44:09:814,0.9792,0.0236,0.0103,0.980
16:44:09:820,0.9800,0.0258,0.0108,0.980
16:44:09:826,0.9790,0.0278,0.0098,0.979
16:44:09:830,0.9788,0.0300,0.0069,0.979
16:44:09:834,0.9775,0.0305,0.0035,0.978
16:44:09:839,0.9792,0.0300,0.0039,0.980
16:44:09:844,0.9824,0.0268,0.0059,0.983
16:44:09:850,0.9836,0.0239,0.0079,0.984
16:44:09:854,0.9878,0.0219,0.0098,0.988
16:44:09:860,0.9917,0.0205,0.0091,0.992
16:44:09:868,0.9929,0.0195,0.0088,0.993
16:44:09:870,0.9915,0.0200,0.0079,0.992
16:44:09:876,0.9880,0.0205,0.0086,0.988
16:44:09:880,0.9885,0.0222,0.0091,0.989
16:44:09:885,0.9944,0.0222,0.0103,0.995
16:44:09:890,0.9986,0.0202,0.0127,0.999
16:44:09:895,0.9932,0.0190,0.0096,0.993
16:44:09:900,0.9858,0.0207,0.0000,0.986
16:44:09:905,0.9851,0.0244,-0.0085,0.985
16:44:09:917,0.9871,0.0268,-0.0139,0.988
16:44:09:918,0.9883,0.0258,-0.0168,0.989
16:44:09:920,0.9890,0.0249,-0.0163,0.989
16:44:09:936,0.9841,0.0251,-0.0117,0.985
16:44:09:938,0.9822,0.0256,-0.0075,0.983
16:44:09:939,0.9814,0.0261,-0.0066,0.982
16:44:09:940,0.9788,0.0266,-0.0085,0.979
16:44:09:945,0.9746,0.0285,-0.0083,0.975
16:44:09:950,0.9717,0.0317,-0.0063,0.972
16:44:09:955,0.9734,0.0334,-0.0071,0.974
16:44:09:960,0.9780,0.0337,-0.0127,0.979
16:44:09:965,0.9810,0.0349,-0.0188,0.982
16:44:09:970,0.9846,0.0320,-0.0220,0.985
16:44:09:976,0.9924,0.0236,-0.0205,0.993
16:44:09:986,0.9964,0.0212,-0.0178,0.997
16:44:09:987,0.9971,0.0214,-0.0127,0.997
16:44:09:991,1.0027,0.0188,-0.0041,1.003
16:44:09:995,1.0049,0.0166,0.0039,1.005
16:44:10:000,1.0032,0.0166,0.0093,1.003
16:44:10:005,1.0003,0.0180,0.0120,1.000
16:44:10:017,0.9981,0.0190,0.0115,0.998
16:44:10:018,0.9949,0.0183,0.0096,0.995
16:44:10:021,0.9932,0.0158,0.0088,0.993
16:44:10:035,0.9907,0.0131,0.0079,0.991
16:44:10:037,0.9866,0.0117,0.0052,0.987
16:44:10:038,0.9827,0.0139,0.0013,0.983
16:44:10:040,0.9790,0.0170,-0.0046,0.979
16:44:10:045,0.9773,0.0192,-0.0097,0.978
16:44:10:051,0.9795,0.0190,-0.0124,0.980
16:44:10:055,0.9824,0.0183,-0.0117,0.983
16:44:10:061,0.9817,0.0183,-0.0078,0.982
16:44:10:065,0.9822,0.0188,-0.0027,0.982
16:44:10:073,0.9849,0.0202,-0.0005,0.985
16:44:10:078,0.9854,0.0234,-0.0034,0.986
16:44:10:081,0.9795,0.0288,-0.0090,0.980
16:44:10:085,0.9741,0.0324,-0.0127,0.975
16:44:10:094,0.9761,0.0327,-0.0144,0.977
16:44:10:097,0.9797,0.0310,-0.0137,0.980
16:44:10:101,0.9807,0.0295,-0.0097,0.981
16:44:10:106,0.9797,0.0293,-0.0053,0.980
16:44:10:112,0.9751,0.0310,0.0003,0.976
16:44:10:116,0.9702,0.0332,0.0066,0.971
16:44:10:121,0.9687,0.0351,0.0135,0.969
16:44:10:133,0.9707,0.0344,0.0208,0.972
16:44:10:134,0.9741,0.0332,0.0257,0.975
16:44:10:136,0.9756,0.0310,0.0252,0.976
16:44:10:145,0.9775,0.0285,0.0213,0.978
16:44:10:147,0.9814,0.0261,0.0181,0.982
16:44:10:151,0.9841,0.0229,0.0152,0.985
16:44:10:156,0.9841,0.0217,0.0083,0.984
16:44:10:161,0.9817,0.0229,0.0030,0.982
16:44:10:166,0.9788,0.0256,0.0022,0.979
16:44:10:172,0.9810,0.0244,0.0054,0.981
16:44:10:177,0.9846,0.0222,0.0076,0.985
16:44:10:181,0.9900,0.0200,0.0052,0.990
16:44:10:186,0.9934,0.0188,0.0015,0.994
16:44:10:194,0.9883,0.0200,-0.0005,0.988
16:44:10:197,0.9812,0.0214,0.0000,0.981
16:44:10:201,0.9788,0.0249,0.0015,0.979
16:44:10:206,0.9788,0.0285,0.0010,0.979
16:44:10:213,0.9802,0.0290,0.0013,0.981
16:44:10:217,0.9810,0.0273,0.0008,0.981
16:44:10:221,0.9829,0.0256,-0.0002,0.983
16:44:10:235,0.9856,0.0261,0.0003,0.986
16:44:10:236,0.9885,0.0261,0.0022,0.989
16:44:10:237,0.9893,0.0263,0.0052,0.990
16:44:10:249,0.9834,0.0298,0.0069,0.984
16:44:10:251,0.9790,0.0339,0.0079,0.980
16:44:10:252,0.9807,0.0354,0.0083,0.981
16:44:10:256,0.9810,0.0356,0.0091,0.982
16:44:10:261,0.9824,0.0334,0.0115,0.983
16:44:10:266,0.9873,0.0290,0.0123,0.988
16:44:10:271,0.9912,0.0256,0.0098,0.992
16:44:10:276,0.9920,0.0258,0.0091,0.992
16:44:10:282,0.9893,0.0293,0.0069,0.990
16:44:10:287,0.9858,0.0332,0.0025,0.986
16:44:10:293,0.9807,0.0346,-0.0005,0.981
16:44:10:297,0.9763,0.0337,-0.0041,0.977
16:44:10:302,0.9744,0.0315,-0.0097,0.975
16:44:10:306,0.9736,0.0305,-0.0141,0.974
16:44:10:313,0.9780,0.0278,-0.0141,0.979
16:44:10:317,0.9836,0.0244,-0.0080,0.984
16:44:10:322,0.9856,0.0227,0.0037,0.986
16:44:10:335,0.9871,0.0214,0.0198,0.987
16:44:10:336,0.9876,0.0207,0.0333,0.988
16:44:10:337,0.9863,0.0212,0.0418,0.987
16:44:10:357,0.9866,0.0227,0.0475,0.988
16:44:10:359,0.9876,0.0241,0.0465,0.989
16:44:10:360,0.9851,0.0258,0.0394,0.986
16:44:10:360,0.9814,0.0271,0.0279,0.982
16:44:10:362,0.9810,0.0261,0.0135,0.981
16:44:10:366,0.9802,0.0254,-0.0012,0.981
16:44:10:373,0.9783,0.0256,-0.0112,0.979
16:44:10:377,0.9797,0.0256,-0.0141,0.980
16:44:10:382,0.9824,0.0261,-0.0129,0.983
16:44:10:387,0.9839,0.0273,-0.0085,0.984
16:44:10:393,0.9851,0.0290,-0.0061,0.986
16:44:10:397,0.9868,0.0302,-0.0019,0.987
16:44:10:402,0.9871,0.0290,0.0086,0.988
16:44:10:407,0.9846,0.0273,0.0189,0.985
16:44:10:414,0.9817,0.0278,0.0274,0.982
16:44:10:417,0.9807,0.0305,0.0321,0.982
16:44:10:422,0.9814,0.0327,0.0321,0.983
16:44:10:437,0.9805,0.0339,0.0286,0.981
16:44:10:439,0.9780,0.0344,0.0203,0.979
16:44:10:440,0.9800,0.0339,0.0103,0.981
16:44:10:452,0.9854,0.0285,0.0005,0.986
16:44:10:453,0.9890,0.0227,-0.0088,0.989
16:44:10:454,0.9917,0.0190,-0.0151,0.992
16:44:10:459,0.9924,0.0192,-0.0178,0.993
16:44:10:462,0.9934,0.0219,-0.0139,0.994
16:44:10:467,0.9951,0.0234,-0.0046,0.995
16:44:10:473,0.9944,0.0229,0.0052,0.995
16:44:10:479,0.9915,0.0222,0.0142,0.992
16:44:10:482,0.9876,0.0234,0.0228,0.988
16:44:10:487,0.9873,0.0236,0.0299,0.988
16:44:10:493,0.9883,0.0232,0.0313,0.989
16:44:10:497,0.9854,0.0236,0.0281,0.986
16:44:10:502,0.9832,0.0244,0.0228,0.984
16:44:10:507,0.9841,0.0234,0.0152,0.985
16:44:10:513,0.9851,0.0217,0.0059,0.985
16:44:10:517,0.9827,0.0224,-0.0024,0.983
16:44:10:522,0.9775,0.0227,-0.0068,0.978
16:44:10:528,0.9768,0.0224,-0.0066,0.977
16:44:10:533,0.9780,0.0205,-0.0024,0.978
16:44:10:537,0.9788,0.0195,0.0047,0.979
16:44:10:542,0.9817,0.0188,0.0120,0.982
16:44:10:547,0.9876,0.0175,0.0181,0.988
16:44:10:553,0.9907,0.0175,0.0218,0.991
16:44:10:559,0.9912,0.0183,0.0215,0.992
16:44:10:564,0.9929,0.0183,0.0206,0.993
16:44:10:568,0.9954,0.0161,0.0196,0.996
16:44:10:575,0.9971,0.0129,0.0174,0.997
16:44:10:578,0.9949,0.0119,0.0135,0.995
16:44:10:582,0.9929,0.0141,0.0130,0.993
16:44:10:588,0.9893,0.0170,0.0132,0.990
16:44:10:593,0.9766,0.0219,0.0159,0.977
16:44:10:598,0.9653,0.0249,0.0252,0.966
16:44:10:604,0.9673,0.0207,0.0343,0.968
16:44:10:610,0.9775,0.0151,0.0377,0.978
16:44:10:614,0.9846,0.0134,0.0365,0.985
16:44:10:618,0.9885,0.0136,0.0330,0.989
16:44:10:624,0.9951,0.0141,0.0289,0.996
16:44:10:629,0.9971,0.0136,0.0267,0.998
16:44:10:634,0.9964,0.0129,0.0255,0.997
16:44:10:639,0.9937,0.0117,0.0213,0.994
16:44:10:646,0.9915,0.0126,0.0101,0.992
16:44:10:648,0.9868,0.0148,-0.0083,0.987
16:44:10:654,0.9829,0.0183,-0.0217,0.983
16:44:10:658,0.9841,0.0178,-0.0227,0.985
16:44:10:663,0.9868,0.0166,-0.0110,0.987
16:44:10:668,0.9841,0.0166,0.0042,0.984
16:44:10:673,0.9802,0.0148,0.0157,0.980
16:44:10:678,0.9849,0.0134,0.0250,0.985
16:44:10:683,0.9961,0.0131,0.0308,0.997
16:44:10:688,1.0064,0.0161,0.0313,1.007
16:44:10:694,1.0100,0.0217,0.0264,1.011
16:44:10:698,1.0049,0.0310,0.0203,1.006
16:44:10:703,0.9924,0.0383,0.0152,0.993
16:44:10:709,0.9814,0.0412,0.0110,0.982
16:44:10:715,0.9795,0.0373,0.0022,0.980
16:44:10:719,0.9800,0.0354,-0.0137,0.981
16:44:10:723,0.9770,0.0398,-0.0305,0.978
16:44:10:729,0.9690,0.0459,-0.0449,0.971
16:44:10:737,0.9604,0.0525,-0.0547,0.963
16:44:10:738,0.9528,0.0571,-0.0577,0.956
16:44:10:747,0.9450,0.0608,-0.0506,0.948
16:44:10:749,0.9360,0.0620,-0.0303,0.939
16:44:10:754,0.9321,0.0635,-0.0002,0.934
16:44:10:758,0.9355,0.0608,0.0269,0.938
16:44:10:764,0.9443,0.0554,0.0482,0.947
16:44:10:768,0.9550,0.0483,0.0631,0.958
16:44:10:774,0.9648,0.0388,0.0731,0.968
16:44:10:778,0.9714,0.0254,0.0780,0.975
16:44:10:784,0.9788,0.0107,0.0731,0.982
16:44:10:789,0.9885,-0.0008,0.0567,0.990
16:44:10:794,0.9990,-0.0010,0.0423,1.000
16:44:10:798,1.0059,0.0075,0.0347,1.007
16:44:10:803,1.0061,0.0134,0.0223,1.006
16:44:10:808,1.0037,0.0158,0.0110,1.004
16:44:10:815,1.0017,0.0151,0.0025,1.002
16:44:10:819,1.0000,0.0119,-0.0044,1.000
16:44:10:824,1.0017,0.0065,-0.0090,1.002
16:44:10:830,1.0069,0.0019,-0.0085,1.007
16:44:10:834,1.0108,0.0014,-0.0039,1.011
16:44:10:839,1.0091,0.0029,-0.0014,1.009
16:44:10:844,1.0003,0.0065,-0.0061,1.000
16:44:10:849,0.9871,0.0197,-0.0207,0.987
16:44:10:854,0.9844,0.0293,-0.0203,0.985
16:44:10:859,0.9964,0.0190,0.0101,0.997
16:44:10:864,1.0030,0.0122,0.0347,1.004
16:44:10:869,0.9998,0.0144,0.0492,1.001
16:44:10:875,0.9915,0.0188,0.0602,0.993
16:44:10:879,0.9868,0.0219,0.0616,0.989
16:44:10:884,0.9895,0.0219,0.0550,0.991
16:44:10:889,0.9959,0.0197,0.0409,0.997
16:44:10:895,1.0000,0.0185,0.0211,1.000
16:44:10:899,0.9978,0.0175,0.0061,0.998
16:44:10:904,0.9944,0.0188,-0.0022,0.995
16:44:10:910,0.9920,0.0188,-0.0056,0.992
16:44:10:915,0.9868,0.0219,-0.0012,0.987
16:44:10:919,0.9810,0.0271,0.0057,0.981
16:44:10:924,0.9788,0.0310,0.0125,0.979
16:44:10:930,0.9783,0.0327,0.0211,0.979
16:44:10:935,0.9817,0.0312,0.0306,0.983
16:44:10:939,0.9844,0.0283,0.0367,0.985
16:44:10:947,0.9846,0.0271,0.0399,0.986
16:44:10:952,0.9829,0.0258,0.0404,0.984
16:44:10:955,0.9795,0.0263,0.0401,0.981
16:44:10:959,0.9768,0.0283,0.0396,0.978
16:44:10:965,0.9748,0.0312,0.0365,0.976
16:44:10:969,0.9714,0.0346,0.0323,0.973
16:44:10:975,0.9668,0.0390,0.0284,0.968
16:44:10:980,0.9636,0.0422,0.0247,0.965
16:44:10:984,0.9626,0.0432,0.0220,0.964
16:44:10:990,0.9670,0.0400,0.0196,0.968
16:44:10:996,0.9731,0.0359,0.0135,0.974
16:44:10:999,0.9724,0.0334,0.0069,0.973
16:44:11:005,0.9678,0.0349,-0.0002,0.968
16:44:11:010,0.9665,0.0364,-0.0083,0.967
16:44:11:015,0.9680,0.0366,-0.0151,0.969
16:44:11:019,0.9702,0.0361,-0.0176,0.971
16:44:11:032,0.9746,0.0339,-0.0161,0.975
16:44:11:034,0.9790,0.0320,-0.0122,0.980
16:44:11:037,0.9817,0.0317,-0.0083,0.982
16:44:11:049,0.9829,0.0327,-0.0036,0.983
16:44:11:051,0.9841,0.0342,0.0005,0.985
16:44:11:052,0.9868,0.0349,0.0044,0.987
16:44:11:057,0.9907,0.0346,0.0088,0.991
16:44:11:060,0.9946,0.0337,0.0118,0.995
16:44:11:065,0.9976,0.0337,0.0137,0.998
16:44:11:070,0.9988,0.0346,0.0154,1.000
16:44:11:076,0.9971,0.0361,0.0157,0.998
16:44:11:080,0.9949,0.0371,0.0149,0.996
16:44:11:085,0.9932,0.0378,0.0118,0.994
16:44:11:090,0.9915,0.0381,0.0086,0.992
16:44:11:095,0.9883,0.0388,0.0059,0.989
16:44:11:100,0.9819,0.0422,0.0025,0.983
16:44:11:105,0.9775,0.0449,0.0005,0.979
16:44:11:110,0.9753,0.0449,0.0022,0.976
16:44:11:116,0.9731,0.0442,0.0044,0.974
16:44:11:120,0.9758,0.0408,0.0066,0.977
16:44:11:129,0.9819,0.0371,0.0049,0.983
16:44:11:135,0.9854,0.0342,0.0015,0.986
16:44:11:135,0.9863,0.0312,-0.0002,0.987
16:44:11:140,0.9863,0.0288,-0.0014,0.987
16:44:11:145,0.9871,0.0283,-0.0014,0.987
16:44:11:150,0.9866,0.0278,-0.0014,0.987
16:44:11:155,0.9863,0.0261,-0.0002,0.987
16:44:11:162,0.9861,0.0268,0.0003,0.986
16:44:11:165,0.9873,0.0273,0.0005,0.988
