time,gFx,gFy,gFz,TgF
16:46:28:390,0.9731,0.0200,-0.0875,0.977
16:46:28:394,0.9748,0.0178,-0.0887,0.979
16:46:28:400,0.9766,0.0163,-0.0909,0.981
16:46:28:404,0.9773,0.0163,-0.0933,0.982
16:46:28:410,0.9766,0.0175,-0.0946,0.981
16:46:28:414,0.9766,0.0190,-0.0960,0.981
16:46:28:419,0.9770,0.0205,-0.0963,0.982
16:46:28:425,0.9773,0.0219,-0.0938,0.982
16:46:28:430,0.9766,0.0236,-0.0889,0.981
16:46:28:435,0.9756,0.0268,-0.0858,0.980
16:46:28:440,0.9753,0.0283,-0.0845,0.979
16:46:28:444,0.9751,0.0278,-0.0841,0.979
16:46:28:450,0.9761,0.0276,-0.0836,0.980
16:46:28:455,0.9756,0.0266,-0.0831,0.979
16:46:28:461,0.9775,0.0254,-0.0821,0.981
16:46:28:467,0.9805,0.0254,-0.0828,0.984
16:46:28:472,0.9805,0.0256,-0.0845,0.984
16:46:28:475,0.9780,0.0266,-0.0838,0.982
16:46:28:482,0.9763,0.0256,-0.0850,0.980
16:46:28:485,0.9763,0.0249,-0.0865,0.980
16:46:28:490,0.9753,0.0244,-0.0885,0.980
16:46:28:496,0.9731,0.0236,-0.0889,0.977
16:46:28:500,0.9729,0.0234,-0.0887,0.977
16:46:28:505,0.9722,0.0227,-0.0889,0.976
16:46:28:510,0.9712,0.0239,-0.0889,0.976
16:46:28:515,0.9702,0.0258,-0.0907,0.975
16:46:28:520,0.9702,0.0263,-0.0926,0.975
16:46:28:525,0.9712,0.0254,-0.0921,0.976
16:46:28:532,0.9736,0.0236,-0.0924,0.978
16:46:28:536,0.9768,0.0224,-0.0941,0.982
16:46:28:540,0.9783,0.0222,-0.0958,0.983
16:46:28:545,0.9792,0.0227,-0.0951,0.984
16:46:28:551,0.9805,0.0224,-0.0943,0.985
16:46:28:556,0.9812,0.0227,-0.0933,0.986
16:46:28:561,0.9824,0.0232,-0.0911,0.987
16:46:28:568,0.9834,0.0229,-0.0897,0.988
16:46:28:572,0.9829,0.0234,-0.0887,0.987
16:46:28:576,0.9834,0.0234,-0.0887,0.988
16:46:28:582,0.9839,0.0234,-0.0919,0.988
16:46:28:585,0.9827,0.0229,-0.0946,0.987
16:46:28:591,0.9810,0.0229,-0.0955,0.986
16:46:28:596,0.9807,0.0227,-0.0943,0.985
16:46:28:601,0.9810,0.0210,-0.0933,0.986
16:46:28:605,0.9795,0.0207,-0.0926,0.984
16:46:28:611,0.9770,0.0197,-0.0921,0.982
16:46:28:615,0.9753,0.0205,-0.0924,0.980
16:46:28:620,0.9744,0.0212,-0.0911,0.979
16:46:28:625,0.9744,0.0217,-0.0889,0.979
16:46:28:631,0.9741,0.0222,-0.0867,0.978
16:46:28:636,0.9744,0.0234,-0.0841,0.978
16:46:28:641,0.9746,0.0239,-0.0814,0.978
16:46:28:646,0.9746,0.0241,-0.0811,0.978
16:46:28:651,0.9744,0.0244,-0.0823,0.978
16:46:28:657,0.9739,0.0241,-0.0833,0.978
16:46:28:662,0.9722,0.0249,-0.0831,0.976
16:46:28:666,0.9717,0.0249,-0.0833,0.976
16:46:28:671,0.9729,0.0246,-0.0848,0.977
16:46:28:675,0.9773,0.0263,-0.0858,0.981
16:46:28:684,0.9807,0.0251,-0.0885,0.985
16:46:28:688,0.9814,0.0219,-0.0936,0.986
16:46:28:692,0.9817,0.0197,-0.0953,0.987
16:46:28:698,0.9797,0.0197,-0.0977,0.985
16:46:28:701,0.9773,0.0200,-0.0992,0.983
16:46:28:705,0.9758,0.0202,-0.0985,0.981
16:46:28:711,0.9756,0.0207,-0.0970,0.981
16:46:28:716,0.9761,0.0219,-0.0951,0.981
16:46:28:721,0.9780,0.0227,-0.0921,0.983
16:46:28:726,0.9790,0.0224,-0.0889,0.983
16:46:28:731,0.9792,0.0219,-0.0867,0.983
16:46:28:736,0.9805,0.0214,-0.0860,0.984
16:46:28:741,0.9810,0.0224,-0.0838,0.985
16:46:28:746,0.9800,0.0227,-0.0836,0.984
16:46:28:752,0.9792,0.0219,-0.0841,0.983
16:46:28:756,0.9802,0.0210,-0.0843,0.984
16:46:28:761,0.9805,0.0192,-0.0845,0.984
16:46:28:767,0.9807,0.0192,-0.0845,0.985
16:46:28:775,0.9802,0.0202,-0.0848,0.984
16:46:28:778,0.9797,0.0214,-0.0860,0.984
16:46:28:785,0.9802,0.0222,-0.0860,0.984
16:46:28:790,0.9822,0.0229,-0.0848,0.986
16:46:28:792,0.9834,0.0214,-0.0721,0.986
16:46:28:800,0.9846,0.0205,-0.0850,0.988
16:46:28:802,0.9827,0.0234,-0.0936,0.987
16:46:28:806,0.9805,0.0241,-0.0882,0.985
16:46:28:812,0.9773,0.0251,-0.0863,0.981
16:46:28:818,0.9744,0.0256,-0.0826,0.978
16:46:28:822,0.9717,0.0263,-0.0784,0.975
16:46:28:826,0.9709,0.0261,-0.0784,0.974
16:46:28:832,0.9748,0.0229,-0.0819,0.979
16:46:28:836,0.9792,0.0202,-0.0850,0.983
16:46:28:841,0.9792,0.0188,-0.0865,0.983
16:46:28:847,0.9780,0.0185,-0.0865,0.982
16:46:28:852,0.9770,0.0197,-0.0858,0.981
16:46:28:856,0.9758,0.0207,-0.0858,0.980
16:46:28:865,0.9746,0.0217,-0.0860,0.979
16:46:28:868,0.9717,0.0236,-0.0870,0.976
16:46:28:873,0.9695,0.0263,-0.0872,0.974
16:46:28:877,0.9695,0.0280,-0.0863,0.974
16:46:28:889,0.9704,0.0290,-0.0853,0.975
16:46:28:898,0.9729,0.0298,-0.0843,0.977
16:46:28:899,0.9758,0.0288,-0.0826,0.980
16:46:28:899,0.9775,0.0290,-0.0801,0.981
16:46:28:901,0.9792,0.0293,-0.0779,0.983
16:46:28:906,0.9814,0.0285,-0.0750,0.985
16:46:28:912,0.9829,0.0271,-0.0731,0.986
16:46:28:917,0.9844,0.0278,-0.0748,0.988
16:46:28:921,0.9861,0.0268,-0.0801,0.990
16:46:28:926,0.9873,0.0246,-0.0858,0.991
16:46:28:932,0.9880,0.0227,-0.0916,0.993
16:46:28:936,0.9876,0.0202,-0.0953,0.992
16:46:28:941,0.9876,0.0192,-0.0985,0.993
16:46:28:947,0.9868,0.0180,-0.1017,0.992
16:46:28:952,0.9861,0.0173,-0.1029,0.992
16:46:28:957,0.9854,0.0173,-0.1019,0.991
16:46:28:963,0.9834,0.0183,-0.0990,0.989
16:46:28:967,0.9822,0.0200,-0.0938,0.987
16:46:28:973,0.9817,0.0219,-0.0877,0.986
16:46:28:982,0.9795,0.0232,-0.0843,0.983
16:46:28:983,0.9770,0.0244,-0.0821,0.981
16:46:28:987,0.9748,0.0258,-0.0823,0.979
16:46:28:992,0.9719,0.0276,-0.0831,0.976
16:46:29:000,0.9697,0.0293,-0.0821,0.974
16:46:29:003,0.9690,0.0293,-0.0819,0.973
16:46:29:008,0.9704,0.0288,-0.0826,0.974
16:46:29:013,0.9726,0.0288,-0.0836,0.977
16:46:29:017,0.9739,0.0295,-0.0831,0.978
16:46:29:022,0.9761,0.0302,-0.0819,0.980
16:46:29:027,0.9770,0.0307,-0.0816,0.981
16:46:29:033,0.9780,0.0310,-0.0823,0.982
16:46:29:037,0.9795,0.0305,-0.0831,0.983
16:46:29:042,0.9810,0.0276,-0.0826,0.985
16:46:29:047,0.9827,0.0241,-0.0814,0.986
16:46:29:053,0.9856,0.0222,-0.0804,0.989
16:46:29:057,0.9868,0.0205,-0.0782,0.990
16:46:29:063,0.9861,0.0205,-0.0765,0.989
16:46:29:067,0.9854,0.0212,-0.0765,0.989
16:46:29:073,0.9822,0.0227,-0.0775,0.985
16:46:29:077,0.9797,0.0229,-0.0789,0.983
16:46:29:084,0.9775,0.0222,-0.0811,0.981
16:46:29:088,0.9756,0.0222,-0.0843,0.979
16:46:29:093,0.9734,0.0229,-0.0860,0.977
16:46:29:098,0.9726,0.0241,-0.0872,0.977
16:46:29:102,0.9741,0.0251,-0.0875,0.978
16:46:29:107,0.9751,0.0256,-0.0875,0.979
16:46:29:113,0.9766,0.0261,-0.0872,0.981
16:46:29:118,0.9768,0.0273,-0.0870,0.981
16:46:29:123,0.9766,0.0288,-0.0865,0.981
16:46:29:127,0.9761,0.0300,-0.0865,0.980
16:46:29:134,0.9753,0.0310,-0.0870,0.980
16:46:29:137,0.9756,0.0307,-0.0865,0.980
16:46:29:142,0.9768,0.0300,-0.0841,0.981
16:46:29:147,0.9785,0.0285,-0.0826,0.982
16:46:29:153,0.9790,0.0283,-0.0836,0.983
16:46:29:157,0.9785,0.0273,-0.0850,0.983
16:46:29:164,0.9785,0.0256,-0.0870,0.983
16:46:29:168,0.9795,0.0244,-0.0872,0.984
16:46:29:173,0.9810,0.0239,-0.0889,0.985
16:46:29:177,0.9817,0.0239,-0.0916,0.986
16:46:29:183,0.9824,0.0249,-0.0943,0.987
16:46:29:187,0.9834,0.0254,-0.0970,0.988
16:46:29:193,0.9844,0.0256,-0.0982,0.990
16:46:29:199,0.9856,0.0254,-0.0970,0.991
16:46:29:204,0.9854,0.0254,-0.0946,0.990
16:46:29:208,0.9844,0.0241,-0.0909,0.989
16:46:29:214,0.9824,0.0246,-0.0875,0.987
16:46:29:218,0.9800,0.0263,-0.0848,0.984
16:46:29:223,0.9763,0.0273,-0.0838,0.980
16:46:29:227,0.9746,0.0268,-0.0821,0.978
16:46:29:233,0.9770,0.0288,-0.0775,0.981
16:46:29:238,0.9766,0.0298,-0.0767,0.980
16:46:29:243,0.9748,0.0307,-0.0760,0.978
16:46:29:248,0.9775,0.0298,-0.0779,0.981
16:46:29:253,0.9814,0.0273,-0.0811,0.985
16:46:29:257,0.9832,0.0254,-0.0838,0.987
16:46:29:263,0.9822,0.0249,-0.0863,0.986
16:46:29:269,0.9812,0.0258,-0.0872,0.985
16:46:29:273,0.9810,0.0249,-0.0865,0.985
16:46:29:282,0.9827,0.0224,-0.0858,0.987
16:46:29:287,0.9841,0.0214,-0.0872,0.988
16:46:29:289,0.9841,0.0202,-0.0885,0.988
16:46:29:295,0.9824,0.0192,-0.0870,0.986
16:46:29:298,0.9819,0.0183,-0.0841,0.986
16:46:29:303,0.9814,0.0185,-0.0806,0.985
16:46:29:308,0.9795,0.0192,-0.0784,0.983
16:46:29:313,0.9768,0.0192,-0.0779,0.980
16:46:29:318,0.9744,0.0192,-0.0770,0.978
16:46:29:323,0.9722,0.0195,-0.0755,0.975
16:46:29:329,0.9712,0.0210,-0.0760,0.974
16:46:29:334,0.9707,0.0227,-0.0777,0.974
16:46:29:344,0.9704,0.0246,-0.0787,0.974
16:46:29:345,0.9719,0.0254,-0.0782,0.975
16:46:29:348,0.9722,0.0278,-0.0762,0.976
16:46:29:354,0.9724,0.0315,-0.0733,0.976
16:46:29:358,0.9744,0.0327,-0.0711,0.977
16:46:29:364,0.9775,0.0315,-0.0706,0.981
16:46:29:368,0.9797,0.0293,-0.0711,0.983
16:46:29:374,0.9805,0.0295,-0.0740,0.984
16:46:29:382,0.9800,0.0302,-0.0779,0.984
16:46:29:386,0.9807,0.0298,-0.0821,0.985
16:46:29:389,0.9817,0.0285,-0.0841,0.986
16:46:29:394,0.9819,0.0276,-0.0870,0.986
16:46:29:401,0.9817,0.0261,-0.0892,0.986
16:46:29:404,0.9814,0.0261,-0.0894,0.986
16:46:29:408,0.9817,0.0266,-0.0889,0.986
16:46:29:414,0.9819,0.0263,-0.0889,0.986
16:46:29:420,0.9824,0.0268,-0.0902,0.987
16:46:29:424,0.9807,0.0268,-0.0909,0.985
16:46:29:430,0.9790,0.0271,-0.0907,0.984
16:46:29:434,0.9792,0.0256,-0.0911,0.984
16:46:29:438,0.9795,0.0241,-0.0921,0.984
16:46:29:443,0.9805,0.0232,-0.0916,0.985
16:46:29:449,0.9805,0.0236,-0.0907,0.985
16:46:29:455,0.9812,0.0232,-0.0872,0.985
16:46:29:459,0.9812,0.0229,-0.0838,0.985
16:46:29:464,0.9814,0.0234,-0.0811,0.985
16:46:29:469,0.9829,0.0227,-0.0779,0.986
16:46:29:475,0.9829,0.0234,-0.0748,0.986
16:46:29:483,0.9807,0.0249,-0.0743,0.984
16:46:29:487,0.9783,0.0261,-0.0738,0.981
16:46:29:490,0.9758,0.0276,-0.0743,0.979
16:46:29:494,0.9751,0.0293,-0.0767,0.979
16:46:29:499,0.9741,0.0320,-0.0806,0.978
16:46:29:504,0.9741,0.0337,-0.0838,0.978
16:46:29:509,0.9761,0.0329,-0.0858,0.980
16:46:29:515,0.9773,0.0312,-0.0843,0.981
16:46:29:519,0.9768,0.0310,-0.0814,0.981
16:46:29:524,0.9768,0.0320,-0.0772,0.980
16:46:29:529,0.9773,0.0324,-0.0738,0.981
16:46:29:535,0.9773,0.0317,-0.0716,0.980
16:46:29:539,0.9783,0.0300,-0.0706,0.981
16:46:29:544,0.9780,0.0285,-0.0699,0.981
16:46:29:549,0.9773,0.0268,-0.0691,0.980
16:46:29:555,0.9766,0.0263,-0.0691,0.979
16:46:29:559,0.9763,0.0261,-0.0704,0.979
16:46:29:565,0.9773,0.0256,-0.0721,0.980
16:46:29:569,0.9770,0.0263,-0.0757,0.980
16:46:29:575,0.9770,0.0268,-0.0782,0.981
16:46:29:583,0.9788,0.0278,-0.0809,0.982
16:46:29:585,0.9812,0.0280,-0.0816,0.985
16:46:29:591,0.9841,0.0271,-0.0814,0.988
16:46:29:596,0.9858,0.0263,-0.0821,0.990
16:46:29:599,0.9866,0.0271,-0.0855,0.991
16:46:29:604,0.9868,0.0285,-0.0889,0.991
16:46:29:609,0.9854,0.0293,-0.0909,0.990
16:46:29:616,0.9844,0.0280,-0.0916,0.989
16:46:29:620,0.9827,0.0266,-0.0909,0.987
16:46:29:625,0.9827,0.0254,-0.0880,0.987
16:46:29:630,0.9819,0.0244,-0.0850,0.986
16:46:29:635,0.9805,0.0229,-0.0836,0.984
16:46:29:640,0.9780,0.0217,-0.0831,0.982
16:46:29:646,0.9741,0.0217,-0.0823,0.978
16:46:29:650,0.9707,0.0227,-0.0811,0.974
16:46:29:656,0.9682,0.0239,-0.0804,0.972
16:46:29:660,0.9656,0.0246,-0.0792,0.969
16:46:29:665,0.9651,0.0251,-0.0784,0.969
16:46:29:669,0.9663,0.0261,-0.0794,0.970
16:46:29:676,0.9704,0.0276,-0.0801,0.974
16:46:29:683,0.9736,0.0288,-0.0806,0.977
16:46:29:688,0.9748,0.0310,-0.0816,0.979
16:46:29:690,0.9780,0.0315,-0.0823,0.982
16:46:29:697,0.9824,0.0307,-0.0823,0.986
16:46:29:700,0.9856,0.0295,-0.0823,0.989
16:46:29:705,0.9868,0.0290,-0.0831,0.991
16:46:29:710,0.9885,0.0278,-0.0831,0.992
16:46:29:715,0.9880,0.0271,-0.0821,0.992
16:46:29:720,0.9866,0.0268,-0.0801,0.990
16:46:29:725,0.9834,0.0263,-0.0779,0.987
16:46:29:730,0.9807,0.0271,-0.0772,0.984
16:46:29:736,0.9788,0.0278,-0.0762,0.982
16:46:29:740,0.9768,0.0266,-0.0760,0.980
16:46:29:746,0.9766,0.0251,-0.0770,0.980
16:46:29:751,0.9761,0.0244,-0.0765,0.979
16:46:29:756,0.9734,0.0256,-0.0755,0.977
16:46:29:760,0.9709,0.0273,-0.0753,0.974
16:46:29:765,0.9704,0.0290,-0.0765,0.974
16:46:29:776,0.9722,0.0305,-0.0772,0.976
16:46:29:777,0.9734,0.0305,-0.0772,0.977
16:46:29:782,0.9739,0.0300,-0.0775,0.977
16:46:29:789,0.9758,0.0295,-0.0767,0.979
16:46:29:790,0.9790,0.0285,-0.0775,0.982
16:46:29:796,0.9800,0.0290,-0.0799,0.984
16:46:29:801,0.9814,0.0295,-0.0814,0.985
16:46:29:805,0.9829,0.0298,-0.0823,0.987
16:46:29:810,0.9841,0.0293,-0.0848,0.988
16:46:29:816,0.9851,0.0288,-0.0882,0.989
16:46:29:820,0.9846,0.0276,-0.0899,0.989
16:46:29:825,0.9827,0.0271,-0.0899,0.987
16:46:29:830,0.9807,0.0266,-0.0882,0.985
16:46:29:836,0.9775,0.0261,-0.0853,0.982
16:46:29:840,0.9753,0.0263,-0.0821,0.979
16:46:29:846,0.9736,0.0263,-0.0792,0.977
16:46:29:851,0.9717,0.0263,-0.0748,0.975
16:46:29:856,0.9704,0.0268,-0.0706,0.973
16:46:29:860,0.9700,0.0280,-0.0687,0.973
16:46:29:865,0.9709,0.0298,-0.0709,0.974
16:46:29:870,0.9714,0.0305,-0.0740,0.975
16:46:29:876,0.9717,0.0315,-0.0765,0.975
16:46:29:882,0.9726,0.0317,-0.0801,0.976
16:46:29:888,0.9741,0.0327,-0.0833,0.978
16:46:29:891,0.9768,0.0332,-0.0848,0.981
16:46:29:896,0.9785,0.0337,-0.0877,0.983
16:46:29:901,0.9800,0.0332,-0.0902,0.985
16:46:29:906,0.9814,0.0324,-0.0907,0.986
16:46:29:910,0.9824,0.0317,-0.0902,0.987
16:46:29:916,0.9841,0.0295,-0.0909,0.989
16:46:29:921,0.9856,0.0276,-0.0889,0.990
16:46:29:925,0.9834,0.0266,-0.0845,0.987
16:46:29:931,0.9792,0.0258,-0.0801,0.983
16:46:29:936,0.9756,0.0261,-0.0782,0.979
16:46:29:941,0.9741,0.0271,-0.0777,0.978
16:46:29:946,0.9739,0.0256,-0.0767,0.977
16:46:29:951,0.9731,0.0254,-0.0767,0.976
16:46:29:956,0.9724,0.0254,-0.0770,0.976
16:46:29:961,0.9729,0.0268,-0.0779,0.976
16:46:29:966,0.9731,0.0283,-0.0814,0.977
16:46:29:972,0.9726,0.0278,-0.0814,0.976
16:46:29:976,0.9734,0.0293,-0.0789,0.977
16:46:29:982,0.9734,0.0317,-0.0777,0.977
16:46:29:987,0.9726,0.0312,-0.0787,0.976
16:46:29:991,0.9746,0.0288,-0.0799,0.978
16:46:29:997,0.9770,0.0266,-0.0816,0.981
16:46:30:002,0.9766,0.0251,-0.0848,0.981
16:46:30:006,0.9814,0.0241,-0.0845,0.985
16:46:30:011,0.9851,0.0232,-0.0828,0.989
16:46:30:017,0.9836,0.0227,-0.0819,0.987
16:46:30:021,0.9817,0.0236,-0.0816,0.985
16:46:30:026,0.9773,0.0229,-0.0843,0.981
16:46:30:031,0.9834,0.0241,-0.0848,0.987
16:46:30:037,0.9844,0.0239,-0.0828,0.988
16:46:30:042,0.9810,0.0222,-0.0833,0.985
16:46:30:047,0.9785,0.0224,-0.0860,0.983
16:46:30:051,0.9792,0.0227,-0.0880,0.983
16:46:30:057,0.9814,0.0236,-0.0924,0.986
16:46:30:063,0.9851,0.0249,-0.0958,0.990
16:46:30:066,0.9873,0.0239,-0.0973,0.992
16:46:30:071,0.9863,0.0222,-0.0970,0.991
16:46:30:077,0.9839,0.0234,-0.0960,0.989
16:46:30:082,0.9822,0.0263,-0.0975,0.987
16:46:30:090,0.9832,0.0278,-0.0999,0.989
16:46:30:091,0.9846,0.0283,-0.1009,0.990
16:46:30:097,0.9836,0.0283,-0.0995,0.989
16:46:30:101,0.9829,0.0283,-0.0970,0.988
16:46:30:106,0.9841,0.0271,-0.0953,0.989
16:46:30:113,0.9861,0.0256,-0.0941,0.991
16:46:30:117,0.9868,0.0249,-0.0948,0.992
16:46:30:122,0.9858,0.0239,-0.0968,0.991
16:46:30:127,0.9841,0.0227,-0.0985,0.989
16:46:30:132,0.9832,0.0227,-0.0995,0.988
16:46:30:137,0.9819,0.0227,-0.0992,0.987
16:46:30:141,0.9802,0.0239,-0.0985,0.985
16:46:30:147,0.9778,0.0254,-0.0973,0.983
16:46:30:151,0.9766,0.0254,-0.0938,0.981
16:46:30:157,0.9763,0.0249,-0.0887,0.981
16:46:30:163,0.9761,0.0249,-0.0850,0.980
16:46:30:167,0.9756,0.0244,-0.0819,0.979
16:46:30:172,0.9758,0.0251,-0.0792,0.979
16:46:30:177,0.9775,0.0256,-0.0787,0.981
16:46:30:182,0.9802,0.0256,-0.0789,0.984
16:46:30:188,0.9822,0.0249,-0.0787,0.986
16:46:30:192,0.9822,0.0251,-0.0762,0.985
16:46:30:200,0.9812,0.0261,-0.0748,0.984
16:46:30:203,0.9802,0.0263,-0.0755,0.983
16:46:30:208,0.9795,0.0266,-0.0770,0.983
16:46:30:214,0.9780,0.0278,-0.0775,0.981
16:46:30:217,0.9751,0.0288,-0.0797,0.979
16:46:30:222,0.9729,0.0300,-0.0809,0.977
16:46:30:227,0.9704,0.0302,-0.0816,0.974
16:46:30:232,0.9695,0.0293,-0.0836,0.974
16:46:30:238,0.9682,0.0298,-0.0870,0.973
16:46:30:242,0.9675,0.0305,-0.0909,0.972
16:46:30:248,0.9678,0.0305,-0.0904,0.972
16:46:30:253,0.9702,0.0305,-0.0870,0.975
16:46:30:258,0.9731,0.0302,-0.0831,0.977
16:46:30:262,0.9758,0.0288,-0.0792,0.979
16:46:30:267,0.9773,0.0276,-0.0760,0.981
16:46:30:272,0.9780,0.0266,-0.0743,0.981
16:46:30:278,0.9790,0.0263,-0.0735,0.982
16:46:30:283,0.9792,0.0261,-0.0753,0.982
16:46:30:287,0.9792,0.0263,-0.0779,0.983
16:46:30:293,0.9800,0.0256,-0.0799,0.984
16:46:30:299,0.9797,0.0256,-0.0828,0.984
16:46:30:304,0.9795,0.0256,-0.0843,0.983
16:46:30:307,0.9788,0.0258,-0.0850,0.983
16:46:30:313,0.9778,0.0263,-0.0882,0.982
16:46:30:318,0.9785,0.0268,-0.0914,0.983
16:46:30:322,0.9785,0.0273,-0.0936,0.983
16:46:30:327,0.9773,0.0268,-0.0958,0.982
16:46:30:333,0.9778,0.0271,-0.0985,0.983
16:46:30:338,0.9800,0.0283,-0.1017,0.986
16:46:30:342,0.9814,0.0285,-0.1024,0.987
16:46:30:347,0.9822,0.0283,-0.1017,0.988
16:46:30:353,0.9827,0.0280,-0.1014,0.988
16:46:30:358,0.9851,0.0278,-0.1024,0.991
16:46:30:365,0.9871,0.0295,-0.1031,0.993
16:46:30:368,0.9849,0.0312,-0.1034,0.991
16:46:30:374,0.9827,0.0320,-0.1036,0.989
16:46:30:379,0.9807,0.0317,-0.1036,0.987
16:46:30:385,0.9795,0.0312,-0.1024,0.985
16:46:30:392,0.9780,0.0310,-0.0999,0.984
16:46:30:393,0.9788,0.0298,-0.0973,0.984
16:46:30:398,0.9790,0.0285,-0.0948,0.984
16:46:30:403,0.9788,0.0273,-0.0919,0.983
16:46:30:408,0.9788,0.0273,-0.0897,0.983
16:46:30:413,0.9783,0.0276,-0.0872,0.983
16:46:30:418,0.9780,0.0278,-0.0843,0.982
16:46:30:422,0.9783,0.0276,-0.0841,0.982
16:46:30:429,0.9788,0.0276,-0.0887,0.983
16:46:30:434,0.9788,0.0290,-0.0914,0.983
16:46:30:438,0.9792,0.0300,-0.0919,0.984
16:46:30:443,0.9800,0.0305,-0.0921,0.985
16:46:30:448,0.9805,0.0312,-0.0919,0.985
16:46:30:453,0.9805,0.0322,-0.0909,0.985
16:46:30:459,0.9795,0.0334,-0.0889,0.984
16:46:30:463,0.9780,0.0346,-0.0863,0.982
16:46:30:468,0.9761,0.0351,-0.0848,0.980
16:46:30:473,0.9756,0.0342,-0.0831,0.980
16:46:30:479,0.9748,0.0327,-0.0819,0.979
16:46:30:484,0.9731,0.0317,-0.0811,0.977
16:46:30:488,0.9714,0.0317,-0.0806,0.975
16:46:30:493,0.9712,0.0322,-0.0804,0.975
16:46:30:499,0.9709,0.0322,-0.0819,0.975
16:46:30:504,0.9722,0.0324,-0.0838,0.976
16:46:30:508,0.9744,0.0320,-0.0863,0.979
16:46:30:521,0.9763,0.0310,-0.0894,0.981
16:46:30:522,0.9761,0.0307,-0.0926,0.981
16:46:30:523,0.9753,0.0307,-0.0953,0.980
16:46:30:529,0.9753,0.0302,-0.0977,0.981
16:46:30:533,0.9763,0.0293,-0.0990,0.982
16:46:30:539,0.9780,0.0290,-0.0975,0.983
16:46:30:544,0.9795,0.0283,-0.0946,0.984
16:46:30:549,0.9800,0.0278,-0.0902,0.985
16:46:30:553,0.9780,0.0293,-0.0875,0.982
16:46:30:559,0.9761,0.0302,-0.0867,0.980
16:46:30:563,0.9763,0.0298,-0.0863,0.981
16:46:30:568,0.9783,0.0283,-0.0870,0.983
16:46:30:574,0.9800,0.0280,-0.0867,0.984
16:46:30:582,0.9810,0.0283,-0.0848,0.985
16:46:30:584,0.9819,0.0280,-0.0845,0.986
16:46:30:590,0.9807,0.0295,-0.0855,0.985
16:46:30:594,0.9778,0.0312,-0.0865,0.982
16:46:30:599,0.9753,0.0322,-0.0887,0.980
16:46:30:603,0.9744,0.0322,-0.0921,0.979
16:46:30:609,0.9748,0.0324,-0.0946,0.980
16:46:30:615,0.9751,0.0324,-0.0970,0.980
16:46:30:629,0.9758,0.0322,-0.0982,0.981
16:46:30:630,0.9768,0.0320,-0.0982,0.982
16:46:30:631,0.9761,0.0320,-0.0985,0.982
16:46:30:634,0.9766,0.0307,-0.0973,0.982
16:46:30:639,0.9770,0.0298,-0.0960,0.982
16:46:30:644,0.9775,0.0276,-0.0953,0.983
16:46:30:649,0.9790,0.0256,-0.0938,0.984
16:46:30:654,0.9805,0.0249,-0.0938,0.985
16:46:30:659,0.9814,0.0239,-0.0963,0.986
16:46:30:665,0.9810,0.0222,-0.0982,0.986
16:46:30:669,0.9797,0.0229,-0.0990,0.985
16:46:30:674,0.9788,0.0254,-0.0990,0.984
16:46:30:683,0.9788,0.0271,-0.0982,0.984
16:46:30:688,0.9795,0.0285,-0.0958,0.985
16:46:30:689,0.9800,0.0307,-0.0929,0.985
16:46:30:694,0.9790,0.0310,-0.0899,0.984
16:46:30:700,0.9790,0.0320,-0.0870,0.983
16:46:30:704,0.9792,0.0329,-0.0841,0.983
16:46:30:709,0.9788,0.0337,-0.0831,0.983
16:46:30:714,0.9785,0.0329,-0.0838,0.983
16:46:30:720,0.9780,0.0312,-0.0845,0.982
16:46:30:724,0.9770,0.0290,-0.0848,0.981
16:46:30:730,0.9770,0.0271,-0.0858,0.981
16:46:30:735,0.9770,0.0258,-0.0860,0.981
16:46:30:740,0.9773,0.0249,-0.0860,0.981
16:46:30:744,0.9780,0.0241,-0.0860,0.982
16:46:30:749,0.9775,0.0236,-0.0877,0.982
16:46:30:755,0.9770,0.0239,-0.0904,0.982
16:46:30:760,0.9756,0.0254,-0.0938,0.980
16:46:30:765,0.9736,0.0271,-0.0955,0.979
16:46:30:770,0.9736,0.0283,-0.0943,0.979
16:46:30:775,0.9756,0.0288,-0.0921,0.980
16:46:30:783,0.9788,0.0290,-0.0899,0.983
16:46:30:788,0.9810,0.0295,-0.0887,0.985
16:46:30:792,0.9819,0.0305,-0.0885,0.986
16:46:30:794,0.9819,0.0310,-0.0882,0.986
16:46:30:800,0.9819,0.0310,-0.0872,0.986
16:46:30:805,0.9817,0.0317,-0.0870,0.986
16:46:30:810,0.9800,0.0310,-0.0880,0.984
16:46:30:815,0.9785,0.0305,-0.0909,0.983
16:46:30:821,0.9785,0.0305,-0.0931,0.983
16:46:30:824,0.9790,0.0302,-0.0938,0.984
16:46:30:830,0.9790,0.0302,-0.0931,0.984
16:46:30:835,0.9785,0.0288,-0.0907,0.983
16:46:30:840,0.9763,0.0271,-0.0894,0.981
16:46:30:846,0.9736,0.0266,-0.0894,0.978
16:46:30:851,0.9731,0.0263,-0.0909,0.978
16:46:30:855,0.9746,0.0268,-0.0926,0.979
16:46:30:860,0.9763,0.0271,-0.0958,0.981
16:46:30:865,0.9780,0.0278,-0.0987,0.983
16:46:30:870,0.9783,0.0283,-0.1002,0.984
16:46:30:874,0.9790,0.0290,-0.1019,0.985
16:46:30:883,0.9800,0.0307,-0.1026,0.986
16:46:30:886,0.9812,0.0317,-0.1043,0.987
16:46:30:890,0.9819,0.0310,-0.1065,0.988
