time,gFx,gFy,gFz,TgF
16:11:55:846,1.0594,-0.0071,-0.0496,1.061
16:11:55:851,1.0773,-0.0037,-0.0542,1.079
16:11:55:863,1.0978,0.0007,-0.0550,1.099
16:11:55:864,1.1142,0.0073,-0.0567,1.116
16:11:55:869,1.1254,0.0151,-0.0564,1.127
16:11:55:871,1.1327,0.0214,-0.0552,1.134
16:11:55:878,1.1369,0.0273,-0.0579,1.139
16:11:55:882,1.1384,0.0315,-0.0647,1.141
16:11:55:887,1.1386,0.0322,-0.0694,1.141
16:11:55:892,1.1379,0.0307,-0.0662,1.140
16:11:55:897,1.1318,0.0273,-0.0540,1.133
16:11:55:903,1.1191,0.0241,-0.0405,1.120
16:11:55:907,1.1090,0.0136,-0.0364,1.110
16:11:55:911,1.1042,0.0007,-0.0415,1.105
16:11:55:917,1.1078,-0.0089,-0.0537,1.109
16:11:55:922,1.1159,-0.0111,-0.0628,1.118
16:11:55:927,1.1288,-0.0086,-0.0616,1.131
16:11:55:932,1.1440,-0.0030,-0.0606,1.146
16:11:55:937,1.1577,0.0029,-0.0687,1.160
16:11:55:942,1.1660,0.0104,-0.0880,1.169
16:11:55:948,1.1699,0.0205,-0.1131,1.176
16:11:55:953,1.1714,0.0337,-0.1337,1.179
16:11:55:960,1.1645,0.0442,-0.1476,1.175
16:11:55:966,1.1445,0.0496,-0.1630,1.157
16:11:55:967,1.1188,0.0522,-0.1799,1.134
16:11:55:972,1.0919,0.0540,-0.1963,1.111
16:11:55:978,1.0638,0.0542,-0.2114,1.086
16:11:55:983,1.0298,0.0518,-0.2319,1.057
16:11:55:987,0.9907,0.0454,-0.2596,1.025
16:11:55:992,0.9509,0.0410,-0.2811,0.992
16:11:55:998,0.9101,0.0359,-0.2926,0.957
16:11:56:002,0.8700,0.0278,-0.2928,0.918
16:11:56:007,0.8433,0.0185,-0.2877,0.891
16:11:56:012,0.8287,0.0100,-0.2816,0.875
16:11:56:018,0.8142,0.0041,-0.2764,0.860
16:11:56:024,0.7974,0.0012,-0.2710,0.842
16:11:56:029,0.7834,0.0019,-0.2642,0.827
16:11:56:032,0.7707,0.0014,-0.2579,0.813
16:11:56:039,0.7593,-0.0020,-0.2525,0.800
16:11:56:042,0.7529,-0.0049,-0.2517,0.794
16:11:56:047,0.7561,-0.0081,-0.2559,0.798
16:11:56:053,0.7678,-0.0133,-0.2644,0.812
16:11:56:061,0.7861,-0.0196,-0.2720,0.832
16:11:56:062,0.8162,-0.0287,-0.2762,0.862
16:11:56:068,0.8514,-0.0392,-0.2757,0.896
16:11:56:073,0.8812,-0.0443,-0.2742,0.924
16:11:56:078,0.9049,-0.0411,-0.2710,0.946
16:11:56:083,0.9313,-0.0333,-0.2608,0.968
16:11:56:087,0.9626,-0.0299,-0.2388,0.992
16:11:56:092,0.9922,-0.0331,-0.2126,1.015
16:11:56:099,1.0154,-0.0382,-0.1914,1.034
16:11:56:102,1.0345,-0.0321,-0.1867,1.052
16:11:56:108,1.0553,-0.0250,-0.1828,1.071
16:11:56:112,1.0765,-0.0245,-0.1745,1.091
16:11:56:119,1.0932,-0.0279,-0.1684,1.106
16:11:56:124,1.0998,-0.0272,-0.1657,1.112
16:11:56:129,1.1000,-0.0245,-0.1545,1.111
16:11:56:133,1.0990,-0.0240,-0.1515,1.110
16:11:56:138,1.0949,-0.0269,-0.1461,1.105
16:11:56:142,1.0797,-0.0313,-0.1361,1.089
16:11:56:148,1.0504,-0.0379,-0.1288,1.059
16:11:56:153,1.0105,-0.0428,-0.1234,1.019
16:11:56:161,0.9658,-0.0428,-0.1188,0.974
16:11:56:167,0.9228,-0.0394,-0.1127,0.930
16:11:56:168,0.8859,-0.0367,-0.0995,0.892
16:11:56:173,0.8526,-0.0357,-0.0804,0.857
16:11:56:179,0.8235,-0.0331,-0.0591,0.826
16:11:56:183,0.7986,-0.0277,-0.0405,0.800
16:11:56:188,0.7759,-0.0235,-0.0276,0.777
16:11:56:193,0.7509,-0.0189,-0.0222,0.752
16:11:56:199,0.7289,-0.0142,-0.0183,0.729
16:11:56:203,0.7167,-0.0135,-0.0178,0.717
16:11:56:209,0.7123,-0.0162,-0.0193,0.713
16:11:56:213,0.7172,-0.0213,-0.0195,0.718
16:11:56:219,0.7267,-0.0296,-0.0173,0.728
16:11:56:226,0.7360,-0.0377,-0.0139,0.737
16:11:56:228,0.7399,-0.0406,-0.0117,0.741
16:11:56:233,0.7483,-0.0433,-0.0122,0.750
16:11:56:244,0.7619,-0.0516,-0.0185,0.764
16:11:56:245,0.7754,-0.0612,-0.0313,0.778
16:11:56:249,0.7913,-0.0685,-0.0445,0.795
16:11:56:254,0.8162,-0.0763,-0.0555,0.822
16:11:56:261,0.8409,-0.0888,-0.0616,0.848
16:11:56:265,0.8609,-0.0956,-0.0643,0.869
16:11:56:268,0.8785,-0.0939,-0.0599,0.886
16:11:56:273,0.8974,-0.0920,-0.0562,0.904
16:11:56:279,0.9176,-0.0959,-0.0518,0.924
16:11:56:283,0.9362,-0.1025,-0.0481,0.943
16:11:56:288,0.9548,-0.1047,-0.0415,0.961
16:11:56:293,0.9680,-0.1069,-0.0320,0.974
16:11:56:299,0.9788,-0.1113,-0.0229,0.985
16:11:56:303,0.9937,-0.1193,-0.0168,1.001
16:11:56:308,1.0100,-0.1242,-0.0183,1.018
16:11:56:313,1.0223,-0.1240,-0.0200,1.030
16:11:56:320,1.0318,-0.1299,-0.0166,1.040
16:11:56:324,1.0440,-0.1421,-0.0139,1.054
16:11:56:329,1.0555,-0.1545,-0.0149,1.067
16:11:56:334,1.0606,-0.1616,-0.0183,1.073
16:11:56:342,1.0526,-0.1580,-0.0229,1.065
16:11:56:347,1.0350,-0.1396,-0.0200,1.045
16:11:56:350,1.0267,-0.1350,-0.0031,1.036
16:11:56:353,1.0262,-0.1487,0.0132,1.037
16:11:56:360,1.0169,-0.1467,0.0157,1.028
16:11:56:364,1.0054,-0.1294,0.0149,1.014
16:11:56:369,0.9993,-0.1167,0.0169,1.006
16:11:56:381,0.9893,-0.1013,0.0242,0.995
16:11:56:382,0.9773,-0.0841,0.0365,0.982
16:11:56:387,0.9739,-0.0724,0.0494,0.978
16:11:56:400,0.9778,-0.0665,0.0607,0.982
16:11:56:401,0.9800,-0.0621,0.0685,0.984
16:11:56:402,0.9785,-0.0565,0.0758,0.983
16:11:56:403,0.9785,-0.0519,0.0812,0.983
16:11:56:409,0.9788,-0.0485,0.0800,0.983
16:11:56:413,0.9832,-0.0465,0.0734,0.987
16:11:56:419,0.9866,-0.0414,0.0677,0.990
16:11:56:424,0.9876,-0.0311,0.0653,0.990
16:11:56:429,0.9944,-0.0201,0.0636,0.997
16:11:56:434,1.0066,-0.0128,0.0616,1.009
16:11:56:441,1.0252,-0.0128,0.0572,1.027
16:11:56:446,1.0472,-0.0179,0.0514,1.049
16:11:56:449,1.0685,-0.0211,0.0438,1.070
16:11:56:454,1.0883,-0.0228,0.0328,1.089
16:11:56:461,1.1037,-0.0247,0.0223,1.104
16:11:56:464,1.1166,-0.0289,0.0125,1.117
16:11:56:470,1.1283,-0.0372,0.0079,1.129
16:11:56:479,1.1342,-0.0472,0.0076,1.135
16:11:56:480,1.1349,-0.0575,0.0052,1.136
16:11:56:484,1.1371,-0.0665,0.0017,1.139
16:11:56:492,1.1423,-0.0746,-0.0009,1.145
16:11:56:494,1.1513,-0.0795,-0.0007,1.154
16:11:56:500,1.1623,-0.0775,0.0061,1.165
16:11:56:504,1.1726,-0.0695,0.0228,1.175
16:11:56:509,1.1851,-0.0563,0.0467,1.187
16:11:56:514,1.2017,-0.0445,0.0673,1.204
16:11:56:520,1.2178,-0.0335,0.0790,1.221
16:11:56:524,1.2293,-0.0186,0.0844,1.232
16:11:56:529,1.2393,-0.0025,0.0819,1.242
16:11:56:534,1.2545,0.0109,0.0724,1.257
16:11:56:540,1.2711,0.0222,0.0533,1.272
16:11:56:544,1.2855,0.0280,0.0240,1.286
16:11:56:550,1.2899,0.0307,-0.0137,1.290
16:11:56:554,1.2782,0.0322,-0.0603,1.280
16:11:56:562,1.2540,0.0332,-0.1102,1.259
16:11:56:564,1.2220,0.0285,-0.1547,1.232
16:11:56:569,1.1846,0.0185,-0.1894,1.200
16:11:56:577,1.1506,0.0117,-0.2029,1.168
16:11:56:581,1.1208,0.0078,-0.2033,1.139
16:11:56:584,1.0861,0.0051,-0.2055,1.105
16:11:56:590,1.0528,-0.0037,-0.2136,1.074
16:11:56:595,1.0198,-0.0091,-0.2251,1.044
16:11:56:603,0.9854,-0.0089,-0.2368,1.013
16:11:56:604,0.9431,-0.0062,-0.2486,0.975
16:11:56:610,0.8974,-0.0045,-0.2586,0.934
16:11:56:615,0.8563,-0.0086,-0.2781,0.900
16:11:56:621,0.8272,-0.0164,-0.3106,0.884
16:11:56:626,0.8042,-0.0247,-0.3456,0.876
16:11:56:630,0.7886,-0.0318,-0.3803,0.876
16:11:56:635,0.7793,-0.0321,-0.4197,0.886
16:11:56:647,0.7798,-0.0313,-0.4561,0.904
16:11:56:648,0.7925,-0.0321,-0.4766,0.925
16:11:56:651,0.8081,-0.0289,-0.4742,0.937
16:11:56:655,0.8221,-0.0167,-0.4492,0.937
16:11:56:666,0.8377,0.0012,-0.4121,0.934
16:11:56:667,0.8512,0.0197,-0.3625,0.925
16:11:56:670,0.8580,0.0361,-0.3238,0.918
16:11:56:675,0.8663,0.0522,-0.3075,0.921
16:11:56:681,0.8807,0.0742,-0.2891,0.930
16:11:56:685,0.9013,0.0989,-0.2608,0.943
16:11:56:690,0.9240,0.1212,-0.2278,0.959
16:11:56:697,0.9558,0.1361,-0.1857,0.983
16:11:56:701,0.9849,0.1461,-0.1479,1.007
16:11:56:705,0.9990,0.1539,-0.1276,1.019
16:11:56:710,1.0049,0.1544,-0.1119,1.023
16:11:56:715,1.0056,0.1510,-0.0936,1.021
16:11:56:722,1.0066,0.1466,-0.0806,1.020
16:11:56:726,1.0091,0.1429,-0.0647,1.021
16:11:56:730,1.0103,0.1327,-0.0445,1.020
16:11:56:735,1.0066,0.1209,-0.0195,1.014
16:11:56:741,1.0042,0.1097,0.0027,1.010
16:11:56:745,1.0047,0.0960,0.0181,1.009
16:11:56:750,0.9956,0.0813,0.0418,1.000
16:11:56:760,0.9780,0.0674,0.0629,0.982
16:11:56:761,0.9641,0.0547,0.0770,0.969
16:11:56:767,0.9357,0.0535,0.0812,0.941
16:11:56:771,0.8934,0.0613,0.0646,0.898
16:11:56:776,0.8678,0.0581,0.0343,0.870
16:11:56:782,0.8736,0.0322,0.0096,0.874
16:11:56:785,0.8890,0.0002,-0.0083,0.889
16:11:56:790,0.8969,-0.0157,-0.0176,0.897
16:11:56:795,0.8903,-0.0137,-0.0137,0.890
16:11:56:801,0.8776,-0.0035,-0.0029,0.878
16:11:56:806,0.8749,0.0021,0.0167,0.875
16:11:56:811,0.8724,0.0016,0.0413,0.873
16:11:56:815,0.8597,0.0024,0.0475,0.861
16:11:56:823,0.8482,0.0053,0.0347,0.849
16:11:56:826,0.8419,0.0078,0.0154,0.842
16:11:56:831,0.8331,0.0095,-0.0083,0.833
16:11:56:836,0.8279,0.0053,-0.0317,0.829
16:11:56:843,0.8216,-0.0010,-0.0513,0.823
16:11:56:846,0.8113,-0.0018,-0.0650,0.814
16:11:56:851,0.8001,0.0031,-0.0762,0.804
16:11:56:860,0.7888,0.0119,-0.0826,0.793
16:11:56:864,0.7856,0.0180,-0.0811,0.790
16:11:56:869,0.7842,0.0222,-0.0743,0.788
16:11:56:871,0.7856,0.0271,-0.0669,0.789
16:11:56:876,0.7883,0.0332,-0.0599,0.791
16:11:56:883,0.7930,0.0415,-0.0533,0.796
16:11:56:886,0.7988,0.0498,-0.0440,0.802
16:11:56:891,0.8040,0.0554,-0.0298,0.806
16:11:56:896,0.8096,0.0579,-0.0151,0.812
16:11:56:902,0.8133,0.0606,-0.0053,0.816
16:11:56:906,0.8194,0.0603,-0.0009,0.822
16:11:56:911,0.8233,0.0615,0.0047,0.826
16:11:56:916,0.8299,0.0632,0.0145,0.832
16:11:56:921,0.8348,0.0672,0.0299,0.838
16:11:56:926,0.8394,0.0650,0.0445,0.843
16:11:56:931,0.8514,0.0613,0.0553,0.855
16:11:56:936,0.8727,0.0635,0.0604,0.877
16:11:56:942,0.8944,0.0584,0.0572,0.898
16:11:56:946,0.9123,0.0544,0.0487,0.915
16:11:56:951,0.9286,0.0576,0.0416,0.931
16:11:56:959,0.9436,0.0593,0.0401,0.946
16:11:56:965,0.9594,0.0566,0.0443,0.962
16:11:56:966,0.9758,0.0515,0.0550,0.979
16:11:56:971,0.9895,0.0527,0.0648,0.993
16:11:56:976,1.0010,0.0601,0.0670,1.005
16:11:56:982,1.0164,0.0640,0.0677,1.021
16:11:56:986,1.0382,0.0628,0.0707,1.042
16:11:56:991,1.0609,0.0598,0.0773,1.065
16:11:56:996,1.0812,0.0581,0.0809,1.086
16:11:57:004,1.0980,0.0544,0.0741,1.102
16:11:57:006,1.1073,0.0513,0.0614,1.110
16:11:57:011,1.1127,0.0491,0.0484,1.115
16:11:57:016,1.1193,0.0461,0.0369,1.121
16:11:57:023,1.1291,0.0412,0.0269,1.130
16:11:57:027,1.1367,0.0359,0.0167,1.137
16:11:57:031,1.1384,0.0315,0.0057,1.139
16:11:57:037,1.1415,0.0295,-0.0024,1.142
16:11:57:045,1.1499,0.0271,-0.0068,1.150
16:11:57:050,1.1567,0.0249,-0.0071,1.157
16:11:57:052,1.1628,0.0246,0.0000,1.163
16:11:57:059,1.1689,0.0290,0.0120,1.169
16:11:57:065,1.1736,0.0366,0.0211,1.174
16:11:57:067,1.1807,0.0461,0.0252,1.182
16:11:57:073,1.1951,0.0486,0.0240,1.196
16:11:57:077,1.2146,0.0420,0.0203,1.216
16:11:57:083,1.2305,0.0327,0.0157,1.231
16:11:57:087,1.2383,0.0268,0.0110,1.239
16:11:57:093,1.2383,0.0312,0.0103,1.239
16:11:57:097,1.2361,0.0359,0.0145,1.237
16:11:57:106,1.2295,0.0320,0.0262,1.230
16:11:57:107,1.2139,0.0217,0.0443,1.215
16:11:57:112,1.1958,0.0082,0.0702,1.198
16:11:57:117,1.1799,-0.0059,0.0961,1.184
16:11:57:132,1.1587,-0.0186,0.1149,1.164
16:11:57:133,1.1323,-0.0353,0.1276,1.140
16:11:57:133,1.1022,-0.0555,0.1430,1.113
16:11:57:137,1.0687,-0.0766,0.1675,1.084
16:11:57:143,1.0374,-0.0959,0.1956,1.060
16:11:57:147,1.0034,-0.0951,0.2215,1.032
16:11:57:152,0.9602,-0.1079,0.1946,0.986
16:11:57:158,0.9291,-0.1374,0.1254,0.948
16:11:57:163,0.9123,-0.1536,0.0497,0.926
16:11:57:167,0.8988,-0.1384,-0.0156,0.910
16:11:57:172,0.8974,-0.1101,-0.0689,0.907
16:11:57:177,0.9132,-0.0993,-0.1256,0.927
16:11:57:183,0.9345,-0.0624,-0.1716,0.952
16:11:57:187,0.9550,-0.0203,-0.1997,0.976
16:11:57:192,0.9785,0.0158,-0.2273,1.005
16:11:57:197,1.0078,0.0483,-0.2620,1.042
16:11:57:203,1.0452,0.0694,-0.2899,1.087
16:11:57:207,1.0804,0.0992,-0.2974,1.125
16:11:57:212,1.1049,0.1324,-0.2862,1.149
16:11:57:217,1.0978,0.1608,-0.2713,1.142
16:11:57:223,1.1144,0.1622,-0.2708,1.158
16:11:57:227,1.1494,0.1473,-0.2970,1.196
16:11:57:232,1.1577,0.1420,-0.3297,1.212
16:11:57:237,1.1613,0.1354,-0.3568,1.222
16:11:57:243,1.1574,0.1226,-0.3781,1.224
16:11:57:247,1.1420,0.1065,-0.3967,1.214
16:11:57:252,1.1176,0.0931,-0.4121,1.195
16:11:57:260,1.0844,0.0816,-0.4114,1.163
16:11:57:264,1.0548,0.0669,-0.4023,1.131
16:11:57:267,1.0247,0.0520,-0.3955,1.100
16:11:57:272,0.9961,0.0393,-0.3872,1.069
16:11:57:278,0.9641,0.0249,-0.3708,1.033
16:11:57:283,0.9308,0.0090,-0.3522,0.995
16:11:57:287,0.8976,-0.0069,-0.3378,0.959
16:11:57:293,0.8690,-0.0211,-0.3216,0.927
16:11:57:298,0.8597,-0.0397,-0.2889,0.908
16:11:57:304,0.8705,-0.0595,-0.2422,0.905
16:11:57:308,0.8886,-0.0734,-0.1958,0.913
16:11:57:313,0.9132,-0.0844,-0.1542,0.930
16:11:57:318,0.9519,-0.0976,-0.1151,0.964
16:11:57:324,0.9932,-0.1096,-0.0728,1.002
16:11:57:328,1.0257,-0.1127,-0.0396,1.033
16:11:57:333,1.0472,-0.1074,-0.0215,1.053
16:11:57:338,1.0506,-0.0881,-0.0151,1.054
16:11:57:344,1.0374,-0.0700,-0.0127,1.040
16:11:57:348,1.0159,-0.0590,-0.0071,1.018
16:11:57:353,0.9949,-0.0526,-0.0019,0.996
16:11:57:360,0.9746,-0.0472,-0.0039,0.976
16:11:57:364,0.9499,-0.0423,-0.0122,0.951
16:11:57:368,0.9194,-0.0399,-0.0178,0.920
16:11:57:373,0.8861,-0.0382,-0.0185,0.887
16:11:57:378,0.8551,-0.0365,-0.0166,0.856
16:11:57:384,0.8257,-0.0357,-0.0149,0.827
16:11:57:388,0.7949,-0.0367,-0.0212,0.796
16:11:57:393,0.7641,-0.0384,-0.0342,0.766
16:11:57:398,0.7346,-0.0411,-0.0469,0.737
16:11:57:404,0.7116,-0.0431,-0.0547,0.715
16:11:57:408,0.6945,-0.0433,-0.0557,0.698
16:11:57:414,0.6867,-0.0448,-0.0557,0.690
16:11:57:419,0.6884,-0.0480,-0.0518,0.692
16:11:57:425,0.6727,-0.0423,-0.0501,0.676
16:11:57:430,0.6620,-0.0353,-0.0484,0.665
16:11:57:433,0.6637,-0.0313,-0.0484,0.666
16:11:57:439,0.6727,-0.0294,-0.0564,0.676
16:11:57:444,0.6810,-0.0247,-0.0704,0.685
16:11:57:448,0.6945,-0.0184,-0.0806,0.699
16:11:57:453,0.7109,-0.0135,-0.0823,0.716
16:11:57:461,0.7326,-0.0081,-0.0735,0.736
16:11:57:464,0.7566,-0.0062,-0.0591,0.759
16:11:57:468,0.7793,-0.0054,-0.0427,0.780
16:11:57:476,0.8032,-0.0037,-0.0271,0.804
16:11:57:480,0.8299,-0.0059,-0.0151,0.830
16:11:57:484,0.8568,-0.0111,-0.0073,0.857
16:11:57:489,0.8829,-0.0162,-0.0061,0.883
16:11:57:494,0.9125,-0.0245,-0.0085,0.913
16:11:57:498,0.9433,-0.0375,-0.0095,0.944
16:11:57:504,0.9680,-0.0499,-0.0061,0.969
16:11:57:509,0.9905,-0.0648,-0.0002,0.993
16:11:57:514,1.0125,-0.0827,0.0081,1.016
16:11:57:518,1.0272,-0.0964,0.0157,1.032
16:11:57:524,1.0355,-0.1066,0.0191,1.041
16:11:57:528,1.0423,-0.1167,0.0211,1.049
16:11:57:533,1.0477,-0.1250,0.0257,1.055
16:11:57:539,1.0489,-0.1306,0.0362,1.058
16:11:57:544,1.0457,-0.1335,0.0489,1.055
16:11:57:549,1.0374,-0.1350,0.0599,1.048
16:11:57:554,1.0281,-0.1340,0.0702,1.039
16:11:57:559,1.0232,-0.1360,0.0785,1.035
16:11:57:565,1.0235,-0.1379,0.0829,1.036
16:11:57:569,1.0206,-0.1367,0.0827,1.033
16:11:57:576,1.0074,-0.1308,0.0805,1.019
16:11:57:581,0.9917,-0.1228,0.0795,1.002
16:11:57:585,0.9792,-0.1145,0.0812,0.989
16:11:57:589,0.9697,-0.1076,0.0883,0.980
16:11:57:594,0.9634,-0.1010,0.0973,0.974
16:11:57:599,0.9621,-0.0981,0.1071,0.973
16:11:57:606,0.9612,-0.0988,0.1134,0.973
16:11:57:609,0.9619,-0.1003,0.1210,0.975
16:11:57:614,0.9670,-0.0986,0.1313,0.981
16:11:57:619,0.9712,-0.0920,0.1369,0.985
16:11:57:625,0.9736,-0.0832,0.1313,0.986
16:11:57:629,0.9783,-0.0756,0.1240,0.989
16:11:57:634,0.9871,-0.0734,0.1227,0.997
16:11:57:642,0.9978,-0.0717,0.1249,1.008
16:11:57:646,1.0108,-0.0661,0.1264,1.021
16:11:57:649,1.0237,-0.0607,0.1227,1.033
16:11:57:655,1.0347,-0.0553,0.1144,1.043
16:11:57:660,1.0501,-0.0531,0.0990,1.056
16:11:57:665,1.0721,-0.0573,0.0783,1.077
16:11:57:670,1.0988,-0.0673,0.0575,1.102
16:11:57:677,1.1261,-0.0805,0.0443,1.130
16:11:57:679,1.1516,-0.0934,0.0355,1.156
16:11:57:685,1.1755,-0.1064,0.0301,1.181
16:11:57:689,1.1951,-0.1193,0.0286,1.201
16:11:57:694,1.2144,-0.1294,0.0264,1.222
16:11:57:699,1.2342,-0.1367,0.0250,1.242
16:11:57:707,1.2481,-0.1365,0.0391,1.256
16:11:57:710,1.2589,-0.1230,0.0758,1.267
16:11:57:715,1.2665,-0.0983,0.1286,1.277
16:11:57:720,1.2711,-0.0651,0.1814,1.286
16:11:57:726,1.2740,-0.0331,0.2144,1.292
16:11:57:730,1.2691,-0.0084,0.2178,1.288
16:11:57:734,1.2738,0.0151,0.1873,1.288
16:11:57:741,1.2819,0.0442,0.1301,1.289
16:11:57:746,1.2640,0.0828,0.0555,1.268
16:11:57:750,1.2291,0.1354,-0.0298,1.237
16:11:57:756,1.2342,0.1011,-0.0973,1.242
16:11:57:761,1.2555,-0.0101,-0.1703,1.267
16:11:57:766,1.2386,-0.0477,-0.2473,1.264
16:11:57:770,1.2171,-0.0230,-0.2989,1.253
16:11:57:780,1.2097,0.0016,-0.3097,1.249
16:11:57:782,1.1892,-0.0045,-0.2926,1.225
16:11:57:787,1.1855,-0.0350,-0.2674,1.216
16:11:57:817,1.1794,-0.0624,-0.2535,1.208
16:11:57:819,1.1582,-0.0768,-0.2559,1.189
16:11:57:820,1.1291,-0.0812,-0.2762,1.165
16:11:57:820,1.0856,-0.0761,-0.3094,1.131
16:11:57:821,1.0401,-0.0719,-0.3473,1.099
16:11:57:822,0.9978,-0.0695,-0.3815,1.071
16:11:57:823,0.9587,-0.0609,-0.4170,1.047
16:11:57:826,0.9260,-0.0433,-0.4485,1.030
16:11:57:830,0.9027,-0.0235,-0.4698,1.018
16:11:57:835,0.8868,-0.0047,-0.4800,1.008
16:11:57:840,0.8751,0.0161,-0.4844,1.000
16:11:57:847,0.8678,0.0405,-0.4783,0.992
16:11:57:850,0.8707,0.0667,-0.4556,0.985
16:11:57:855,0.8832,0.0938,-0.4285,0.986
16:11:57:860,0.8961,0.1222,-0.3920,0.986
16:11:57:866,0.8964,0.1537,-0.3500,0.974
16:11:57:870,0.8974,0.1769,-0.3080,0.965
16:11:57:876,0.9066,0.1894,-0.2647,0.963
16:11:57:880,0.9230,0.1984,-0.2121,0.968
16:11:57:887,0.9308,0.2038,-0.1452,0.964
16:11:57:891,0.9352,0.1970,-0.0682,0.958
16:11:57:895,0.9477,0.1754,0.0005,0.964
16:11:57:901,0.9509,0.1512,0.0453,0.964
16:11:57:908,0.9372,0.1295,0.0709,0.949
16:11:57:910,0.9194,0.1038,0.0870,0.929
16:11:57:915,0.9069,0.0804,0.0912,0.915
16:11:57:920,0.9010,0.0608,0.0868,0.907
16:11:57:927,0.8947,0.0439,0.0775,0.899
16:11:57:930,0.8878,0.0229,0.0685,0.891
16:11:57:935,0.8827,-0.0008,0.0563,0.884
16:11:57:940,0.8727,-0.0157,0.0477,0.874
16:11:57:946,0.8622,-0.0284,0.0538,0.864
16:11:57:951,0.8543,-0.0372,0.0646,0.858
16:11:57:956,0.8397,-0.0370,0.0792,0.844
16:11:57:960,0.8213,-0.0328,0.0912,0.827
16:11:57:968,0.8138,-0.0309,0.0912,0.819
16:11:57:971,0.8267,-0.0340,0.0631,0.830
16:11:57:976,0.8460,-0.0419,0.0101,0.847
16:11:57:980,0.8516,-0.0482,-0.0381,0.854
16:11:57:988,0.8419,-0.0489,-0.0674,0.846
16:11:57:994,0.8289,-0.0441,-0.0860,0.835
16:11:57:997,0.8191,-0.0348,-0.1026,0.826
16:11:58:000,0.8116,-0.0252,-0.1163,0.820
16:11:58:006,0.8015,-0.0169,-0.1261,0.812
16:11:58:011,0.7952,-0.0091,-0.1246,0.805
16:11:58:016,0.7976,-0.0047,-0.1127,0.806
16:11:58:020,0.8003,-0.0010,-0.1019,0.807
16:11:58:027,0.8001,0.0012,-0.0914,0.805
16:11:58:031,0.7940,0.0031,-0.0826,0.798
16:11:58:036,0.7817,0.0056,-0.0770,0.786
16:11:58:041,0.7703,0.0065,-0.0706,0.774
16:11:58:047,0.7622,0.0092,-0.0594,0.765
16:11:58:051,0.7553,0.0144,-0.0445,0.757
16:11:58:056,0.7502,0.0195,-0.0308,0.751
16:11:58:061,0.7480,0.0239,-0.0207,0.749
16:11:58:067,0.7468,0.0300,-0.0151,0.748
16:11:58:076,0.7456,0.0393,-0.0102,0.747
16:11:58:077,0.7468,0.0493,-0.0073,0.748
16:11:58:081,0.7568,0.0610,-0.0066,0.759
16:11:58:087,0.7788,0.0679,-0.0046,0.782
16:11:58:091,0.8103,0.0679,-0.0009,0.813
16:11:58:096,0.8404,0.0667,0.0032,0.843
16:11:58:101,0.8688,0.0679,0.0027,0.871
16:11:58:108,0.8912,0.0750,0.0020,0.894
16:11:58:111,0.9037,0.0808,0.0101,0.907
16:11:58:116,0.9152,0.0835,0.0277,0.919
16:11:58:122,0.9238,0.0887,0.0499,0.929
16:11:58:127,0.9264,0.1021,0.0741,0.935
16:11:58:131,0.9282,0.1168,0.0961,0.940
16:11:58:136,0.9367,0.1236,0.1122,0.951
16:11:58:142,0.9521,0.1256,0.1240,0.968
16:11:58:147,0.9744,0.1244,0.1313,0.991
16:11:58:151,1.0034,0.1180,0.1359,1.019
16:11:58:156,1.0355,0.1087,0.1435,1.051
16:11:58:161,1.0663,0.0992,0.1528,1.082
16:11:58:167,1.0939,0.0923,0.1611,1.110
16:11:58:175,1.1164,0.0884,0.1633,1.132
16:11:58:181,1.1335,0.0816,0.1516,1.146
16:11:58:182,1.1423,0.0742,0.1269,1.152
16:11:58:187,1.1533,0.0681,0.0968,1.159
16:11:58:191,1.1741,0.0562,0.0729,1.178
16:11:58:197,1.1863,0.0456,0.0541,1.188
16:11:58:202,1.1785,0.0444,0.0350,1.180
16:11:58:208,1.1657,0.0471,0.0113,1.167
16:11:58:212,1.1569,0.0454,-0.0107,1.158
16:11:58:217,1.1565,0.0376,-0.0261,1.157
16:11:58:228,1.1591,0.0324,-0.0379,1.160
16:11:58:229,1.1687,0.0317,-0.0423,1.170
16:11:58:232,1.1824,0.0310,-0.0386,1.183
16:11:58:237,1.1975,0.0298,-0.0313,1.198
16:11:58:242,1.2129,0.0302,-0.0239,1.214
16:11:58:248,1.2315,0.0315,-0.0129,1.232
16:11:58:252,1.2567,0.0278,0.0083,1.257
16:11:58:257,1.2792,0.0161,0.0360,1.280
16:11:58:263,1.2858,0.0034,0.0567,1.287
16:11:58:268,1.2782,-0.0023,0.0626,1.280
16:11:58:276,1.2621,-0.0059,0.0572,1.263
16:11:58:277,1.2327,-0.0142,0.0545,1.234
16:11:58:282,1.1953,-0.0316,0.0558,1.197
16:11:58:289,1.1569,-0.0595,0.0506,1.160
16:11:58:292,1.1132,-0.0932,0.0399,1.118
16:11:58:297,1.0655,-0.1264,0.0401,1.074
16:11:58:302,1.0208,-0.1475,0.0582,1.033
16:11:58:309,0.9795,-0.1580,0.0739,0.995
16:11:58:312,0.9350,-0.1597,0.0631,0.951
16:11:58:317,0.8998,-0.1629,0.0289,0.915
16:11:58:322,0.8837,-0.1638,-0.0163,0.899
16:11:58:329,0.8763,-0.1585,-0.0574,0.892
16:11:58:332,0.8780,-0.1294,-0.1056,0.894
