time,gFx,gFy,gFz,TgF
17:35:39:246,1.2207,0.0505,-0.1691,1.233
17:35:39:251,1.2134,0.0566,-0.1415,1.223
17:35:39:255,1.1780,0.0757,-0.1303,1.188
17:35:39:261,1.1308,0.0980,-0.1239,1.142
17:35:39:266,1.0910,0.1168,-0.1261,1.104
17:35:39:272,1.0577,0.1319,-0.1344,1.074
17:35:39:276,1.0274,0.1503,-0.1488,1.049
17:35:39:282,1.0056,0.1737,-0.1677,1.034
17:35:39:286,0.9883,0.2006,-0.1931,1.027
17:35:39:292,0.9614,0.2199,-0.1872,1.004
17:35:39:296,0.9360,0.2143,-0.1677,0.975
17:35:39:301,0.9159,0.2124,-0.1276,0.949
17:35:39:306,0.8930,0.2121,-0.0843,0.922
17:35:39:313,0.8702,0.2038,-0.0523,0.895
17:35:39:317,0.8536,0.1977,-0.0161,0.876
17:35:39:321,0.8450,0.1950,0.0198,0.867
17:35:39:326,0.8411,0.1877,0.0382,0.863
17:35:39:338,0.8350,0.1686,0.0311,0.852
17:35:39:339,0.8267,0.1495,0.0404,0.841
17:35:39:344,0.8208,0.1358,0.0553,0.834
17:35:39:346,0.8145,0.1251,0.0609,0.826
17:35:39:352,0.8015,0.1192,0.0604,0.813
17:35:39:356,0.7962,0.1165,0.0538,0.806
17:35:39:362,0.8001,0.1094,0.0416,0.809
17:35:39:367,0.8111,0.0965,0.0267,0.817
17:35:39:372,0.8328,0.0752,0.0159,0.836
17:35:39:376,0.8494,0.0493,0.0157,0.851
17:35:39:382,0.8641,0.0222,0.0225,0.865
17:35:39:387,0.8807,-0.0010,0.0308,0.881
17:35:39:393,0.8952,-0.0189,0.0418,0.896
17:35:39:398,0.9042,-0.0306,0.0484,0.906
17:35:39:402,0.9196,-0.0370,0.0470,0.922
17:35:39:406,0.9262,-0.0370,0.0418,0.928
17:35:39:413,0.9318,-0.0318,0.0360,0.933
17:35:39:417,0.9343,-0.0321,0.0291,0.935
17:35:39:422,0.9350,-0.0284,0.0235,0.936
17:35:39:427,0.9316,-0.0194,0.0142,0.932
17:35:39:439,0.9218,-0.0128,0.0008,0.922
17:35:39:440,0.9086,-0.0035,-0.0124,0.909
17:35:39:445,0.8966,0.0078,-0.0239,0.897
17:35:39:450,0.8744,0.0224,-0.0374,0.875
17:35:39:452,0.8480,0.0337,-0.0528,0.850
17:35:39:457,0.8279,0.0439,-0.0645,0.832
17:35:39:461,0.8074,0.0496,-0.0772,0.813
17:35:39:467,0.7905,0.0535,-0.0892,0.797
17:35:39:473,0.7695,0.0554,-0.0953,0.777
17:35:39:477,0.7470,0.0579,-0.0953,0.755
17:35:39:482,0.7338,0.0615,-0.0880,0.742
17:35:39:487,0.7228,0.0650,-0.0784,0.730
17:35:39:495,0.7157,0.0713,-0.0667,0.722
17:35:39:500,0.7182,0.0811,-0.0506,0.725
17:35:39:504,0.7223,0.0896,-0.0320,0.729
17:35:39:507,0.7255,0.0955,-0.0149,0.732
17:35:39:514,0.7282,0.0989,0.0035,0.735
17:35:39:517,0.7260,0.1006,0.0220,0.733
17:35:39:522,0.7211,0.1043,0.0350,0.729
17:35:39:528,0.7175,0.1119,0.0428,0.727
17:35:39:536,0.7150,0.1234,0.0457,0.727
17:35:39:538,0.7170,0.1351,0.0450,0.731
17:35:39:543,0.7233,0.1427,0.0465,0.739
17:35:39:553,0.7390,0.1437,0.0501,0.754
17:35:39:554,0.7551,0.1402,0.0509,0.770
17:35:39:561,0.7717,0.1363,0.0455,0.785
17:35:39:563,0.7854,0.1361,0.0406,0.798
17:35:39:568,0.7940,0.1354,0.0399,0.806
17:35:39:573,0.7986,0.1310,0.0267,0.810
17:35:39:577,0.8062,0.1283,0.0152,0.816
17:35:39:582,0.8289,0.1261,0.0130,0.839
17:35:39:587,0.8531,0.1229,0.0115,0.862
17:35:39:594,0.8734,0.1187,0.0086,0.881
17:35:39:598,0.8959,0.1151,0.0088,0.903
17:35:39:603,0.9240,0.1129,0.0196,0.931
17:35:39:608,0.9521,0.1104,0.0355,0.959
17:35:39:612,0.9758,0.1141,0.0533,0.984
17:35:39:618,0.9968,0.1187,0.0677,1.006
17:35:39:622,1.0166,0.1173,0.0756,1.026
17:35:39:628,1.0215,0.1268,0.0831,1.033
17:35:39:639,1.0157,0.1525,0.0873,1.031
17:35:39:645,1.0159,0.1593,0.0668,1.030
17:35:39:646,1.0369,0.1473,0.0269,1.048
17:35:39:652,1.0482,0.1664,-0.0056,1.061
17:35:39:654,1.0484,0.1928,-0.0342,1.067
17:35:39:657,1.0511,0.1977,-0.0545,1.071
17:35:39:662,1.0677,0.1818,-0.0552,1.085
17:35:39:668,1.1059,0.1498,-0.0423,1.117
17:35:39:673,1.1264,0.1539,-0.0178,1.137
17:35:39:678,1.1347,0.1728,0.0162,1.148
17:35:39:683,1.1518,0.1715,0.0484,1.166
17:35:39:688,1.1799,0.1662,0.0780,1.194
17:35:39:695,1.2049,0.1642,0.1027,1.220
17:35:39:699,1.2381,0.1618,0.1181,1.254
17:35:39:712,1.2657,0.1598,0.1222,1.282
17:35:39:713,1.2809,0.1603,0.1183,1.296
17:35:39:718,1.2858,0.1696,0.1147,1.302
17:35:39:720,1.2643,0.1801,0.1120,1.282
17:35:39:723,1.2229,0.1838,0.1174,1.242
17:35:39:728,1.1855,0.1791,0.1342,1.206
17:35:39:737,1.1675,0.1679,0.1552,1.190
17:35:39:743,1.1657,0.1598,0.1768,1.190
17:35:39:743,1.1689,0.1571,0.2000,1.196
17:35:39:751,1.1682,0.1574,0.2230,1.200
17:35:39:755,1.1638,0.1564,0.2430,1.199
17:35:39:758,1.1631,0.1520,0.2538,1.200
17:35:39:763,1.1660,0.1449,0.2528,1.202
17:35:39:770,1.1711,0.1356,0.2440,1.204
17:35:39:774,1.1772,0.1256,0.2310,1.206
17:35:39:778,1.1833,0.1158,0.2193,1.209
17:35:39:784,1.1917,0.1068,0.2098,1.215
17:35:39:788,1.2009,0.0967,0.2071,1.223
17:35:39:795,1.2083,0.0896,0.2102,1.230
17:35:39:800,1.2071,0.0821,0.2161,1.229
17:35:39:804,1.1958,0.0752,0.2195,1.218
17:35:39:808,1.1821,0.0821,0.2178,1.205
17:35:39:816,1.1631,0.0894,0.1973,1.183
17:35:39:820,1.1543,0.0982,0.1592,1.169
17:35:39:823,1.1611,0.1097,0.1046,1.171
17:35:39:829,1.1687,0.1204,0.0387,1.176
17:35:39:834,1.1682,0.1329,-0.0283,1.176
17:35:39:839,1.1601,0.1456,-0.0919,1.173
17:35:39:844,1.1472,0.1544,-0.1435,1.166
17:35:39:854,1.1411,0.1564,-0.1745,1.165
17:35:39:854,1.1469,0.1576,-0.1765,1.171
17:35:39:861,1.1601,0.1669,-0.1515,1.182
17:35:39:864,1.1848,0.1754,-0.1090,1.203
17:35:39:870,1.2198,0.1750,-0.0640,1.234
17:35:39:874,1.2486,0.1686,-0.0300,1.260
17:35:39:879,1.2474,0.1581,-0.0163,1.257
17:35:39:883,1.2190,0.1490,-0.0254,1.228
17:35:39:888,1.1719,0.1437,-0.0550,1.182
17:35:39:895,1.1127,0.1442,-0.0999,1.126
17:35:39:899,1.0477,0.1444,-0.1554,1.069
17:35:39:904,0.9805,0.1437,-0.2107,1.013
17:35:39:909,0.9135,0.1444,-0.2579,0.960
17:35:39:915,0.8529,0.1393,-0.2960,0.913
17:35:39:920,0.8191,0.1307,-0.3165,0.888
17:35:39:924,0.8086,0.1165,-0.3185,0.877
17:35:39:929,0.8045,0.0821,-0.3026,0.863
17:35:39:935,0.8003,0.0417,-0.2732,0.847
17:35:39:939,0.7979,0.0112,-0.2346,0.832
17:35:39:944,0.7954,-0.0103,-0.1970,0.820
17:35:39:954,0.7930,-0.0250,-0.1642,0.810
17:35:39:955,0.7888,-0.0343,-0.1354,0.801
17:35:39:960,0.7874,-0.0399,-0.1085,0.796
17:35:39:968,0.7883,-0.0438,-0.0848,0.794
17:35:39:969,0.7947,-0.0487,-0.0647,0.799
17:35:39:974,0.8091,-0.0582,-0.0489,0.813
17:35:39:979,0.8284,-0.0724,-0.0342,0.832
17:35:39:984,0.8470,-0.0868,-0.0198,0.852
17:35:39:989,0.8651,-0.0988,-0.0049,0.871
17:35:39:995,0.9005,-0.1054,0.0145,0.907
17:35:40:000,0.9465,-0.1052,0.0311,0.953
17:35:40:004,0.9783,-0.1008,0.0409,0.984
17:35:40:009,0.9900,-0.0939,0.0489,0.996
17:35:40:016,0.9868,-0.0841,0.0580,0.992
17:35:40:019,0.9753,-0.0744,0.0670,0.980
17:35:40:024,0.9594,-0.0643,0.0768,0.965
17:35:40:029,0.9423,-0.0577,0.0863,0.948
17:35:40:034,0.9272,-0.0533,0.0929,0.933
17:35:40:039,0.9132,-0.0492,0.0954,0.920
17:35:40:045,0.8956,-0.0458,0.0949,0.902
17:35:40:055,0.8756,-0.0445,0.0856,0.881
17:35:40:057,0.8600,-0.0441,0.0690,0.864
17:35:40:061,0.8472,-0.0431,0.0494,0.850
17:35:40:075,0.8311,-0.0409,0.0333,0.833
17:35:40:076,0.8116,-0.0331,0.0203,0.812
17:35:40:076,0.7937,-0.0228,0.0076,0.794
17:35:40:080,0.7832,-0.0157,-0.0073,0.783
17:35:40:084,0.7756,-0.0069,-0.0161,0.776
17:35:40:090,0.7695,0.0009,-0.0212,0.770
17:35:40:096,0.7729,0.0031,-0.0247,0.773
17:35:40:099,0.7715,0.0060,-0.0249,0.772
17:35:40:105,0.7700,0.0063,-0.0273,0.771
17:35:40:109,0.7722,0.0038,-0.0325,0.773
17:35:40:118,0.7717,0.0014,-0.0432,0.773
17:35:40:120,0.7644,0.0004,-0.0623,0.767
17:35:40:125,0.7529,0.0016,-0.0799,0.757
17:35:40:129,0.7375,0.0043,-0.0909,0.743
17:35:40:136,0.7167,0.0100,-0.0963,0.723
17:35:40:140,0.6977,0.0188,-0.0995,0.705
17:35:40:145,0.6991,0.0246,-0.0977,0.706
17:35:40:151,0.6886,0.0324,-0.0948,0.696
17:35:40:155,0.6796,0.0400,-0.0848,0.686
17:35:40:160,0.6791,0.0422,-0.0706,0.684
17:35:40:165,0.6783,0.0427,-0.0515,0.682
17:35:40:170,0.6903,0.0378,-0.0203,0.692
17:35:40:175,0.7172,0.0268,0.0101,0.718
17:35:40:181,0.7544,0.0126,0.0306,0.755
17:35:40:190,0.7949,-0.0032,0.0382,0.796
17:35:40:191,0.8343,-0.0150,0.0343,0.835
17:35:40:196,0.8739,-0.0235,0.0206,0.874
17:35:40:200,0.9115,-0.0299,-0.0002,0.912
17:35:40:205,0.9482,-0.0340,-0.0210,0.949
17:35:40:210,0.9827,-0.0367,-0.0379,0.984
17:35:40:216,1.0132,-0.0392,-0.0464,1.015
17:35:40:220,1.0372,-0.0436,-0.0427,1.039
17:35:40:226,1.0545,-0.0470,-0.0259,1.056
17:35:40:231,1.0726,-0.0477,-0.0002,1.074
17:35:40:237,1.0853,-0.0448,0.0213,1.086
17:35:40:242,1.0892,-0.0401,0.0355,1.091
17:35:40:246,1.0892,-0.0379,0.0475,1.091
17:35:40:255,1.0941,-0.0372,0.0567,1.096
17:35:40:256,1.1037,-0.0340,0.0585,1.106
17:35:40:261,1.1169,-0.0287,0.0462,1.118
17:35:40:270,1.1269,-0.0243,0.0186,1.127
17:35:40:271,1.1291,-0.0223,-0.0173,1.129
17:35:40:275,1.1266,-0.0184,-0.0506,1.128
17:35:40:282,1.1274,-0.0147,-0.0691,1.130
17:35:40:286,1.1296,-0.0147,-0.0696,1.132
17:35:40:290,1.1286,-0.0186,-0.0557,1.130
17:35:40:296,1.1240,-0.0238,-0.0322,1.125
17:35:40:300,1.1181,-0.0267,-0.0058,1.118
17:35:40:305,1.1130,-0.0265,0.0233,1.114
17:35:40:311,1.1046,-0.0262,0.0514,1.106
17:35:40:316,1.0946,-0.0252,0.0697,1.097
17:35:40:320,1.0856,-0.0191,0.0814,1.089
17:35:40:328,1.0800,-0.0135,0.0861,1.083
17:35:40:331,1.0819,-0.0111,0.0763,1.085
17:35:40:338,1.0888,-0.0086,0.0501,1.090
17:35:40:341,1.0985,-0.0059,0.0093,1.099
17:35:40:346,1.1066,-0.0023,-0.0300,1.107
17:35:40:352,1.1042,0.0029,-0.0555,1.106
17:35:40:357,1.1112,0.0053,-0.0704,1.113
17:35:40:360,1.1298,0.0075,-0.0816,1.133
17:35:40:366,1.1640,0.0080,-0.0914,1.168
17:35:40:371,1.1995,0.0056,-0.1087,1.204
17:35:40:376,1.2281,-0.0071,-0.1310,1.235
17:35:40:382,1.2457,-0.0208,-0.1356,1.253
17:35:40:386,1.2432,-0.0299,-0.1153,1.249
17:35:40:391,1.2354,-0.0421,-0.0811,1.239
17:35:40:397,1.2254,-0.0455,-0.0408,1.227
17:35:40:401,1.2095,-0.0379,-0.0053,1.210
17:35:40:406,1.1880,-0.0274,0.0291,1.189
17:35:40:411,1.1772,-0.0206,0.0741,1.180
17:35:40:418,1.1679,-0.0135,0.1205,1.174
17:35:40:421,1.1540,-0.0005,0.1543,1.164
17:35:40:427,1.1403,0.0205,0.1592,1.152
17:35:40:437,1.1264,0.0447,0.1271,1.134
17:35:40:442,1.1125,0.0689,0.0741,1.117
17:35:40:443,1.0966,0.0909,0.0149,1.100
17:35:40:446,1.0907,0.1099,-0.0469,1.097
17:35:40:453,1.0846,0.1175,-0.1065,1.096
17:35:40:458,1.0736,0.1131,-0.1515,1.090
17:35:40:461,1.0506,0.1116,-0.1816,1.072
17:35:40:466,1.0144,0.1153,-0.1948,1.039
17:35:40:471,0.9924,0.0955,-0.1818,1.013
17:35:40:477,0.9768,0.0623,-0.1545,0.991
17:35:40:482,0.9736,0.0285,-0.1276,0.982
17:35:40:486,0.9744,0.0170,-0.1161,0.981
17:35:40:491,0.9741,0.0339,-0.1244,0.983
17:35:40:497,0.9797,0.0586,-0.1369,0.991
17:35:40:501,0.9932,0.0769,-0.1591,1.009
17:35:40:507,1.0144,0.0926,-0.2031,1.039
17:35:40:511,1.0391,0.1134,-0.2666,1.079
17:35:40:518,1.0567,0.1356,-0.3436,1.119
17:35:40:522,1.0548,0.1620,-0.4099,1.143
17:35:40:527,1.0347,0.1872,-0.4510,1.144
17:35:40:536,1.0069,0.2089,-0.4444,1.120
17:35:40:542,0.9739,0.2199,-0.3923,1.073
17:35:40:543,0.9502,0.2199,-0.3055,1.022
17:35:40:550,0.9350,0.2172,-0.2002,0.981
17:35:40:551,0.9306,0.2126,-0.0951,0.959
17:35:40:558,0.9340,0.2141,0.0025,0.958
17:35:40:562,0.9472,0.2170,0.0773,0.975
17:35:40:567,0.9668,0.2224,0.1220,0.999
17:35:40:571,0.9932,0.2278,0.1389,1.028
17:35:40:577,1.0154,0.2402,0.1513,1.054
17:35:40:582,1.0269,0.2549,0.1574,1.070
17:35:40:586,1.0267,0.2725,0.1548,1.073
17:35:40:592,1.0169,0.2820,0.1460,1.065
17:35:40:597,1.0030,0.2813,0.1440,1.052
17:35:40:601,0.9905,0.2749,0.1457,1.038
17:35:40:607,0.9778,0.2534,0.1489,1.021
17:35:40:611,0.9641,0.2334,0.1540,1.004
17:35:40:617,0.9609,0.2126,0.1508,0.996
17:35:40:622,0.9682,0.1938,0.1330,0.996
17:35:40:628,0.9829,0.1786,0.1010,1.004
17:35:40:638,0.9946,0.1691,0.0585,1.011
17:35:40:644,0.9983,0.1713,0.0140,1.013
17:35:40:645,0.9971,0.1811,-0.0295,1.014
17:35:40:653,0.9898,0.1938,-0.0687,1.011
17:35:40:654,0.9734,0.2102,-0.0990,1.001
17:35:40:657,0.9575,0.2273,-0.1180,0.991
17:35:40:661,0.9360,0.2476,-0.1251,0.976
17:35:40:667,0.9157,0.2654,-0.1202,0.961
17:35:40:672,0.9084,0.2708,-0.1080,0.954
17:35:40:677,0.9030,0.2656,-0.0968,0.946
17:35:40:682,0.8983,0.2586,-0.0860,0.939
17:35:40:687,0.8912,0.2512,-0.0753,0.929
17:35:40:692,0.8788,0.2395,-0.0660,0.913
17:35:40:698,0.8658,0.2236,-0.0552,0.896
17:35:40:702,0.8609,0.2126,-0.0420,0.888
17:35:40:707,0.8578,0.2072,-0.0315,0.883
17:35:40:712,0.8453,0.1957,-0.0261,0.868
17:35:40:718,0.8287,0.1833,-0.0217,0.849
17:35:40:722,0.8084,0.1737,-0.0215,0.827
17:35:40:728,0.7847,0.1637,-0.0247,0.802
17:35:40:737,0.7634,0.1527,-0.0313,0.779
17:35:40:738,0.7461,0.1449,-0.0410,0.761
17:35:40:745,0.7346,0.1371,-0.0523,0.749
17:35:40:752,0.7236,0.1266,-0.0574,0.737
17:35:40:753,0.7155,0.1190,-0.0530,0.727
17:35:40:758,0.7087,0.1121,-0.0445,0.719
17:35:40:762,0.7057,0.1026,-0.0295,0.714
17:35:40:768,0.7089,0.0936,-0.0139,0.715
17:35:40:772,0.7175,0.0830,-0.0017,0.722
17:35:40:779,0.7270,0.0733,0.0071,0.731
17:35:40:784,0.7363,0.0691,0.0127,0.740
17:35:40:788,0.7566,0.0664,0.0125,0.760
17:35:40:793,0.7751,0.0679,0.0057,0.778
17:35:40:800,0.7898,0.0733,-0.0058,0.793
17:35:40:802,0.8076,0.0779,-0.0159,0.812
17:35:40:808,0.8274,0.0796,-0.0227,0.832
17:35:40:813,0.8448,0.0811,-0.0247,0.849
17:35:40:819,0.8624,0.0830,-0.0161,0.867
17:35:40:822,0.8785,0.0852,-0.0014,0.883
17:35:40:829,0.8976,0.0926,0.0105,0.902
17:35:40:837,0.9201,0.1024,0.0171,0.926
17:35:40:838,0.9453,0.1048,0.0186,0.951
17:35:40:844,0.9700,0.1087,0.0120,0.976
17:35:40:848,0.9829,0.1207,0.0003,0.990
17:35:40:856,0.9890,0.1300,-0.0097,0.998
17:35:40:858,1.0030,0.1363,-0.0139,1.012
17:35:40:862,1.0056,0.1444,-0.0097,1.016
17:35:40:868,1.0132,0.1454,-0.0007,1.024
17:35:40:872,1.0069,0.1495,0.0123,1.018
17:35:40:879,0.9956,0.1576,0.0311,1.008
17:35:40:884,0.9932,0.1615,0.0487,1.007
17:35:40:887,0.9780,0.1635,0.0621,0.994
17:35:40:893,0.9719,0.1642,0.0707,0.988
17:35:40:899,0.9915,0.1723,0.0699,1.009
17:35:40:903,1.0093,0.1752,0.0651,1.026
17:35:40:908,1.0257,0.1732,0.0638,1.042
17:35:40:915,1.0484,0.1713,0.0668,1.064
17:35:40:918,1.0795,0.1715,0.0709,1.095
17:35:40:923,1.1002,0.1688,0.0761,1.116
17:35:40:928,1.1183,0.1598,0.0726,1.132
17:35:40:934,1.1259,0.1808,0.0690,1.142
17:35:40:940,1.1308,0.1960,0.0680,1.150
17:35:40:944,1.1455,0.1994,0.0646,1.164
17:35:40:953,1.1565,0.1992,0.0580,1.175
17:35:40:959,1.1623,0.1960,0.0516,1.180
17:35:40:960,1.1626,0.1891,0.0416,1.179
17:35:40:963,1.1557,0.1825,0.0308,1.170
17:35:40:969,1.1496,0.1767,0.0215,1.163
17:35:40:973,1.1472,0.1715,0.0171,1.160
17:35:40:979,1.1450,0.1644,0.0208,1.157
17:35:40:983,1.1464,0.1532,0.0306,1.157
17:35:40:990,1.1550,0.1378,0.0460,1.164
17:35:40:994,1.1621,0.1246,0.0619,1.170
17:35:40:999,1.1667,0.1168,0.0736,1.175
17:35:41:003,1.1770,0.1070,0.0765,1.184
17:35:41:008,1.1873,0.0940,0.0680,1.193
17:35:41:013,1.1877,0.0850,0.0479,1.192
17:35:41:019,1.1694,0.0794,0.0189,1.172
17:35:41:024,1.1433,0.0730,-0.0154,1.146
17:35:41:028,1.1198,0.0659,-0.0440,1.123
17:35:41:036,1.0998,0.0706,-0.0645,1.104
17:35:41:039,1.0819,0.0786,-0.0804,1.088
17:35:41:044,1.0655,0.0884,-0.0914,1.073
17:35:41:050,1.0474,0.0984,-0.0946,1.056
17:35:41:054,1.0377,0.0999,-0.0965,1.047
17:35:41:060,1.0223,0.0960,-0.1092,1.033
17:35:41:063,0.9898,0.0940,-0.1241,1.002
17:35:41:068,0.9348,0.0989,-0.1298,0.949
17:35:41:074,0.8744,0.1138,-0.1217,0.890
17:35:41:080,0.8433,0.1415,-0.1105,0.862
17:35:41:084,0.8710,0.1637,-0.0977,0.892
17:35:41:088,0.9323,0.1644,-0.0948,0.951
17:35:41:093,0.9898,0.1508,-0.1124,1.007
17:35:41:100,1.0247,0.1378,-0.1493,1.045
17:35:41:104,1.0328,0.1385,-0.1909,1.059
17:35:41:109,1.0232,0.1473,-0.2268,1.058
17:35:41:115,1.0049,0.1476,-0.2552,1.047
17:35:41:120,0.9819,0.1329,-0.2813,1.030
17:35:41:124,0.9511,0.1180,-0.3089,1.007
17:35:41:129,0.9235,0.1082,-0.3346,0.988
17:35:41:135,0.9191,0.0850,-0.3517,0.988
17:35:41:140,0.9316,0.0540,-0.3556,0.999
17:35:41:145,0.9458,0.0305,-0.3458,1.007
17:35:41:154,0.9602,0.0114,-0.3351,1.017
17:35:41:155,0.9788,-0.0135,-0.3336,1.034
17:35:41:161,0.9978,-0.0384,-0.3268,1.051
17:35:41:170,1.0130,-0.0575,-0.3089,1.061
17:35:41:171,1.0218,-0.0680,-0.2838,1.063
17:35:41:175,1.0027,-0.0683,-0.2488,1.035
17:35:41:181,0.9839,-0.0617,-0.2031,1.007
17:35:41:184,0.9976,-0.0533,-0.1559,1.011
17:35:41:190,1.0289,-0.0463,-0.1131,1.036
17:35:41:195,1.0511,-0.0406,-0.0677,1.054
17:35:41:200,1.0511,-0.0372,-0.0229,1.052
17:35:41:204,1.0467,-0.0360,0.0237,1.048
17:35:41:211,1.0408,-0.0309,0.0599,1.043
17:35:41:216,1.0291,-0.0213,0.0853,1.033
17:35:41:219,1.0066,-0.0069,0.1024,1.012
17:35:41:225,0.9810,0.0122,0.1032,0.986
17:35:41:230,0.9572,0.0295,0.0824,0.961
17:35:41:236,0.9328,0.0430,0.0497,0.935
17:35:41:240,0.9142,0.0549,0.0123,0.916
17:35:41:244,0.8810,0.0725,-0.0254,0.884
17:35:41:254,0.8455,0.0923,-0.0589,0.853
17:35:41:255,0.8086,0.1121,-0.0958,0.822
17:35:41:261,0.7776,0.1288,-0.1261,0.798
17:35:41:268,0.7507,0.1371,-0.1400,0.776
17:35:41:270,0.7253,0.1398,-0.1413,0.752
17:35:41:274,0.7182,0.1312,-0.1369,0.743
17:35:41:283,0.7206,0.1092,-0.1307,0.740
17:35:41:285,0.7077,0.0977,-0.1298,0.726
17:35:41:289,0.7001,0.0779,-0.1224,0.715
17:35:41:295,0.7055,0.0552,-0.1200,0.718
17:35:41:300,0.7409,0.0366,-0.1307,0.753
17:35:41:305,0.7126,0.0390,-0.1246,0.724
17:35:41:311,0.6717,0.0388,-0.1127,0.682
17:35:41:315,0.6414,0.0371,-0.0929,0.649
17:35:41:321,0.6378,0.0278,-0.0797,0.643
17:35:41:325,0.6412,0.0227,-0.0875,0.648
17:35:41:330,0.6241,0.0332,-0.1002,0.633
17:35:41:335,0.6141,0.0486,-0.0870,0.622
17:35:41:341,0.6170,0.0967,-0.0151,0.625
17:35:41:345,0.6141,0.0733,-0.0889,0.625
17:35:41:354,0.6263,0.0381,-0.1642,0.649
17:35:41:356,0.6488,0.0271,-0.1789,0.674
17:35:41:361,0.6749,0.0293,-0.1745,0.698
17:35:41:365,0.7028,0.0461,-0.1576,0.722
17:35:41:371,0.7277,0.0386,-0.1875,0.752
17:35:41:377,0.7546,0.0210,-0.2158,0.785
17:35:41:381,0.7915,0.0060,-0.2256,0.823
17:35:41:384,0.8201,-0.0023,-0.2266,0.851
17:35:41:390,0.8441,-0.0040,-0.2141,0.871
17:35:41:396,0.8631,-0.0096,-0.1953,0.885
17:35:41:401,0.8846,-0.0101,-0.1537,0.898
17:35:41:405,0.9044,-0.0189,-0.1395,0.915
17:35:41:410,0.9318,-0.0311,-0.1479,0.944
17:35:41:418,0.9660,-0.0321,-0.1388,0.976
17:35:41:420,0.9981,-0.0274,-0.1239,1.006
17:35:41:425,1.0289,-0.0133,-0.0875,1.033
17:35:41:436,1.0528,-0.0145,-0.0753,1.056
17:35:41:442,1.0780,-0.0553,-0.1075,1.085
17:35:41:444,1.1161,-0.0617,-0.0667,1.120
17:35:41:454,1.1401,-0.0416,-0.0110,1.141
17:35:41:456,1.1594,-0.0648,-0.0496,1.162
17:35:41:456,1.1936,-0.0758,-0.0569,1.197
17:35:41:461,1.2075,-0.0524,-0.0151,1.209
17:35:41:465,1.1980,-0.0538,-0.0313,1.200
17:35:41:471,1.1973,-0.0639,-0.0361,1.200
17:35:41:475,1.1939,-0.0546,0.0025,1.195
17:35:41:481,1.1794,-0.0387,0.0347,1.181
17:35:41:485,1.1574,-0.0221,0.0472,1.159
17:35:41:491,1.1327,-0.0084,0.0509,1.134
17:35:41:496,1.1051,-0.0003,0.0494,1.106
17:35:41:501,1.0812,0.0029,0.0431,1.082
17:35:41:506,1.0643,0.0038,0.0343,1.065
17:35:41:510,1.0592,0.0029,0.0198,1.059
17:35:41:517,1.0643,0.0029,-0.0058,1.064
17:35:41:521,1.0738,0.0048,-0.0442,1.075
17:35:41:526,1.0875,0.0051,-0.0845,1.091
17:35:41:536,1.1010,0.0048,-0.1175,1.107
17:35:41:537,1.1154,0.0041,-0.1332,1.123
17:35:41:541,1.1345,0.0053,-0.1325,1.142
17:35:41:546,1.1609,0.0068,-0.1283,1.168
17:35:41:554,1.1909,0.0056,-0.1320,1.198
17:35:41:556,1.2156,0.0034,-0.1457,1.224
17:35:41:561,1.2352,-0.0001,-0.1579,1.245
17:35:41:566,1.2523,-0.0040,-0.1569,1.262
17:35:41:570,1.2643,-0.0054,-0.1491,1.273
17:35:41:575,1.2711,-0.0137,-0.1596,1.281
17:35:41:583,1.2726,-0.0184,-0.1513,1.282
17:35:41:586,1.2601,-0.0150,-0.1310,1.267
17:35:41:591,1.2349,-0.0062,-0.1178,1.241
17:35:41:596,1.2044,0.0031,-0.1131,1.210
17:35:41:602,1.1733,0.0158,-0.1114,1.179
17:35:41:606,1.1464,0.0332,-0.1122,1.152
17:35:41:611,1.1337,0.0488,-0.1149,1.141
17:35:41:617,1.1313,0.0620,-0.1190,1.139
17:35:41:624,1.1291,0.0728,-0.1259,1.138
17:35:41:627,1.1249,0.0816,-0.1371,1.136
17:35:41:637,1.1193,0.0906,-0.1532,1.133
17:35:41:645,1.1105,0.1002,-0.1738,1.128
17:35:41:646,1.1002,0.1068,-0.1948,1.122
17:35:41:647,1.0910,0.1068,-0.2170,1.117
17:35:41:652,1.0778,0.1006,-0.2354,1.108
17:35:41:656,1.0602,0.0933,-0.2439,1.092
17:35:41:663,1.0426,0.0860,-0.2371,1.073
17:35:41:666,1.0316,0.0779,-0.2087,1.055
17:35:41:671,1.0276,0.0664,-0.1691,1.044
17:35:41:676,1.0318,0.0508,-0.1303,1.041
17:35:41:683,1.0430,0.0349,-0.0997,1.048
17:35:41:686,1.0550,0.0236,-0.0855,1.059
17:35:41:692,1.0599,0.0222,-0.0904,1.064
17:35:41:697,1.0521,0.0290,-0.1087,1.058
17:35:41:703,1.0335,0.0420,-0.1364,1.043
17:35:41:706,1.0093,0.0591,-0.1694,1.025
17:35:41:711,0.9751,0.0767,-0.2014,0.999
17:35:41:716,0.9343,0.0945,-0.2273,0.966
17:35:41:723,0.8961,0.1131,-0.2415,0.935
17:35:41:727,0.8722,0.1305,-0.2459,0.916
17:35:41:737,0.8595,0.1466,-0.2427,0.905
17:35:41:738,0.8524,0.1644,-0.2349,0.899
17:35:41:742,0.8480,0.1808,-0.2222,0.895
17:35:41:749,0.8441,0.1943,-0.2021,0.889
17:35:41:751,0.8446,0.2040,-0.1784,0.887
17:35:41:757,0.8531,0.2084,-0.1496,0.891
