time,gFx,gFy,gFz,TgF
16:47:53:475,0.4676,-0.5525,0.8490,1.116
16:47:53:480,0.4884,-0.5430,0.8485,1.119
16:47:53:483,0.4801,-0.5461,0.8494,1.118
16:47:53:491,0.4368,-0.5437,0.8370,1.089
16:47:53:493,0.3818,-0.5398,0.8336,1.064
16:47:53:500,0.3322,-0.5320,0.8191,1.032
16:47:53:504,0.2946,-0.5161,0.7812,0.982
16:47:53:509,0.2882,-0.5562,0.7910,1.009
16:47:53:514,0.2472,-0.5422,0.7553,0.962
16:47:53:520,0.1758,-0.4723,0.7074,0.869
16:47:53:524,0.1337,-0.4185,0.6893,0.817
16:47:53:529,0.1196,-0.3586,0.6461,0.749
16:47:53:541,0.1477,-0.3308,0.6566,0.750
16:47:53:542,0.1860,-0.3230,0.6959,0.789
16:47:53:544,0.2193,-0.3296,0.7109,0.814
16:47:53:549,0.2352,-0.3376,0.7192,0.829
16:47:53:556,0.2381,-0.3464,0.7441,0.855
16:47:53:559,0.2366,-0.3498,0.7720,0.880
16:47:53:565,0.2320,-0.3481,0.7837,0.888
16:47:53:569,0.2266,-0.3437,0.7861,0.887
16:47:53:574,0.2261,-0.3352,0.7690,0.869
16:47:53:579,0.2232,-0.3110,0.7392,0.832
16:47:53:585,0.2002,-0.2777,0.7084,0.787
16:47:53:589,0.1675,-0.2421,0.7118,0.770
16:47:53:595,0.1530,-0.2120,0.7436,0.788
16:47:53:600,0.1438,-0.1863,0.7744,0.809
16:47:53:604,0.1137,-0.1604,0.8101,0.834
16:47:53:609,0.0673,-0.1411,0.8380,0.852
16:47:53:616,0.0118,-0.1301,0.8521,0.862
16:47:53:620,-0.0344,-0.1340,0.8502,0.861
16:47:53:625,-0.0657,-0.1526,0.8389,0.855
16:47:53:630,-0.0941,-0.1773,0.8453,0.869
16:47:53:635,-0.1276,-0.1910,0.8827,0.912
16:47:53:640,-0.1579,-0.1917,0.9123,0.945
16:47:53:645,-0.1723,-0.1839,0.9186,0.953
16:47:53:650,-0.1657,-0.1756,0.9032,0.935
16:47:53:657,-0.1415,-0.1731,0.8587,0.887
16:47:53:664,-0.1117,-0.1545,0.9003,0.920
16:47:53:665,-0.0567,-0.1272,1.0352,1.045
16:47:53:676,0.0313,-0.1027,1.1081,1.113
16:47:53:677,0.1293,-0.1020,1.1137,1.126
16:47:53:680,0.2066,-0.1059,1.1450,1.168
16:47:53:685,0.2699,-0.1032,1.1956,1.230
16:47:53:690,0.3259,-0.1105,1.1912,1.240
16:47:53:695,0.3616,-0.1135,1.1794,1.239
16:47:53:700,0.3809,-0.1049,1.2599,1.320
16:47:53:704,0.3804,-0.0976,1.3804,1.435
16:47:53:710,0.3312,-0.0991,1.5148,1.554
16:47:53:715,0.2518,-0.1032,1.5881,1.611
16:47:53:720,0.1875,-0.1215,1.5647,1.581
16:47:53:725,0.1310,-0.1389,1.6101,1.621
16:47:53:730,0.0614,-0.1428,1.6028,1.610
16:47:53:741,-0.0053,-0.1548,1.4982,1.506
16:47:53:742,-0.0493,-0.1619,1.4016,1.412
16:47:53:745,-0.0936,-0.1431,1.2968,1.308
16:47:53:750,-0.1420,-0.1020,1.1721,1.185
16:47:53:756,-0.1901,-0.0585,1.0364,1.055
16:47:53:760,-0.2148,-0.0370,0.9526,0.977
16:47:53:765,-0.2346,-0.0277,0.9064,0.937
16:47:53:770,-0.2539,-0.0208,0.9167,0.951
16:47:53:775,-0.2596,-0.0169,0.9748,1.009
16:47:53:781,-0.2539,-0.0199,1.0367,1.068
16:47:53:787,-0.2351,-0.0326,1.0768,1.103
16:47:53:790,-0.1833,-0.0482,1.0868,1.103
16:47:53:795,-0.0838,-0.0661,1.0797,1.085
16:47:53:802,0.0563,-0.0888,1.0584,1.064
16:47:53:806,0.1792,-0.1059,1.0394,1.060
16:47:53:811,0.2643,-0.1181,1.0115,1.052
16:47:53:816,0.3227,-0.1318,0.9670,1.028
16:47:53:825,0.3726,-0.1450,0.9093,0.993
16:47:53:826,0.4234,-0.1585,0.8436,0.957
16:47:53:831,0.4786,-0.1753,0.7925,0.942
16:47:53:841,0.5544,-0.1961,0.7683,0.968
16:47:53:841,0.6097,-0.1954,0.7920,1.018
16:47:53:845,0.5556,-0.1516,0.8790,1.051
16:47:53:852,0.3501,-0.0577,1.0492,1.108
16:47:53:855,0.1868,0.0447,1.1973,1.213
16:47:53:861,0.1337,0.1031,1.2388,1.250
16:47:53:865,0.1325,0.1043,1.1863,1.198
16:47:53:870,0.1538,0.0669,1.1044,1.117
16:47:53:875,0.1692,0.0395,1.0279,1.042
16:47:53:881,0.1726,0.0320,0.9900,1.005
16:47:53:886,0.1831,0.0249,0.9548,0.973
16:47:53:890,0.2058,-0.0113,0.8959,0.919
16:47:53:896,0.1914,-0.0274,0.8443,0.866
16:47:53:903,0.1298,-0.0179,0.8216,0.832
16:47:53:906,0.0851,0.0146,0.8450,0.849
16:47:53:910,0.0670,0.0562,0.8612,0.866
16:47:53:915,0.0621,0.0706,0.8411,0.846
16:47:53:922,0.0707,0.0632,0.8089,0.814
16:47:53:925,0.0890,0.0444,0.7768,0.783
16:47:53:930,0.1249,0.0342,0.7544,0.765
16:47:53:939,0.1684,0.0488,0.7475,0.768
16:47:53:944,0.1733,0.0549,0.7319,0.754
16:47:53:946,0.1714,0.0672,0.7566,0.779
16:47:53:952,0.1702,0.0701,0.7808,0.802
16:47:53:955,0.1596,0.0642,0.8152,0.833
16:47:53:962,0.1357,0.0527,0.8653,0.877
16:47:53:965,0.1213,0.0315,0.9013,0.910
16:47:53:972,0.1259,0.0065,0.9572,0.966
16:47:53:976,0.1303,0.0051,1.0423,1.050
16:47:53:981,0.1308,0.0034,1.1264,1.134
16:47:53:986,0.1372,-0.0157,1.1755,1.184
16:47:53:991,0.1650,-0.0328,1.2039,1.216
16:47:53:996,0.1968,-0.0499,1.2151,1.232
16:47:54:002,0.1970,-0.0690,1.1780,1.196
16:47:54:006,0.1812,-0.0573,1.1621,1.178
16:47:54:011,0.1501,-0.0421,1.1880,1.198
16:47:54:016,0.1134,-0.0399,1.1809,1.187
16:47:54:021,0.0995,-0.0722,1.1181,1.125
16:47:54:026,0.1046,-0.1059,1.0839,1.094
16:47:54:031,0.0829,-0.1147,1.0888,1.098
16:47:54:040,0.0643,-0.1140,1.1012,1.109
16:47:54:046,0.0695,-0.1286,1.0702,1.080
16:47:54:047,0.0753,-0.1389,1.0492,1.061
16:47:54:053,0.0665,-0.1423,1.0418,1.054
16:47:54:056,0.0509,-0.1455,1.0286,1.040
16:47:54:062,0.0372,-0.1565,1.0066,1.019
16:47:54:067,0.0281,-0.1785,0.9851,1.002
16:47:54:072,0.0333,-0.2108,0.9665,0.990
16:47:54:076,0.0629,-0.2443,0.9406,0.974
16:47:54:081,0.0954,-0.2687,0.9071,0.951
16:47:54:087,0.1049,-0.2770,0.8795,0.928
16:47:54:092,0.0990,-0.2841,0.8602,0.911
16:47:54:096,0.0863,-0.2777,0.8438,0.893
16:47:54:102,0.0751,-0.2567,0.8397,0.881
16:47:54:106,0.0734,-0.2389,0.8355,0.872
16:47:54:111,0.0836,-0.2281,0.8360,0.871
16:47:54:117,0.0856,-0.2218,0.8453,0.878
16:47:54:122,0.0939,-0.2242,0.8604,0.894
16:47:54:127,0.1249,-0.2570,0.8595,0.906
16:47:54:131,0.1650,-0.2902,0.8526,0.916
16:47:54:138,0.2393,-0.3132,0.8773,0.962
16:47:54:142,0.2816,-0.3315,0.8856,0.987
16:47:54:146,0.2738,-0.3369,0.9008,1.000
16:47:54:154,0.2090,-0.3271,0.9206,0.999
16:47:54:156,0.1599,-0.3188,0.9480,1.013
16:47:54:162,0.2188,-0.3291,0.9907,1.067
16:47:54:166,0.2696,-0.3396,1.0032,1.093
16:47:54:172,0.2584,-0.3266,0.9998,1.083
16:47:54:177,0.2249,-0.3103,1.0252,1.094
16:47:54:182,0.1511,-0.2892,1.0279,1.078
16:47:54:189,0.1139,-0.2741,1.0323,1.074
16:47:54:192,0.1570,-0.2819,1.0584,1.107
16:47:54:197,0.1944,-0.2973,1.0888,1.145
16:47:54:202,0.2853,-0.3122,1.0878,1.167
16:47:54:207,0.3359,-0.3142,1.0822,1.176
16:47:54:212,0.3278,-0.3107,1.0927,1.182
16:47:54:217,0.2564,-0.2848,1.1007,1.166
16:47:54:222,0.1540,-0.2374,1.0895,1.126
16:47:54:227,0.1345,-0.2215,1.0863,1.117
16:47:54:232,0.1592,-0.2245,1.0856,1.120
16:47:54:239,0.2056,-0.2362,1.0760,1.121
16:47:54:244,0.2014,-0.2482,1.0692,1.116
16:47:54:247,0.1821,-0.2631,1.0682,1.115
16:47:54:255,0.1848,-0.2795,1.0699,1.121
16:47:54:257,0.1934,-0.3000,1.0582,1.117
16:47:54:262,0.1880,-0.3105,1.0313,1.093
16:47:54:267,0.2073,-0.3227,0.9964,1.068
16:47:54:272,0.3176,-0.3369,0.9458,1.053
16:47:54:277,0.4476,-0.3369,0.8580,1.025
16:47:54:283,0.3640,-0.3037,0.8050,0.934
16:47:54:287,0.2506,-0.2616,0.8414,0.916
16:47:54:292,0.2044,-0.2477,0.9054,0.961
16:47:54:298,0.1951,-0.2663,0.9338,0.990
16:47:54:302,0.1741,-0.3098,0.9274,0.993
16:47:54:307,0.1958,-0.3406,0.9054,0.987
16:47:54:312,0.2261,-0.3596,0.8949,0.991
16:47:54:318,0.2318,-0.3731,0.9088,1.009
16:47:54:323,0.2095,-0.3689,0.9289,1.021
16:47:54:328,0.1909,-0.3665,0.9272,1.015
16:47:54:332,0.1675,-0.3621,0.9206,1.003
16:47:54:340,0.1535,-0.3665,0.9284,1.010
16:47:54:345,0.1259,-0.3704,0.9384,1.017
16:47:54:347,0.1022,-0.3765,0.9448,1.022
16:47:54:354,0.0736,-0.3687,0.9641,1.035
16:47:54:357,0.0577,-0.3367,0.9866,1.044
16:47:54:364,0.1002,-0.3411,1.0105,1.071
16:47:54:367,0.1494,-0.3472,1.0357,1.103
16:47:54:373,0.1763,-0.3335,1.0533,1.119
16:47:54:377,0.1988,-0.3156,1.0721,1.135
16:47:54:383,0.2269,-0.3068,1.0954,1.160
16:47:54:388,0.2398,-0.3002,1.1174,1.182
16:47:54:393,0.2406,-0.2909,1.1352,1.196
16:47:54:398,0.2435,-0.2831,1.1540,1.213
16:47:54:403,0.2413,-0.2729,1.1723,1.228
16:47:54:408,0.2354,-0.2653,1.1804,1.233
16:47:54:414,0.2401,-0.2692,1.1772,1.231
16:47:54:418,0.2420,-0.2755,1.1606,1.217
16:47:54:424,0.2428,-0.2770,1.1464,1.204
16:47:54:427,0.2393,-0.2724,1.1325,1.189
16:47:54:433,0.2364,-0.2672,1.1220,1.177
16:47:54:440,0.2320,-0.2660,1.1127,1.167
16:47:54:444,0.2076,-0.2653,1.1007,1.151
16:47:54:448,0.1794,-0.2694,1.0866,1.134
16:47:54:457,0.1807,-0.2792,1.0800,1.130
16:47:54:458,0.1875,-0.2885,1.0870,1.140
16:47:54:463,0.1882,-0.2931,1.1088,1.162
16:47:54:467,0.1926,-0.2944,1.1191,1.173
16:47:54:473,0.2051,-0.2929,1.1161,1.172
16:47:54:478,0.2186,-0.2919,1.1078,1.166
16:47:54:484,0.2327,-0.2934,1.1032,1.165
16:47:54:489,0.2447,-0.2936,1.1071,1.171
16:47:54:493,0.2506,-0.2953,1.1095,1.175
16:47:54:498,0.2542,-0.2968,1.1100,1.177
16:47:54:504,0.2516,-0.2936,1.1042,1.170
16:47:54:508,0.2459,-0.2883,1.0985,1.162
16:47:54:514,0.2454,-0.2841,1.0883,1.151
16:47:54:519,0.2362,-0.2785,1.0756,1.136
16:47:54:524,0.2291,-0.2711,1.0690,1.126
16:47:54:529,0.2230,-0.2631,1.0521,1.107
16:47:54:533,0.2098,-0.2545,1.0443,1.095
16:47:54:538,0.1934,-0.2447,1.0521,1.097
16:47:54:544,0.1904,-0.2367,1.0477,1.091
16:47:54:549,0.1775,-0.2301,1.0487,1.088
16:47:54:556,0.1714,-0.2215,1.0430,1.080
16:47:54:560,0.1672,-0.2135,1.0335,1.068
16:47:54:563,0.1628,-0.2066,1.0184,1.052
16:47:54:569,0.1687,-0.1968,1.0017,1.035
16:47:54:575,0.1711,-0.1834,0.9885,1.020
16:47:54:578,0.1621,-0.1677,0.9795,1.007
16:47:54:584,0.1521,-0.1577,0.9678,0.992
16:47:54:589,0.1379,-0.1548,0.9543,0.977
16:47:54:593,0.1227,-0.1501,0.9316,0.952
16:47:54:598,0.1059,-0.1460,0.9020,0.920
16:47:54:604,0.0954,-0.1462,0.8754,0.893
16:47:54:609,0.0910,-0.1523,0.8380,0.857
16:47:54:613,0.0756,-0.1572,0.7947,0.814
16:47:54:618,0.0712,-0.1614,0.7517,0.772
16:47:54:624,0.0599,-0.1621,0.7153,0.736
16:47:54:629,0.0387,-0.1526,0.6818,0.700
16:47:54:634,0.0140,-0.1335,0.6615,0.675
16:47:54:638,-0.0122,-0.1145,0.6458,0.656
16:47:54:644,-0.0371,-0.0986,0.6402,0.649
16:47:54:649,-0.0647,-0.0819,0.6370,0.646
16:47:54:655,-0.0909,-0.0695,0.6414,0.652
16:47:54:664,-0.1021,-0.0553,0.6373,0.648
16:47:54:664,-0.1075,-0.0463,0.6358,0.646
16:47:54:670,-0.1136,-0.0497,0.6207,0.633
16:47:54:674,-0.1178,-0.0619,0.5901,0.605
16:47:54:679,-0.1241,-0.0785,0.5769,0.595
16:47:54:686,-0.1369,-0.0929,0.5830,0.606
16:47:54:689,-0.1545,-0.1020,0.5984,0.626
16:47:54:694,-0.1674,-0.1069,0.6072,0.639
16:47:54:699,-0.1730,-0.1093,0.6204,0.653
16:47:54:705,-0.1757,-0.1105,0.6402,0.673
16:47:54:709,-0.1867,-0.1052,0.6691,0.703
16:47:54:714,-0.2002,-0.0981,0.7035,0.738
16:47:54:718,-0.2131,-0.1005,0.7309,0.768
16:47:54:724,-0.2346,-0.1206,0.7502,0.795
16:47:54:729,-0.2420,-0.1030,0.8013,0.843
16:47:54:741,-0.2376,-0.0822,0.8485,0.885
16:47:54:742,-0.2305,-0.0851,0.8702,0.904
16:47:54:744,-0.2222,-0.1020,0.8851,0.918
16:47:54:749,-0.2126,-0.1225,0.8930,0.926
16:47:54:754,-0.1943,-0.1384,0.9081,0.939
16:47:54:759,-0.1677,-0.1453,0.9316,0.958
16:47:54:765,-0.1457,-0.1462,0.9646,0.986
16:47:54:769,-0.1347,-0.1379,1.0191,1.037
16:47:54:774,-0.1300,-0.1250,1.0680,1.083
16:47:54:779,-0.1131,-0.1228,1.1088,1.121
16:47:54:787,-0.0855,-0.1264,1.1591,1.169
16:47:54:789,-0.0586,-0.1289,1.2210,1.229
16:47:54:794,-0.0381,-0.1245,1.2894,1.296
16:47:54:800,-0.0181,-0.1169,1.3459,1.351
16:47:54:805,0.0066,-0.1120,1.3862,1.391
16:47:54:810,0.0413,-0.1005,1.4603,1.464
16:47:54:814,0.0758,-0.0626,1.5791,1.582
16:47:54:820,0.0822,-0.0475,1.5568,1.560
16:47:54:825,0.1210,-0.0619,1.5473,1.553
16:47:54:830,0.1518,-0.0458,1.6023,1.610
16:47:54:838,0.1587,-0.0142,1.6363,1.644
16:47:54:839,0.1694,0.0224,1.6392,1.648
16:47:54:848,0.1772,0.0522,1.5796,1.590
16:47:54:850,0.1870,0.0733,1.4901,1.504
16:47:54:855,0.1799,0.0923,1.4024,1.417
16:47:54:860,0.1643,0.1046,1.3251,1.339
16:47:54:865,0.1396,0.0931,1.2445,1.256
16:47:54:870,0.0924,0.1129,1.1606,1.170
16:47:54:875,0.0626,0.1187,1.0824,1.091
16:47:54:880,0.0611,0.0977,1.0169,1.023
16:47:54:885,0.0499,0.0764,0.9758,0.980
16:47:54:889,0.0306,0.0034,0.9360,0.936
16:47:54:895,0.0443,-0.0179,0.8849,0.886
16:47:54:900,0.0533,0.0395,0.8492,0.852
16:47:54:905,0.0692,0.0799,0.8162,0.823
16:47:54:910,0.0875,0.0811,0.7759,0.785
16:47:54:915,0.0993,0.0698,0.7319,0.742
16:47:54:920,0.0917,0.0544,0.6901,0.698
16:47:54:925,0.0841,0.0315,0.6610,0.667
16:47:54:930,0.0927,0.0090,0.6519,0.659
16:47:54:939,0.0812,0.0053,0.6578,0.663
16:47:54:940,0.0582,0.0107,0.6749,0.678
16:47:54:948,0.0372,0.0246,0.6981,0.700
16:47:54:950,0.0328,0.0378,0.7292,0.731
16:47:54:956,0.0330,0.0368,0.7656,0.767
16:47:54:961,0.0311,0.0170,0.8079,0.809
16:47:54:966,0.0421,-0.0010,0.8646,0.866
16:47:54:970,0.0658,-0.0157,0.9304,0.933
16:47:54:975,0.0966,-0.0296,0.9964,1.001
16:47:54:980,0.1279,-0.0426,1.0589,1.067
16:47:54:986,0.1599,-0.0531,1.1200,1.133
16:47:54:990,0.1846,-0.0599,1.1738,1.190
16:47:54:997,0.2002,-0.0658,1.2185,1.237
16:47:55:000,0.2120,-0.0673,1.2476,1.267
16:47:55:007,0.2237,-0.0548,1.2669,1.288
16:47:55:010,0.2318,-0.0394,1.2645,1.286
16:47:55:016,0.2388,-0.0257,1.2379,1.261
16:47:55:021,0.2518,-0.0152,1.1987,1.225
16:47:55:029,0.2613,-0.0091,1.1665,1.195
16:47:55:030,0.2462,-0.0093,1.1455,1.172
16:47:55:037,0.2269,-0.0174,1.1327,1.155
16:47:55:040,0.2095,-0.0262,1.1213,1.141
16:47:55:046,0.1890,-0.0279,1.1083,1.125
16:47:55:051,0.1758,-0.0252,1.0934,1.108
16:47:55:057,0.1694,-0.0162,1.0748,1.088
16:47:55:064,0.1611,-0.0013,1.0477,1.060
16:47:55:066,0.1442,0.0161,1.0164,1.027
16:47:55:074,0.1257,0.0298,0.9866,0.995
16:47:55:076,0.1161,0.0376,0.9553,0.963
16:47:55:080,0.1105,0.0437,0.9230,0.931
16:47:55:087,0.1081,0.0454,0.8900,0.898
16:47:55:090,0.1054,0.0449,0.8663,0.874
16:47:55:096,0.1022,0.0351,0.8453,0.852
16:47:55:102,0.0875,0.0136,0.8223,0.827
16:47:55:106,0.0841,0.0080,0.8113,0.816
16:47:55:111,0.0712,0.0175,0.8174,0.821
16:47:55:116,0.0565,0.0241,0.8323,0.835
16:47:55:124,0.0504,0.0271,0.8590,0.861
16:47:55:127,0.0521,0.0249,0.8908,0.893
16:47:55:131,0.0536,0.0217,0.9233,0.925
16:47:55:138,0.0501,0.0195,0.9555,0.957
16:47:55:145,0.0455,0.0180,0.9883,0.989
16:47:55:146,0.0382,0.0170,1.0240,1.025
16:47:55:157,0.0225,0.0124,1.0602,1.060
16:47:55:158,0.0101,0.0007,1.0939,1.094
16:47:55:161,0.0054,-0.0159,1.1237,1.124
16:47:55:167,0.0081,-0.0321,1.1484,1.149
16:47:55:171,0.0174,-0.0428,1.1670,1.168
16:47:55:176,0.0357,-0.0514,1.1745,1.176
16:47:55:181,0.0501,-0.0529,1.1760,1.178
16:47:55:187,0.0541,-0.0499,1.1745,1.177
16:47:55:191,0.0614,-0.0477,1.1606,1.163
16:47:55:198,0.0665,-0.0409,1.1318,1.134
16:47:55:202,0.0633,-0.0267,1.0980,1.100
16:47:55:207,0.0611,-0.0118,1.0597,1.061
16:47:55:211,0.0570,-0.0037,1.0159,1.018
16:47:55:216,0.0338,-0.0133,0.9844,0.985
16:47:55:222,0.0347,-0.0150,0.9678,0.968
16:47:55:226,0.0406,0.0009,0.9663,0.967
16:47:55:233,0.0470,0.0170,0.9849,0.986
16:47:55:238,0.0558,0.0256,1.0015,1.003
16:47:55:244,0.0643,0.0222,1.0052,1.007
16:47:55:246,0.0680,0.0109,1.0020,1.004
16:47:55:251,0.0819,-0.0186,1.0342,1.038
16:47:55:256,0.0780,-0.0389,1.0401,1.044
16:47:55:262,0.0531,-0.0157,0.9885,0.990
16:47:55:266,0.0321,0.0158,0.9626,0.963
16:47:55:271,0.0269,0.0378,0.9416,0.943
16:47:55:276,0.0421,0.0398,0.9277,0.929
16:47:55:282,0.0582,0.0378,0.9164,0.919
16:47:55:286,0.0648,0.0422,0.9071,0.910
16:47:55:291,0.0680,0.0417,0.9005,0.904
16:47:55:296,0.0756,0.0437,0.8961,0.900
16:47:55:302,0.0756,0.0469,0.9120,0.916
16:47:55:307,0.0748,0.0425,0.9409,0.945
16:47:55:311,0.0753,0.0327,0.9726,0.976
16:47:55:316,0.0717,0.0307,1.0056,1.009
16:47:55:321,0.0685,0.0290,1.0401,1.043
16:47:55:327,0.0714,0.0168,1.0631,1.066
16:47:55:331,0.0763,-0.0013,1.0704,1.073
16:47:55:337,0.0836,-0.0206,1.0729,1.076
16:47:55:342,0.0944,-0.0406,1.0756,1.080
16:47:55:347,0.1066,-0.0555,1.0760,1.083
16:47:55:360,0.1232,-0.0685,1.0716,1.081
16:47:55:361,0.1433,-0.0790,1.0611,1.074
16:47:55:361,0.1601,-0.0844,1.0404,1.056
16:47:55:367,0.1746,-0.0871,1.0110,1.030
16:47:55:372,0.1821,-0.0827,0.9807,1.001
16:47:55:377,0.1917,-0.0771,0.9465,0.969
16:47:55:382,0.2076,-0.0800,0.9135,0.940
16:47:55:387,0.2276,-0.0959,0.8888,0.922
16:47:55:392,0.2303,-0.0964,0.8761,0.911
16:47:55:397,0.2203,-0.0788,0.8692,0.900
16:47:55:402,0.2127,-0.0604,0.8666,0.894
16:47:55:408,0.2068,-0.0467,0.8658,0.891
16:47:55:412,0.2039,-0.0428,0.8688,0.893
16:47:55:418,0.2002,-0.0455,0.8734,0.897
16:47:55:422,0.1904,-0.0497,0.8758,0.898
16:47:55:428,0.1763,-0.0519,0.8749,0.894
16:47:55:432,0.1609,-0.0529,0.8761,0.892
16:47:55:438,0.1445,-0.0526,0.8859,0.899
16:47:55:442,0.1296,-0.0504,0.9049,0.916
16:47:55:448,0.1205,-0.0509,0.9323,0.941
16:47:55:456,0.1191,-0.0551,0.9643,0.973
16:47:55:457,0.1208,-0.0599,0.9924,1.002
16:47:55:462,0.1220,-0.0646,1.0147,1.024
16:47:55:470,0.1266,-0.0683,1.0301,1.040
16:47:55:474,0.1313,-0.0705,1.0438,1.054
16:47:55:478,0.1362,-0.0719,1.0594,1.071
16:47:55:483,0.1435,-0.0736,1.0734,1.085
16:47:55:488,0.1504,-0.0761,1.0868,1.100
16:47:55:492,0.1535,-0.0795,1.0958,1.109
16:47:55:497,0.1562,-0.0829,1.1002,1.114
16:47:55:503,0.1526,-0.0846,1.1024,1.116
16:47:55:508,0.1494,-0.0888,1.1029,1.117
16:47:55:512,0.1425,-0.0944,1.1051,1.118
16:47:55:519,0.1301,-0.0969,1.1032,1.115
16:47:55:522,0.1213,-0.0995,1.0988,1.110
16:47:55:528,0.1112,-0.1025,1.0922,1.103
16:47:55:533,0.0897,-0.0993,1.0941,1.102
16:47:55:537,0.0670,-0.0976,1.0954,1.102
16:47:55:543,0.0604,-0.1022,1.1024,1.109
16:47:55:549,0.0492,-0.1025,1.1127,1.118
16:47:55:556,0.0303,-0.1032,1.1051,1.110
16:47:55:557,0.0255,-0.1083,1.1046,1.110
16:47:55:562,0.0198,-0.1076,1.1147,1.120
16:47:55:573,0.0093,-0.1057,1.1051,1.110
16:47:55:574,0.0027,-0.1083,1.0841,1.090
16:47:55:578,0.0203,-0.1159,1.0763,1.083
16:47:55:583,0.0338,-0.1206,1.0824,1.090
16:47:55:589,0.0255,-0.1220,1.0570,1.064
16:47:55:593,0.0135,-0.1242,1.0435,1.051
16:47:55:598,0.0255,-0.1345,1.0347,1.044
16:47:55:603,0.0389,-0.1426,1.0267,1.037
16:47:55:609,0.0594,-0.1501,1.0176,1.030
16:47:55:614,0.0702,-0.1526,1.0281,1.042
16:47:55:619,0.0611,-0.1536,1.0186,1.032
16:47:55:623,0.0435,-0.1514,1.0066,1.019
16:47:55:628,0.0563,-0.1594,1.0027,1.017
16:47:55:633,0.0721,-0.1690,1.0042,1.021
16:47:55:638,0.0807,-0.1763,1.0005,1.019
16:47:55:642,0.0895,-0.1829,0.9983,1.019
16:47:55:649,0.1007,-0.1885,0.9995,1.022
16:47:55:655,0.1017,-0.1871,1.0074,1.030
16:47:55:658,0.0951,-0.1841,1.0149,1.036
16:47:55:663,0.0880,-0.1787,1.0245,1.044
16:47:55:675,0.0687,-0.1668,1.0267,1.042
16:47:55:676,0.0873,-0.1648,1.0122,1.029
16:47:55:678,0.1081,-0.1611,1.0000,1.019
16:47:55:683,0.1218,-0.1545,0.9934,1.013
16:47:55:690,0.1308,-0.1489,0.9849,1.005
16:47:55:694,0.1460,-0.1479,0.9726,0.995
16:47:55:699,0.1540,-0.1445,0.9731,0.996
16:47:55:703,0.1523,-0.1365,0.9714,0.993
16:47:55:709,0.1486,-0.1262,0.9673,0.987
16:47:55:714,0.1281,-0.1149,0.9550,0.970
16:47:55:718,0.1411,-0.1079,0.9526,0.969
16:47:55:723,0.1662,-0.1039,0.9504,0.970
16:47:55:730,0.1672,-0.0978,0.9470,0.967
16:47:55:734,0.1572,-0.0890,0.9470,0.964
16:47:55:738,0.1442,-0.0841,0.9499,0.964
16:47:55:745,0.1389,-0.0832,0.9516,0.965
16:47:55:749,0.1389,-0.0851,0.9560,0.970
16:47:55:755,0.1303,-0.0849,0.9604,0.973
16:47:55:764,0.1310,-0.0854,0.9692,0.982
16:47:55:765,0.1452,-0.0885,0.9814,0.996
16:47:55:771,0.1467,-0.0878,0.9912,1.006
16:47:55:773,0.1455,-0.0856,0.9966,1.011
16:47:55:779,0.1469,-0.0881,0.9920,1.007
16:47:55:784,0.1420,-0.0895,0.9944,1.008
16:47:55:790,0.1310,-0.0888,1.0015,1.014
16:47:55:794,0.1218,-0.0915,1.0083,1.020
16:47:55:798,0.1193,-0.0983,1.0115,1.023
16:47:55:805,0.1083,-0.1032,1.0083,1.019
16:47:55:809,0.1186,-0.1105,1.0130,1.026
16:47:55:814,0.1452,-0.1198,1.0240,1.041
16:47:55:819,0.1494,-0.1220,1.0279,1.046
16:47:55:824,0.1354,-0.1179,1.0276,1.043
16:47:55:830,0.1218,-0.1147,1.0264,1.040
16:47:55:834,0.1144,-0.1140,1.0252,1.038
16:47:55:839,0.1105,-0.1127,1.0218,1.034
16:47:55:844,0.1071,-0.1120,1.0176,1.029
16:47:55:849,0.1022,-0.1105,1.0147,1.026
16:47:55:856,0.0980,-0.1088,1.0118,1.022
16:47:55:860,0.0954,-0.1081,1.0081,1.018
16:47:55:866,0.0922,-0.1066,1.0032,1.013
16:47:55:872,0.0885,-0.1047,0.9995,1.009
16:47:55:874,0.0819,-0.1010,0.9988,1.007
16:47:55:880,0.0780,-0.0978,1.0005,1.008
16:47:55:884,0.0780,-0.0966,1.0027,1.010
16:47:55:889,0.0800,-0.0956,1.0037,1.011
16:47:55:894,0.0819,-0.0937,1.0020,1.010
16:47:55:899,0.0819,-0.0907,0.9993,1.007
16:47:55:905,0.0822,-0.0890,0.9988,1.006
16:47:55:909,0.0812,-0.0885,1.0005,1.008
16:47:55:914,0.0785,-0.0863,1.0037,1.010
16:47:55:919,0.0753,-0.0844,1.0071,1.013
16:47:55:924,0.0748,-0.0834,1.0108,1.017
16:47:55:930,0.0748,-0.0832,1.0152,1.021
16:47:55:934,0.0743,-0.0841,1.0188,1.025
16:47:55:939,0.0739,-0.0844,1.0220,1.028
16:47:55:944,0.0724,-0.0844,1.0230,1.029
16:47:55:950,0.0712,-0.0844,1.0232,1.029
16:47:55:957,0.0709,-0.0856,1.0237,1.030
16:47:55:960,0.0704,-0.0861,1.0237,1.030
16:47:55:966,0.0699,-0.0851,1.0240,1.030
16:47:55:972,0.0717,-0.0837,1.0247,1.031
16:47:55:974,0.0746,-0.0841,1.0250,1.031
16:47:55:979,0.0778,-0.0854,1.0250,1.031
