time,gFx,gFy,gFz,TgF
16:49:16:066,0.2313,-0.3041,0.9836,1.055
16:49:16:069,0.2396,-0.3161,1.0034,1.079
16:49:16:073,0.2557,-0.3217,0.9898,1.072
16:49:16:078,0.2755,-0.3225,0.9988,1.085
16:49:16:083,0.2936,-0.3195,1.0250,1.113
16:49:16:089,0.3046,-0.3115,1.0323,1.120
16:49:16:093,0.3066,-0.2895,1.0316,1.114
16:49:16:098,0.2943,-0.2575,1.0294,1.101
16:49:16:103,0.2711,-0.2196,1.0308,1.088
16:49:16:109,0.2506,-0.1802,1.0306,1.076
16:49:16:114,0.2374,-0.1457,1.0220,1.059
16:49:16:118,0.2310,-0.1171,1.0022,1.035
16:49:16:124,0.2310,-0.0961,0.9756,1.007
16:49:16:129,0.2300,-0.0824,0.9516,0.982
16:49:16:134,0.2234,-0.0741,0.9345,0.964
16:49:16:139,0.2134,-0.0717,0.9262,0.953
16:49:16:143,0.1985,-0.0722,0.9301,0.954
16:49:16:148,0.1856,-0.0761,0.9392,0.960
16:49:16:154,0.1733,-0.0807,0.9482,0.967
16:49:16:162,0.1631,-0.0861,0.9590,0.977
16:49:16:164,0.1560,-0.0942,0.9695,0.986
16:49:16:169,0.1513,-0.1020,0.9790,0.996
16:49:16:174,0.1506,-0.1096,0.9912,1.009
16:49:16:179,0.1548,-0.1174,0.9937,1.012
16:49:16:184,0.1611,-0.1240,0.9893,1.010
16:49:16:190,0.1667,-0.1269,0.9849,1.007
16:49:16:194,0.1689,-0.1237,0.9819,1.004
16:49:16:199,0.1653,-0.1159,0.9792,1.000
16:49:16:204,0.1560,-0.1022,0.9778,0.995
16:49:16:209,0.1472,-0.0844,0.9756,0.990
16:49:16:213,0.1379,-0.0646,0.9785,0.990
16:49:16:220,0.1315,-0.0477,0.9773,0.987
16:49:16:225,0.1398,-0.0309,0.9612,0.972
16:49:16:229,0.1452,-0.0162,0.9778,0.989
16:49:16:233,0.1438,-0.0079,0.9971,1.007
16:49:16:240,0.1469,0.0012,1.0074,1.018
16:49:16:244,0.1555,0.0043,1.0269,1.039
16:49:16:250,0.1528,0.0090,1.0448,1.056
16:49:16:254,0.1567,0.0144,1.0528,1.065
16:49:16:260,0.1677,0.0207,1.0553,1.069
16:49:16:264,0.1755,0.0258,1.0660,1.081
16:49:16:270,0.1812,0.0232,1.0819,1.097
16:49:16:279,0.1770,0.0232,1.0961,1.111
16:49:16:281,0.1670,0.0241,1.1027,1.116
16:49:16:284,0.1506,0.0263,1.1068,1.117
16:49:16:289,0.1335,0.0283,1.1115,1.120
16:49:16:294,0.1218,0.0288,1.1139,1.121
16:49:16:299,0.1002,0.0310,1.1191,1.124
16:49:16:305,0.0807,0.0227,1.0993,1.102
16:49:16:310,0.0763,-0.0020,1.0702,1.073
16:49:16:314,0.0616,-0.0277,1.0267,1.029
16:49:16:320,0.0286,-0.0184,1.0179,1.018
16:49:16:325,0.0149,0.0048,1.0479,1.048
16:49:16:330,0.0274,0.0141,1.0589,1.059
16:49:16:343,0.0509,0.0058,1.0494,1.051
16:49:16:344,0.0739,-0.0042,1.0418,1.044
16:49:16:345,0.0900,-0.0045,1.0430,1.047
16:49:16:350,0.0990,0.0078,1.0484,1.053
16:49:16:355,0.1064,0.0229,1.0484,1.054
16:49:16:361,0.1127,0.0327,1.0445,1.051
16:49:16:366,0.1191,0.0393,1.0426,1.050
16:49:16:371,0.1247,0.0456,1.0418,1.050
16:49:16:375,0.1291,0.0434,1.0379,1.047
16:49:16:380,0.1332,0.0327,1.0369,1.046
16:49:16:384,0.1313,0.0229,1.0465,1.055
16:49:16:391,0.1056,0.0271,1.0633,1.069
16:49:16:394,0.1000,0.0408,1.0606,1.066
16:49:16:400,0.1130,0.0706,1.0892,1.097
16:49:16:405,0.1127,0.0579,1.0758,1.083
16:49:16:410,0.1137,0.0188,1.0122,1.019
16:49:16:415,0.1293,-0.0113,0.9868,0.995
16:49:16:419,0.1379,-0.0240,0.9885,0.998
16:49:16:425,0.1347,-0.0196,0.9986,1.008
16:49:16:430,0.1259,-0.0037,1.0108,1.019
16:49:16:435,0.1181,0.0161,1.0186,1.026
16:49:16:440,0.1134,0.0327,1.0066,1.014
16:49:16:445,0.1083,0.0437,0.9836,0.991
16:49:16:450,0.0949,0.0530,0.9697,0.976
16:49:16:454,0.0792,0.0598,0.9646,0.970
16:49:16:460,0.0697,0.0620,0.9646,0.969
16:49:16:466,0.0655,0.0571,0.9670,0.971
16:49:16:470,0.0648,0.0459,0.9748,0.978
16:49:16:477,0.0494,0.0422,0.9856,0.988
16:49:16:480,0.0536,0.0315,0.9856,0.988
16:49:16:485,0.0682,0.0136,0.9937,0.996
16:49:16:491,0.0753,-0.0013,1.0017,1.005
16:49:16:494,0.0739,-0.0137,1.0093,1.012
16:49:16:500,0.0665,-0.0211,1.0012,1.004
16:49:16:505,0.0589,-0.0257,1.0017,1.004
16:49:16:510,0.0523,-0.0287,0.9973,0.999
16:49:16:515,0.0470,-0.0289,0.9959,0.997
16:49:16:520,0.0431,-0.0309,0.9976,0.999
16:49:16:526,0.0394,-0.0331,0.9924,0.994
16:49:16:530,0.0340,-0.0345,0.9939,0.995
16:49:16:535,0.0262,-0.0350,1.0017,1.003
16:49:16:540,0.0186,-0.0375,1.0154,1.016
16:49:16:545,0.0169,-0.0428,1.0237,1.025
16:49:16:550,0.0203,-0.0482,1.0328,1.034
16:49:16:555,0.0250,-0.0511,1.0604,1.062
16:49:16:560,0.0281,-0.0541,1.0770,1.079
16:49:16:565,0.0306,-0.0507,1.0834,1.085
16:49:16:571,0.0323,-0.0467,1.0797,1.081
16:49:16:578,0.0279,-0.0382,1.0743,1.075
16:49:16:584,-0.0071,-0.0137,1.0509,1.051
16:49:16:585,-0.0036,-0.0037,1.0210,1.021
16:49:16:591,0.0220,-0.0079,0.9954,0.996
16:49:16:595,0.0545,-0.0174,0.9741,0.976
16:49:16:600,0.0641,-0.0181,0.9565,0.959
16:49:16:606,0.0692,-0.0174,0.9492,0.952
16:49:16:611,0.0775,-0.0216,0.9575,0.961
16:49:16:615,0.0758,-0.0235,0.9778,0.981
16:49:16:623,0.0655,-0.0208,0.9983,1.001
16:49:16:626,0.0567,-0.0125,1.0164,1.018
16:49:16:631,0.0548,-0.0074,1.0274,1.029
16:49:16:636,0.0614,-0.0140,1.0553,1.057
16:49:16:641,0.0697,-0.0221,1.0570,1.059
16:49:16:645,0.0707,-0.0108,1.0196,1.022
16:49:16:652,0.0734,0.0031,1.0039,1.007
16:49:16:656,0.0790,0.0114,0.9966,1.000
16:49:16:661,0.0892,0.0102,0.9883,0.992
16:49:16:665,0.1024,0.0038,0.9746,0.980
16:49:16:672,0.1066,-0.0023,0.9751,0.981
16:49:16:679,0.1010,-0.0074,0.9854,0.991
16:49:16:684,0.0966,-0.0140,0.9917,0.997
16:49:16:687,0.0927,-0.0196,0.9880,0.993
16:49:16:692,0.0912,-0.0245,0.9824,0.987
16:49:16:695,0.0890,-0.0294,0.9748,0.979
16:49:16:701,0.0883,-0.0399,0.9687,0.974
16:49:16:707,0.0802,-0.0428,0.9907,0.995
16:49:16:712,0.0692,-0.0450,1.0115,1.015
16:49:16:717,0.0685,-0.0465,1.0181,1.021
16:49:16:721,0.0704,-0.0379,1.0210,1.024
16:49:16:726,0.0704,-0.0096,1.0191,1.022
16:49:16:731,0.0753,0.0090,0.9937,0.997
16:49:16:736,0.0954,0.0151,0.9744,0.979
16:49:16:741,0.1147,0.0158,0.9731,0.980
16:49:16:745,0.1247,0.0158,0.9890,0.997
16:49:16:752,0.1227,0.0126,1.0279,1.035
16:49:16:757,0.1213,-0.0003,1.0570,1.064
16:49:16:764,0.1218,-0.0348,1.0406,1.048
16:49:16:768,0.1222,-0.0697,1.0240,1.034
16:49:16:772,0.1127,-0.0995,1.0533,1.064
16:49:16:776,0.1054,-0.0995,1.0760,1.086
16:49:16:781,0.0736,-0.0685,1.0851,1.090
16:49:16:786,0.0416,-0.0130,1.0726,1.074
16:49:16:791,0.0306,0.0315,1.0518,1.053
16:49:16:797,0.0391,0.0432,1.0210,1.023
16:49:16:801,0.0555,0.0317,0.9876,0.990
16:49:16:807,0.0607,0.0134,0.9641,0.966
16:49:16:812,0.0506,-0.0106,0.9575,0.959
16:49:16:817,0.0362,-0.0416,0.9619,0.963
16:49:16:822,0.0235,-0.0697,0.9788,0.982
16:49:16:826,0.0140,-0.0925,0.9998,1.004
16:49:16:831,0.0105,-0.1035,1.0186,1.024
16:49:16:837,0.0127,-0.1030,1.0328,1.038
16:49:16:842,0.0233,-0.1003,1.0418,1.047
16:49:16:846,0.0416,-0.0961,1.0509,1.056
16:49:16:853,0.0555,-0.0942,1.0631,1.069
16:49:16:863,0.0717,-0.0912,1.0721,1.078
16:49:16:864,0.0907,-0.0839,1.0770,1.084
16:49:16:868,0.1046,-0.0658,1.0800,1.087
16:49:16:878,0.1132,-0.0399,1.0782,1.085
16:49:16:879,0.1218,-0.0169,1.0709,1.078
16:49:16:882,0.1284,-0.0001,1.0562,1.064
16:49:16:886,0.1310,0.0104,1.0418,1.050
16:49:16:893,0.1296,0.0163,1.0316,1.040
16:49:16:897,0.1235,0.0234,1.0206,1.028
16:49:16:902,0.1161,0.0305,1.0076,1.015
16:49:16:910,0.1117,0.0276,0.9946,1.001
16:49:16:912,0.1122,0.0151,0.9790,0.986
16:49:16:917,0.1110,0.0019,0.9651,0.971
16:49:16:921,0.0990,-0.0091,0.9592,0.964
16:49:16:926,0.0819,-0.0186,0.9592,0.963
16:49:16:933,0.0648,-0.0279,0.9592,0.962
16:49:16:937,0.0501,-0.0360,0.9587,0.961
16:49:16:942,0.0416,-0.0443,0.9602,0.962
16:49:16:947,0.0350,-0.0514,0.9631,0.965
16:49:16:952,0.0299,-0.0587,0.9695,0.972
16:49:16:959,0.0257,-0.0636,0.9778,0.980
16:49:16:963,0.0252,-0.0661,0.9863,0.989
16:49:16:967,0.0252,-0.0648,0.9951,0.998
16:49:16:973,0.0242,-0.0563,1.0025,1.004
16:49:16:980,0.0233,-0.0460,1.0081,1.009
16:49:16:981,0.0240,-0.0316,1.0137,1.014
16:49:16:986,0.0281,-0.0140,1.0232,1.024
16:49:16:993,0.0379,-0.0052,1.0276,1.028
16:49:16:996,0.0516,-0.0093,1.0279,1.029
16:49:17:002,0.0582,-0.0084,1.0384,1.040
16:49:17:008,0.0582,-0.0047,1.0462,1.048
16:49:17:013,0.0575,-0.0013,1.0448,1.046
16:49:17:018,0.0577,0.0014,1.0440,1.046
16:49:17:023,0.0602,0.0034,1.0423,1.044
16:49:17:028,0.0651,0.0078,1.0396,1.042
16:49:17:033,0.0697,0.0092,1.0328,1.035
16:49:17:038,0.0707,0.0080,1.0296,1.032
16:49:17:042,0.0729,0.0041,1.0272,1.030
16:49:17:047,0.0756,-0.0045,1.0254,1.028
16:49:17:053,0.0775,-0.0128,1.0232,1.026
16:49:17:062,0.0761,-0.0208,1.0240,1.027
16:49:17:068,0.0729,-0.0255,1.0274,1.030
16:49:17:069,0.0721,-0.0294,1.0284,1.031
16:49:17:074,0.0648,-0.0357,1.0306,1.033
16:49:17:078,0.0594,-0.0443,1.0296,1.032
16:49:17:082,0.0570,-0.0494,1.0250,1.028
16:49:17:088,0.0594,-0.0582,1.0196,1.023
16:49:17:093,0.0626,-0.0639,1.0122,1.016
16:49:17:097,0.0665,-0.0692,1.0020,1.007
16:49:17:103,0.0721,-0.0780,0.9968,1.002
16:49:17:108,0.0739,-0.0753,0.9956,1.001
16:49:17:113,0.0680,-0.0602,0.9912,0.995
16:49:17:118,0.0589,-0.0431,0.9827,0.985
16:49:17:123,0.0541,-0.0257,0.9802,0.982
16:49:17:128,0.0541,-0.0189,0.9802,0.982
16:49:17:134,0.0577,-0.0228,0.9810,0.983
16:49:17:138,0.0633,-0.0306,0.9844,0.987
16:49:17:143,0.0675,-0.0377,0.9907,0.994
16:49:17:148,0.0685,-0.0423,0.9968,1.000
16:49:17:155,0.0677,-0.0445,1.0003,1.004
16:49:17:158,0.0653,-0.0455,1.0025,1.006
16:49:17:162,0.0621,-0.0453,1.0056,1.009
16:49:17:168,0.0609,-0.0458,1.0093,1.012
16:49:17:179,0.0629,-0.0445,1.0127,1.016
16:49:17:180,0.0687,-0.0443,1.0152,1.018
16:49:17:184,0.0761,-0.0431,1.0179,1.022
16:49:17:188,0.0824,-0.0419,1.0196,1.024
16:49:17:193,0.0849,-0.0411,1.0215,1.026
16:49:17:198,0.0819,-0.0404,1.0206,1.025
16:49:17:203,0.0770,-0.0419,1.0206,1.024
16:49:17:207,0.0724,-0.0458,1.0208,1.024
16:49:17:214,0.0670,-0.0497,1.0223,1.026
16:49:17:219,0.0621,-0.0533,1.0257,1.029
16:49:17:224,0.0563,-0.0563,1.0269,1.030
16:49:17:228,0.0519,-0.0580,1.0274,1.030
16:49:17:233,0.0484,-0.0580,1.0276,1.030
16:49:17:238,0.0477,-0.0570,1.0272,1.030
16:49:17:244,0.0489,-0.0553,1.0254,1.028
16:49:17:248,0.0506,-0.0514,1.0220,1.025
16:49:17:254,0.0531,-0.0463,1.0176,1.020
16:49:17:262,0.0553,-0.0411,1.0127,1.015
16:49:17:263,0.0567,-0.0357,1.0096,1.012
16:49:17:268,0.0541,-0.0296,1.0093,1.011
16:49:17:274,0.0521,-0.0272,1.0105,1.012
16:49:17:278,0.0506,-0.0265,1.0147,1.016
16:49:17:283,0.0506,-0.0262,1.0184,1.020
16:49:17:288,0.0509,-0.0262,1.0203,1.022
16:49:17:296,0.0528,-0.0255,1.0213,1.023
16:49:17:298,0.0553,-0.0243,1.0208,1.023
16:49:17:304,0.0565,-0.0245,1.0196,1.021
16:49:17:309,0.0558,-0.0250,1.0206,1.022
16:49:17:314,0.0533,-0.0265,1.0210,1.023
16:49:17:319,0.0514,-0.0289,1.0213,1.023
16:49:17:323,0.0489,-0.0296,1.0235,1.025
16:49:17:328,0.0453,-0.0289,1.0269,1.028
16:49:17:335,0.0431,-0.0284,1.0262,1.027
16:49:17:339,0.0433,-0.0284,1.0218,1.023
16:49:17:344,0.0470,-0.0260,1.0169,1.018
16:49:17:348,0.0521,-0.0221,1.0130,1.015
16:49:17:355,0.0541,-0.0191,1.0093,1.011
16:49:17:361,0.0553,-0.0157,1.0054,1.007
16:49:17:366,0.0597,-0.0133,1.0039,1.006
16:49:17:369,0.0655,-0.0142,1.0064,1.009
16:49:17:374,0.0663,-0.0145,1.0193,1.022
16:49:17:379,0.0633,-0.0130,1.0267,1.029
16:49:17:384,0.0646,-0.0169,1.0313,1.033
16:49:17:390,0.0636,-0.0189,1.0267,1.029
16:49:17:395,0.0643,-0.0184,1.0235,1.026
16:49:17:398,0.0648,-0.0162,1.0240,1.026
16:49:17:404,0.0626,-0.0140,1.0250,1.027
16:49:17:409,0.0629,-0.0157,1.0264,1.028
16:49:17:414,0.0624,-0.0172,1.0267,1.029
16:49:17:419,0.0607,-0.0172,1.0254,1.027
16:49:17:424,0.0585,-0.0164,1.0220,1.024
16:49:17:428,0.0558,-0.0167,1.0179,1.020
16:49:17:435,0.0536,-0.0208,1.0142,1.016
16:49:17:439,0.0531,-0.0238,1.0142,1.016
16:49:17:444,0.0538,-0.0247,1.0152,1.017
16:49:17:449,0.0563,-0.0243,1.0135,1.015
16:49:17:456,0.0607,-0.0267,1.0086,1.011
16:49:17:462,0.0756,-0.0472,0.9998,1.004
16:49:17:464,0.0995,-0.0790,0.9814,0.990
16:49:17:469,0.1024,-0.0675,0.9890,0.997
16:49:17:475,0.0939,-0.0450,1.0037,1.009
16:49:17:479,0.0773,-0.0247,1.0061,1.009
16:49:17:485,0.0665,-0.0162,1.0049,1.007
16:49:17:489,0.0660,-0.0199,1.0049,1.007
16:49:17:494,0.0690,-0.0257,1.0149,1.018
16:49:17:500,0.0697,-0.0306,1.0242,1.027
16:49:17:504,0.0665,-0.0309,1.0289,1.031
16:49:17:510,0.0614,-0.0289,1.0301,1.032
16:49:17:515,0.0580,-0.0274,1.0333,1.035
16:49:17:519,0.0541,-0.0289,1.0406,1.042
16:49:17:525,0.0494,-0.0257,1.0514,1.053
16:49:17:529,0.0372,-0.0189,1.0511,1.052
16:49:17:534,0.0255,-0.0093,1.0443,1.045
16:49:17:540,0.0193,-0.0013,1.0389,1.039
16:49:17:545,0.0211,0.0019,1.0330,1.033
16:49:17:549,0.0240,0.0036,1.0308,1.031
16:49:17:555,0.0313,0.0004,1.0294,1.030
16:49:17:562,0.0394,-0.0042,1.0279,1.029
16:49:17:567,0.0457,-0.0106,1.0272,1.028
16:49:17:570,0.0475,-0.0157,1.0267,1.028
16:49:17:576,0.0440,-0.0184,1.0235,1.025
16:49:17:579,0.0411,-0.0203,1.0210,1.022
16:49:17:585,0.0387,-0.0203,1.0218,1.023
16:49:17:589,0.0389,-0.0216,1.0186,1.020
16:49:17:595,0.0431,-0.0228,1.0130,1.014
16:49:17:599,0.0465,-0.0218,1.0108,1.012
16:49:17:604,0.0470,-0.0159,1.0088,1.010
16:49:17:610,0.0475,-0.0079,1.0042,1.005
16:49:17:617,0.0482,0.0014,0.9966,0.998
16:49:17:620,0.0555,0.0021,0.9902,0.992
16:49:17:625,0.0646,-0.0003,0.9915,0.994
16:49:17:630,0.0702,-0.0018,0.9944,0.997
16:49:17:635,0.0743,-0.0084,0.9922,0.995
16:49:17:641,0.0765,-0.0184,0.9920,0.995
16:49:17:645,0.0785,-0.0277,0.9988,1.002
16:49:17:651,0.0809,-0.0340,1.0103,1.014
16:49:17:656,0.0819,-0.0384,1.0193,1.023
16:49:17:661,0.0824,-0.0406,1.0262,1.030
16:49:17:665,0.0819,-0.0453,1.0338,1.038
16:49:17:671,0.0797,-0.0472,1.0301,1.034
16:49:17:677,0.0761,-0.0433,1.0218,1.026
16:49:17:680,0.0697,-0.0377,1.0186,1.022
16:49:17:686,0.0633,-0.0316,1.0140,1.016
16:49:17:692,0.0604,-0.0267,1.0069,1.009
16:49:17:695,0.0611,-0.0221,1.0010,1.003
16:49:17:699,0.0636,-0.0159,0.9995,1.002
16:49:17:705,0.0704,-0.0108,1.0064,1.009
16:49:17:711,0.0746,-0.0125,1.0162,1.019
16:49:17:716,0.0717,-0.0235,1.0262,1.029
16:49:17:720,0.0795,-0.0247,1.0269,1.030
16:49:17:726,0.0800,-0.0240,1.0240,1.027
16:49:17:730,0.0765,-0.0250,1.0250,1.028
16:49:17:735,0.0707,-0.0238,1.0220,1.025
16:49:17:742,0.0619,-0.0186,1.0193,1.021
16:49:17:745,0.0372,0.0192,1.0066,1.007
16:49:17:750,0.0096,0.0706,0.9922,0.995
16:49:17:758,0.0325,0.0464,1.0059,1.007
16:49:17:760,0.0690,-0.0001,1.0208,1.023
16:49:17:766,0.0880,-0.0260,1.0257,1.030
16:49:17:771,0.0976,-0.0272,1.0399,1.045
16:49:17:778,0.0878,-0.0196,1.0206,1.025
16:49:17:781,0.0707,-0.0150,0.9883,0.991
16:49:17:786,0.0619,-0.0137,0.9878,0.990
16:49:17:791,0.0670,-0.0230,1.0015,1.004
16:49:17:795,0.0917,-0.0612,1.0223,1.028
16:49:17:800,0.0985,-0.0707,1.0264,1.034
16:49:17:806,0.1020,-0.0641,1.0543,1.061
16:49:17:811,0.0976,-0.0739,1.0406,1.048
16:49:17:817,0.0817,-0.0582,1.0413,1.046
16:49:17:821,0.0587,-0.0355,1.0328,1.035
16:49:17:827,0.0311,-0.0177,1.0017,1.002
16:49:17:831,0.0135,-0.0005,0.9876,0.988
16:49:17:836,0.0054,0.0080,0.9871,0.987
16:49:17:840,0.0091,0.0041,0.9873,0.987
16:49:17:846,0.0118,0.0063,0.9876,0.988
16:49:17:851,0.0169,0.0148,0.9907,0.991
16:49:17:856,0.0259,0.0175,0.9883,0.989
16:49:17:861,0.0479,0.0070,0.9902,0.991
16:49:17:866,0.0768,-0.0064,0.9978,1.001
16:49:17:871,0.1010,-0.0162,1.0025,1.008
16:49:17:878,0.1147,-0.0211,1.0030,1.010
16:49:17:881,0.1193,-0.0235,1.0017,1.009
16:49:17:886,0.1161,-0.0279,1.0049,1.012
16:49:17:891,0.1090,-0.0333,1.0149,1.021
16:49:17:896,0.1034,-0.0384,1.0247,1.031
16:49:17:900,0.1112,-0.0458,1.0206,1.028
16:49:17:910,0.1088,-0.0453,0.9942,1.001
16:49:17:911,0.0699,-0.0348,0.9629,0.966
16:49:17:917,0.0318,-0.0250,0.9621,0.963
16:49:17:921,0.0264,-0.0267,0.9971,0.998
16:49:17:926,0.0497,-0.0370,1.0399,1.042
16:49:17:931,0.0783,-0.0445,1.0641,1.068
16:49:17:937,0.0914,-0.0467,1.0599,1.065
16:49:17:942,0.0873,-0.0436,1.0443,1.049
16:49:17:946,0.0768,-0.0406,1.0311,1.035
16:49:17:950,0.0714,-0.0426,1.0284,1.032
16:49:17:959,0.0724,-0.0465,1.0342,1.038
16:49:17:961,0.0768,-0.0482,1.0384,1.042
16:49:17:966,0.0814,-0.0463,1.0369,1.041
16:49:17:971,0.0836,-0.0411,1.0303,1.035
16:49:17:976,0.0895,-0.0441,1.0259,1.031
16:49:17:981,0.0946,-0.0499,1.0262,1.032
16:49:17:987,0.0922,-0.0448,1.0254,1.031
16:49:17:996,0.0853,-0.0365,1.0230,1.027
16:49:17:997,0.0770,-0.0279,1.0208,1.024
16:49:18:003,0.0731,-0.0221,1.0171,1.020
16:49:18:007,0.0726,-0.0184,1.0125,1.015
16:49:18:011,0.0807,-0.0181,1.0100,1.013
16:49:18:017,0.0922,-0.0191,1.0091,1.013
16:49:18:022,0.0978,-0.0174,1.0052,1.010
16:49:18:027,0.0971,-0.0145,0.9990,1.004
16:49:18:031,0.0978,-0.0133,0.9934,0.998
16:49:18:038,0.1010,-0.0130,0.9902,0.995
16:49:18:041,0.1061,-0.0135,0.9893,0.995
16:49:18:047,0.1125,-0.0137,0.9905,0.997
16:49:18:051,0.1181,-0.0150,0.9956,1.003
16:49:18:058,0.1198,-0.0172,1.0017,1.009
16:49:18:061,0.1166,-0.0199,1.0078,1.015
16:49:18:067,0.1115,-0.0228,1.0125,1.019
16:49:18:072,0.1059,-0.0255,1.0174,1.023
16:49:18:078,0.1007,-0.0287,1.0203,1.026
16:49:18:082,0.0980,-0.0323,1.0208,1.026
16:49:18:086,0.0978,-0.0343,1.0203,1.026
16:49:18:095,0.0995,-0.0367,1.0191,1.025
16:49:18:100,0.1010,-0.0377,1.0157,1.021
16:49:18:102,0.1000,-0.0355,1.0108,1.016
16:49:18:108,0.0963,-0.0316,1.0064,1.011
16:49:18:111,0.0936,-0.0284,1.0037,1.008
16:49:18:117,0.0932,-0.0274,1.0025,1.007
16:49:18:122,0.0929,-0.0274,1.0017,1.006
16:49:18:128,0.0905,-0.0257,1.0030,1.007
16:49:18:132,0.0895,-0.0243,1.0039,1.008
16:49:18:137,0.0892,-0.0245,1.0042,1.008
16:49:18:142,0.0883,-0.0257,1.0030,1.007
16:49:18:147,0.0858,-0.0272,1.0010,1.005
16:49:18:152,0.0841,-0.0277,0.9990,1.003
16:49:18:158,0.0849,-0.0289,1.0000,1.004
16:49:18:162,0.0873,-0.0291,1.0034,1.008
16:49:18:168,0.0885,-0.0282,1.0064,1.011
16:49:18:172,0.0883,-0.0257,1.0105,1.015
16:49:18:179,0.0900,-0.0250,1.0118,1.016
16:49:18:184,0.0929,-0.0274,1.0108,1.015
16:49:18:187,0.0924,-0.0260,1.0096,1.014
16:49:18:193,0.0932,-0.0265,1.0096,1.014
16:49:18:198,0.0968,-0.0296,1.0100,1.015
16:49:18:202,0.0971,-0.0284,1.0091,1.014
16:49:18:207,0.0956,-0.0267,1.0076,1.012
16:49:18:213,0.0936,-0.0257,1.0064,1.011
16:49:18:219,0.0907,-0.0247,1.0076,1.012
16:49:18:223,0.0934,-0.0294,1.0091,1.014
16:49:18:228,0.0932,-0.0313,1.0110,1.016
16:49:18:233,0.0895,-0.0267,1.0113,1.016
16:49:18:237,0.0888,-0.0255,1.0098,1.014
16:49:18:243,0.0914,-0.0255,1.0076,1.012
16:49:18:248,0.0944,-0.0247,1.0081,1.013
16:49:18:252,0.0961,-0.0257,1.0091,1.014
16:49:18:258,0.0966,-0.0255,1.0088,1.014
16:49:18:262,0.0956,-0.0274,1.0069,1.012
16:49:18:268,0.0917,-0.0257,1.0064,1.011
16:49:18:273,0.0912,-0.0181,1.0100,1.014
16:49:18:280,0.0932,-0.0142,1.0110,1.015
16:49:18:282,0.0971,-0.0174,1.0091,1.014
16:49:18:288,0.1020,-0.0272,1.0074,1.013
16:49:18:296,0.0971,-0.0245,1.0078,1.013
16:49:18:298,0.0907,-0.0191,1.0096,1.014
16:49:18:302,0.0890,-0.0186,1.0118,1.016
16:49:18:307,0.0883,-0.0201,1.0140,1.018
16:49:18:313,0.0868,-0.0223,1.0157,1.020
16:49:18:318,0.0868,-0.0247,1.0140,1.018
16:49:18:324,0.0841,-0.0194,1.0083,1.012
16:49:18:329,0.0831,-0.0137,1.0030,1.006
16:49:18:333,0.0863,-0.0142,1.0008,1.005
16:49:18:338,0.0897,-0.0169,1.0020,1.006
16:49:18:342,0.0924,-0.0206,1.0044,1.009
16:49:18:348,0.0946,-0.0233,1.0059,1.011
16:49:18:353,0.0968,-0.0240,1.0054,1.010
16:49:18:358,0.1007,-0.0284,1.0056,1.011
16:49:18:363,0.0993,-0.0277,1.0076,1.013
16:49:18:369,0.0941,-0.0186,1.0108,1.015
16:49:18:377,0.0944,-0.0169,1.0157,1.020
16:49:18:380,0.0976,-0.0191,1.0213,1.026
16:49:18:383,0.0995,-0.0208,1.0245,1.029
16:49:18:388,0.0976,-0.0203,1.0257,1.031
16:49:18:393,0.0934,-0.0196,1.0250,1.029
16:49:18:398,0.0897,-0.0201,1.0223,1.026
16:49:18:404,0.0880,-0.0216,1.0157,1.020
16:49:18:408,0.0878,-0.0250,1.0074,1.011
16:49:18:414,0.0880,-0.0287,1.0017,1.006
16:49:18:419,0.0900,-0.0338,1.0000,1.005
16:49:18:425,0.0939,-0.0443,0.9990,1.004
16:49:18:428,0.0856,-0.0394,0.9927,0.997
16:49:18:433,0.0765,-0.0274,0.9885,0.992
16:49:18:439,0.0787,-0.0238,0.9920,0.995
16:49:18:444,0.0851,-0.0269,0.9988,1.003
16:49:18:448,0.0900,-0.0294,1.0047,1.009
16:49:18:453,0.0900,-0.0289,1.0059,1.010
16:49:18:461,0.0875,-0.0262,1.0054,1.010
16:49:18:464,0.0851,-0.0243,1.0061,1.010
16:49:18:468,0.0841,-0.0223,1.0088,1.013
16:49:18:477,0.0829,-0.0208,1.0108,1.014
16:49:18:479,0.0812,-0.0194,1.0120,1.015
16:49:18:484,0.0785,-0.0186,1.0132,1.016
16:49:18:488,0.0768,-0.0181,1.0149,1.018
16:49:18:494,0.0768,-0.0179,1.0171,1.020
16:49:18:499,0.0768,-0.0194,1.0193,1.022
16:49:18:503,0.0778,-0.0206,1.0206,1.024
16:49:18:509,0.0780,-0.0211,1.0218,1.025
16:49:18:513,0.0773,-0.0223,1.0225,1.026
16:49:18:519,0.0763,-0.0233,1.0220,1.025
16:49:18:523,0.0765,-0.0247,1.0225,1.026
16:49:18:529,0.0805,-0.0260,1.0237,1.027
16:49:18:534,0.0841,-0.0269,1.0237,1.028
16:49:18:539,0.0853,-0.0262,1.0210,1.025
16:49:18:543,0.0844,-0.0260,1.0191,1.023
16:49:18:548,0.0834,-0.0260,1.0179,1.022
16:49:18:554,0.0831,-0.0255,1.0174,1.021
16:49:18:560,0.0819,-0.0252,1.0164,1.020
16:49:18:564,0.0809,-0.0260,1.0164,1.020
16:49:18:568,0.0805,-0.0257,1.0154,1.019
16:49:18:577,0.0807,-0.0257,1.0140,1.017
16:49:18:579,0.0797,-0.0250,1.0137,1.017
