time,gFx,gFy,gFz,TgF
16:48:36:330,0.7871,0.0229,0.5327,0.951
16:48:36:335,0.7871,0.0131,0.5334,0.951
16:48:36:341,0.7969,0.0046,0.5353,0.960
16:48:36:345,0.8094,0.0051,0.5503,0.979
16:48:36:350,0.8250,0.0021,0.5850,1.011
16:48:36:359,0.8164,0.0180,0.6277,1.030
16:48:36:361,0.7742,0.0562,0.6827,1.034
16:48:36:366,0.7150,0.1016,0.7441,1.037
16:48:36:370,0.6449,0.1398,0.7952,1.033
16:48:36:375,0.5754,0.1666,0.8186,1.014
16:48:36:382,0.5226,0.1970,0.8243,0.996
16:48:36:386,0.4943,0.2231,0.8394,0.999
16:48:36:391,0.4818,0.2304,0.8487,1.003
16:48:36:395,0.4801,0.2234,0.8705,1.019
16:48:36:400,0.4757,0.2128,0.8717,1.016
16:48:36:405,0.4583,0.2026,0.8568,0.993
16:48:36:410,0.4454,0.2236,0.8487,0.984
16:48:36:415,0.4405,0.2500,0.8468,0.987
16:48:36:421,0.4447,0.2703,0.8538,1.000
16:48:36:425,0.4645,0.2747,0.8864,1.038
16:48:36:430,0.5006,0.2561,0.9939,1.142
16:48:36:436,0.5385,0.2126,1.0130,1.167
16:48:36:442,0.5732,0.1490,0.9546,1.123
16:48:36:445,0.6109,0.1102,0.8834,1.080
16:48:36:451,0.6417,0.1173,0.8619,1.081
16:48:36:459,0.6561,0.1415,0.8817,1.108
16:48:36:464,0.6642,0.1671,0.8976,1.129
16:48:36:467,0.6717,0.1904,0.8810,1.124
16:48:36:472,0.6703,0.2060,0.8370,1.092
16:48:36:475,0.6583,0.2202,0.7888,1.051
16:48:36:481,0.6341,0.2441,0.7397,1.004
16:48:36:486,0.6006,0.2754,0.6891,0.955
16:48:36:491,0.5537,0.2938,0.6473,0.901
16:48:36:495,0.4979,0.3055,0.6251,0.856
16:48:36:501,0.4451,0.3160,0.6231,0.828
16:48:36:506,0.4007,0.3238,0.6339,0.817
16:48:36:511,0.3650,0.3319,0.6471,0.814
16:48:36:516,0.3369,0.3334,0.6495,0.804
16:48:36:522,0.3144,0.3292,0.6395,0.785
16:48:36:526,0.3036,0.3177,0.6319,0.770
16:48:36:531,0.3127,0.2957,0.6334,0.766
16:48:36:536,0.3349,0.2713,0.6326,0.765
16:48:36:541,0.3327,0.2935,0.6429,0.781
16:48:36:547,0.3122,0.3326,0.6898,0.827
16:48:36:551,0.3295,0.3094,0.7451,0.871
16:48:36:558,0.3691,0.2718,0.7881,0.912
16:48:36:563,0.4078,0.2419,0.8292,0.955
16:48:36:567,0.4366,0.2248,0.8607,0.991
16:48:36:571,0.4623,0.2199,0.8861,1.023
16:48:36:578,0.4950,0.2207,0.9145,1.063
16:48:36:581,0.5168,0.2314,0.9387,1.096
16:48:36:586,0.5280,0.2368,0.9700,1.129
16:48:36:591,0.5393,0.2322,0.9995,1.159
16:48:36:596,0.5459,0.2348,1.0232,1.183
16:48:36:602,0.5498,0.2542,1.0318,1.196
16:48:36:606,0.5459,0.2769,1.0235,1.193
16:48:36:611,0.5268,0.2818,0.9976,1.163
16:48:36:617,0.4984,0.2669,0.9587,1.113
16:48:36:622,0.4630,0.2356,0.9164,1.053
16:48:36:626,0.4393,0.2194,0.8761,1.004
16:48:36:631,0.4341,0.2238,0.8336,0.966
16:48:36:636,0.4383,0.2397,0.7979,0.941
16:48:36:642,0.4486,0.2671,0.7590,0.921
16:48:36:647,0.4630,0.2974,0.7109,0.899
16:48:36:651,0.4781,0.3221,0.6532,0.871
16:48:36:660,0.4877,0.3319,0.6121,0.850
16:48:36:665,0.4845,0.3324,0.6038,0.842
16:48:36:666,0.4696,0.3189,0.6378,0.854
16:48:36:673,0.4469,0.2911,0.6791,0.863
16:48:36:676,0.4268,0.2698,0.7419,0.897
16:48:36:682,0.3948,0.2779,0.8169,0.949
16:48:36:687,0.3545,0.3057,0.8756,0.993
16:48:36:691,0.3173,0.3390,0.9350,1.044
16:48:36:697,0.2987,0.3617,0.9932,1.098
16:48:36:702,0.3002,0.3470,1.0374,1.134
16:48:36:706,0.3136,0.3074,1.0540,1.142
16:48:36:712,0.3342,0.2617,1.0690,1.150
16:48:36:718,0.3454,0.2600,1.0856,1.169
16:48:36:724,0.3442,0.2850,1.0844,1.173
16:48:36:727,0.3449,0.3206,1.0631,1.163
16:48:36:732,0.3525,0.3495,1.0144,1.129
16:48:36:738,0.3662,0.3590,0.9460,1.076
16:48:36:742,0.3843,0.3534,0.8707,1.015
16:48:36:747,0.4053,0.3412,0.8023,0.961
16:48:36:751,0.4170,0.3258,0.7478,0.916
16:48:36:759,0.4112,0.3094,0.7052,0.873
16:48:36:764,0.4102,0.2969,0.6759,0.845
16:48:36:769,0.4019,0.3096,0.6656,0.837
16:48:36:772,0.3877,0.3260,0.6422,0.818
16:48:36:777,0.3855,0.3397,0.6336,0.816
16:48:36:783,0.3990,0.3556,0.6581,0.848
16:48:36:787,0.4038,0.3781,0.6573,0.859
16:48:36:792,0.3943,0.4172,0.6290,0.852
16:48:36:797,0.3701,0.4707,0.5901,0.841
16:48:36:803,0.3488,0.5169,0.5593,0.838
16:48:36:808,0.3273,0.5409,0.5500,0.838
16:48:36:813,0.2997,0.5458,0.6031,0.867
16:48:36:817,0.2535,0.5463,0.6493,0.886
16:48:36:823,0.2049,0.5257,0.6896,0.891
16:48:36:827,0.2005,0.4477,0.7500,0.896
16:48:36:833,0.2166,0.3551,0.7837,0.887
16:48:36:838,0.2506,0.2551,0.8306,0.904
16:48:36:843,0.2809,0.1647,0.8453,0.906
16:48:36:850,0.2931,0.1285,0.8700,0.927
16:48:36:853,0.2907,0.1424,0.8582,0.917
16:48:36:857,0.2929,0.2097,0.8541,0.927
16:48:36:863,0.2890,0.3006,0.8257,0.925
16:48:36:868,0.2711,0.3825,0.8240,0.948
16:48:36:876,0.2330,0.4539,0.8668,1.006
16:48:36:877,0.1882,0.5181,0.9264,1.078
16:48:36:883,0.1545,0.5854,0.9822,1.154
16:48:36:898,0.1337,0.6489,1.0482,1.240
16:48:36:901,0.1220,0.7027,1.1259,1.333
16:48:36:902,0.1108,0.7284,1.2171,1.423
16:48:36:903,0.1024,0.7125,1.3058,1.491
16:48:36:907,0.1032,0.6614,1.3738,1.528
16:48:36:912,0.1183,0.5844,1.4227,1.543
16:48:36:918,0.1291,0.5199,1.4359,1.533
16:48:36:925,0.1264,0.4463,1.4021,1.477
16:48:36:927,0.1213,0.3400,1.3061,1.355
16:48:36:934,0.0980,0.2434,1.1521,1.182
16:48:36:940,0.0958,0.1767,0.9924,1.013
16:48:36:945,0.0988,0.1192,0.8260,0.840
16:48:36:948,0.0841,0.0698,0.6703,0.679
16:48:36:953,0.0497,0.0381,0.5287,0.532
16:48:36:959,0.0191,0.0104,0.4539,0.454
16:48:36:963,0.0081,-0.0020,0.4107,0.411
16:48:36:969,0.0167,-0.0018,0.4205,0.421
16:48:36:979,0.0406,0.0046,0.4703,0.472
16:48:36:980,0.0907,0.0212,0.4987,0.507
16:48:36:984,0.1616,0.1212,0.5564,0.592
16:48:36:994,0.2230,0.2246,0.6441,0.718
16:48:36:995,0.2589,0.3006,0.7820,0.877
16:48:37:001,0.2753,0.3573,0.9453,1.047
16:48:37:009,0.2723,0.4040,1.0951,1.199
16:48:37:010,0.2474,0.4389,1.2083,1.309
16:48:37:013,0.2002,0.4617,1.2765,1.372
16:48:37:019,0.1354,0.4746,1.2894,1.381
16:48:37:024,0.0646,0.4785,1.2777,1.366
16:48:37:028,0.0127,0.4759,1.2454,1.333
16:48:37:033,-0.0195,0.4690,1.1330,1.226
16:48:37:039,-0.0339,0.4517,1.0047,1.102
16:48:37:043,-0.0379,0.4284,0.8934,0.992
16:48:37:048,-0.0337,0.4023,0.8230,0.917
16:48:37:054,-0.0393,0.3722,0.7837,0.868
16:48:37:058,-0.0489,0.3558,0.7888,0.867
16:48:37:063,-0.0638,0.3505,0.7971,0.873
16:48:37:069,-0.0804,0.3517,0.8059,0.883
16:48:37:077,-0.0904,0.3485,0.8140,0.890
16:48:37:078,-0.0892,0.3351,0.8226,0.893
16:48:37:083,-0.0782,0.3114,0.8257,0.886
16:48:37:091,-0.0638,0.2818,0.8282,0.877
16:48:37:094,-0.0535,0.2480,0.8355,0.873
16:48:37:098,-0.0498,0.2172,0.8543,0.883
16:48:37:106,-0.0452,0.1855,0.8842,0.905
16:48:37:108,-0.0420,0.1640,0.9247,0.940
16:48:37:113,-0.0410,0.1520,0.9643,0.977
16:48:37:119,-0.0391,0.1564,1.0122,1.025
16:48:37:125,-0.0471,0.1674,1.0760,1.090
16:48:37:128,-0.0721,0.1684,1.1406,1.155
16:48:37:136,-0.1122,0.1429,1.2044,1.218
16:48:37:141,-0.1552,0.1476,1.2787,1.296
16:48:37:145,-0.1870,0.1593,1.3285,1.351
16:48:37:149,-0.2095,0.1280,1.3442,1.366
16:48:37:153,-0.2214,0.0757,1.3266,1.347
16:48:37:160,-0.2376,0.0554,1.2946,1.317
16:48:37:164,-0.2513,0.0261,1.2723,1.297
16:48:37:169,-0.2559,-0.0255,1.2508,1.277
16:48:37:175,-0.2549,-0.0514,1.2396,1.267
16:48:37:182,-0.2618,-0.0558,1.2364,1.265
16:48:37:184,-0.2776,-0.0445,1.2254,1.257
16:48:37:189,-0.3036,-0.0296,1.2149,1.253
16:48:37:194,-0.3334,-0.0147,1.1948,1.241
16:48:37:199,-0.3637,-0.0030,1.1569,1.213
16:48:37:205,-0.3854,0.0021,1.1076,1.173
16:48:37:209,-0.3942,-0.0010,1.0521,1.124
16:48:37:214,-0.3925,-0.0108,1.0027,1.077
16:48:37:218,-0.3764,-0.0150,0.9658,1.037
16:48:37:224,-0.3498,-0.0076,0.9362,0.999
16:48:37:228,-0.3226,0.0043,0.9057,0.961
16:48:37:234,-0.2965,0.0126,0.8719,0.921
16:48:37:239,-0.2706,0.0136,0.8333,0.876
16:48:37:244,-0.2520,0.0100,0.8032,0.842
16:48:37:248,-0.2363,0.0021,0.7805,0.816
16:48:37:254,-0.2261,0.0046,0.7790,0.811
16:48:37:260,-0.2273,0.0188,0.8032,0.835
16:48:37:265,-0.2478,0.0535,0.8433,0.881
16:48:37:269,-0.2828,0.0777,0.8959,0.943
16:48:37:275,-0.3075,0.0544,0.9492,0.999
16:48:37:282,-0.3187,0.0273,1.0086,1.058
16:48:37:284,-0.3199,0.0117,1.0716,1.118
16:48:37:288,-0.3114,0.0009,1.1425,1.184
16:48:37:294,-0.2864,-0.0147,1.2149,1.248
16:48:37:299,-0.2400,-0.0448,1.2975,1.320
16:48:37:305,-0.1762,-0.0849,1.3958,1.409
16:48:37:309,-0.1043,-0.1264,1.4710,1.480
16:48:37:314,-0.0261,-0.1729,1.4757,1.486
16:48:37:320,0.0626,-0.2210,1.4161,1.435
16:48:37:325,0.1609,-0.2648,1.3222,1.358
16:48:37:329,0.2589,-0.3005,1.2298,1.292
16:48:37:334,0.3413,-0.3254,1.1415,1.235
16:48:37:341,0.3953,-0.3271,1.0719,1.188
16:48:37:346,0.4144,-0.3107,1.0223,1.146
16:48:37:351,0.3982,-0.2799,0.9753,1.090
16:48:37:359,0.3457,-0.2347,0.9570,1.044
16:48:37:360,0.2638,-0.1790,0.9734,1.024
16:48:37:365,0.1714,-0.1181,1.0008,1.022
16:48:37:369,0.0807,-0.0712,1.0323,1.038
16:48:37:376,-0.0012,-0.0438,1.0836,1.085
16:48:37:379,-0.0677,-0.0372,1.1315,1.134
16:48:37:385,-0.1119,-0.0463,1.1450,1.151
16:48:37:390,-0.1305,-0.0585,1.1330,1.142
16:48:37:395,-0.1273,-0.0741,1.0983,1.108
16:48:37:399,-0.1141,-0.0900,1.0550,1.065
16:48:37:407,-0.0982,-0.0949,1.0538,1.063
16:48:37:411,-0.0801,-0.1257,1.0602,1.071
16:48:37:415,-0.0970,-0.1323,1.0169,1.030
16:48:37:419,-0.1567,-0.1061,0.9949,1.013
16:48:37:426,-0.2043,-0.0934,0.9890,1.014
16:48:37:430,-0.1997,-0.0912,0.9783,1.003
16:48:37:438,-0.1386,-0.0898,0.9572,0.971
16:48:37:441,-0.0606,-0.0837,0.9240,0.930
16:48:37:445,-0.0019,-0.0749,0.8932,0.896
16:48:37:449,0.0357,-0.0624,0.8626,0.866
16:48:37:457,0.1068,-0.0846,0.8294,0.841
16:48:37:460,0.2090,-0.1531,0.7502,0.794
16:48:37:466,0.1895,-0.1819,0.6969,0.745
16:48:37:470,0.0558,-0.1680,0.8032,0.823
16:48:37:476,-0.0181,-0.1646,0.9506,0.965
16:48:37:480,0.0247,-0.1726,1.0560,1.070
16:48:37:486,0.1357,-0.1978,1.1064,1.132
16:48:37:490,0.2247,-0.2286,1.1078,1.153
16:48:37:495,0.2371,-0.2355,1.1337,1.182
16:48:37:501,0.2022,-0.2306,1.1472,1.187
16:48:37:506,0.1552,-0.2447,1.1027,1.140
16:48:37:510,0.0878,-0.2477,1.0795,1.111
16:48:37:516,0.0000,-0.2186,1.0866,1.108
16:48:37:520,-0.0677,-0.2078,1.0985,1.120
16:48:37:526,-0.1102,-0.2039,1.1298,1.153
16:48:37:530,-0.1515,-0.1871,1.1851,1.209
16:48:37:535,-0.1923,-0.1611,1.2105,1.236
16:48:37:541,-0.2163,-0.1504,1.2039,1.232
16:48:37:546,-0.2329,-0.1360,1.1552,1.186
16:48:37:549,-0.2373,-0.1215,1.1117,1.143
16:48:37:556,-0.2163,-0.1127,1.0648,1.092
16:48:37:560,-0.1525,-0.1118,1.0235,1.041
16:48:37:566,-0.0577,-0.0734,0.9929,0.997
16:48:37:573,0.0626,-0.0502,1.0110,1.014
16:48:37:576,0.1726,-0.0687,1.0291,1.046
16:48:37:580,0.2269,-0.0810,1.0411,1.069
16:48:37:586,0.2198,-0.0741,1.0330,1.059
16:48:37:590,0.1853,-0.0719,0.9937,1.013
16:48:37:596,0.1768,-0.1008,0.9685,0.990
16:48:37:600,0.1711,-0.1313,0.9345,0.959
16:48:37:607,0.1460,-0.1499,0.8675,0.892
16:48:37:610,0.1220,-0.1702,0.8069,0.834
16:48:37:616,0.1017,-0.2047,0.8111,0.843
16:48:37:621,0.0690,-0.1951,0.7966,0.823
16:48:37:626,0.0340,-0.1616,0.8130,0.830
16:48:37:630,0.0145,-0.1372,0.8487,0.860
16:48:37:636,0.0086,-0.1250,0.8824,0.891
16:48:37:641,0.0135,-0.1208,0.9064,0.915
16:48:37:646,0.0228,-0.1286,0.9330,0.942
16:48:37:651,0.0299,-0.1352,0.9594,0.969
16:48:37:659,0.0277,-0.1345,0.9827,0.992
16:48:37:664,0.0264,-0.1255,0.9976,1.006
16:48:37:666,0.0291,-0.1164,1.0076,1.015
16:48:37:671,0.0367,-0.1137,1.0206,1.028
16:48:37:677,0.0646,-0.1198,1.0122,1.021
16:48:37:681,0.1012,-0.1245,0.9792,0.992
16:48:37:686,0.1108,-0.1049,0.9585,0.971
16:48:37:691,0.1046,-0.0817,0.9536,0.963
16:48:37:695,0.0985,-0.0695,0.9516,0.959
16:48:37:701,0.1460,-0.0702,0.9697,0.983
16:48:37:707,0.3853,-0.1208,0.9318,1.016
16:48:37:711,0.3858,-0.0851,0.8824,0.967
16:48:37:715,0.1958,0.0202,0.9871,1.007
16:48:37:722,0.0866,0.0826,1.1393,1.146
16:48:37:727,-0.0286,0.1070,1.2481,1.253
16:48:37:731,-0.0804,0.0826,1.3237,1.329
16:48:37:736,0.0164,0.0244,1.3703,1.371
16:48:37:742,0.1438,-0.0299,1.3818,1.390
16:48:37:746,0.2098,-0.0485,1.3725,1.389
16:48:37:751,0.2462,-0.0783,1.3699,1.394
16:48:37:760,0.2645,-0.0927,1.3327,1.362
16:48:37:761,0.2650,-0.0934,1.2977,1.328
16:48:37:767,0.2601,-0.0949,1.2601,1.290
16:48:37:771,0.2689,-0.0829,1.2171,1.249
16:48:37:776,0.2665,-0.0599,1.1557,1.188
16:48:37:781,0.2457,-0.0345,1.0812,1.109
16:48:37:787,0.2151,-0.0145,1.0228,1.045
16:48:37:792,0.1645,-0.0113,0.9741,0.988
16:48:37:796,0.1394,-0.0040,0.9321,0.942
16:48:37:802,0.1550,0.0146,0.9164,0.930
16:48:37:808,0.1985,0.0302,0.9054,0.927
16:48:37:811,0.2222,0.0288,0.8903,0.918
16:48:37:816,0.2117,0.0190,0.8829,0.908
16:48:37:822,0.1772,0.0141,0.9044,0.922
16:48:37:826,0.1582,0.0166,0.9480,0.961
16:48:37:832,0.1579,0.0288,0.9966,1.009
16:48:37:837,0.1614,0.0566,1.0548,1.069
16:48:37:841,0.1697,0.0808,1.0980,1.114
16:48:37:848,0.1797,0.0870,1.1303,1.148
16:48:37:852,0.1900,0.0640,1.1635,1.181
16:48:37:860,0.1956,0.0305,1.1897,1.206
16:48:37:861,0.2049,-0.0057,1.2207,1.238
16:48:37:867,0.1875,-0.0372,1.2423,1.257
16:48:37:875,0.1990,-0.0570,1.2415,1.259
16:48:37:877,0.2117,-0.0624,1.2464,1.266
16:48:37:882,0.2002,-0.0453,1.2442,1.261
16:48:37:887,0.2022,-0.0291,1.2643,1.281
16:48:37:891,0.1887,-0.0360,1.2643,1.279
16:48:37:897,0.1081,-0.0096,1.2237,1.228
16:48:37:902,0.0890,0.0344,1.1728,1.177
16:48:37:909,0.0814,0.0691,1.1315,1.137
16:48:37:911,0.0726,0.0794,1.0934,1.099
16:48:37:916,0.0665,0.0694,1.0594,1.064
16:48:37:924,0.0633,0.0540,1.0369,1.040
16:48:37:928,0.0489,0.0447,1.0220,1.024
16:48:37:932,0.0365,0.0398,1.0132,1.015
16:48:37:938,0.0423,0.0332,1.0188,1.020
16:48:37:943,0.0394,0.0258,1.0223,1.023
16:48:37:948,0.0391,0.0254,1.0237,1.025
16:48:37:953,0.0409,0.0261,1.0186,1.020
16:48:37:957,0.0404,0.0337,1.0069,1.008
16:48:37:961,0.0470,0.0400,0.9856,0.988
16:48:37:968,0.0533,0.0400,0.9477,0.950
16:48:37:977,0.0445,0.0498,0.8846,0.887
16:48:37:978,0.0179,0.0772,0.8213,0.825
16:48:37:984,-0.0239,0.1060,0.7673,0.775
16:48:37:990,-0.0733,0.1182,0.7280,0.741
16:48:37:993,-0.0997,0.1190,0.7187,0.735
16:48:37:997,-0.1070,0.1214,0.7272,0.745
16:48:38:002,-0.1149,0.1126,0.7409,0.758
16:48:38:008,-0.1210,0.0955,0.7575,0.773
16:48:38:012,-0.1298,0.0928,0.7781,0.794
16:48:38:017,-0.1425,0.0965,0.7959,0.814
16:48:38:022,-0.1633,0.0948,0.8042,0.826
16:48:38:028,-0.1733,0.0918,0.8243,0.847
16:48:38:033,-0.1669,0.0808,0.8221,0.843
16:48:38:037,-0.1620,0.0835,0.8052,0.826
16:48:38:042,-0.1635,0.0931,0.7778,0.800
16:48:38:048,-0.1633,0.0953,0.7392,0.763
16:48:38:053,-0.1567,0.0962,0.7094,0.733
16:48:38:059,-0.1525,0.0945,0.6903,0.713
16:48:38:062,-0.1449,0.0552,0.6754,0.693
16:48:38:068,-0.1481,0.0706,0.6287,0.650
16:48:38:072,-0.1334,0.1107,0.6097,0.634
16:48:38:077,-0.1097,0.1263,0.6180,0.640
16:48:38:083,-0.1034,0.1285,0.6348,0.656
16:48:38:089,-0.1009,0.1112,0.6556,0.673
16:48:38:093,-0.0721,0.0796,0.6818,0.690
16:48:38:098,-0.0709,0.0569,0.7018,0.708
16:48:38:102,-0.1129,0.0535,0.7072,0.718
16:48:38:108,-0.1501,0.0574,0.7084,0.726
16:48:38:113,-0.1679,0.0591,0.7157,0.738
16:48:38:118,-0.1708,0.0564,0.7265,0.748
16:48:38:125,-0.1628,0.0510,0.7385,0.758
16:48:38:128,-0.1537,0.0486,0.7527,0.770
16:48:38:132,-0.1483,0.0427,0.7681,0.783
16:48:38:138,-0.1400,0.0329,0.7764,0.790
16:48:38:143,-0.1293,0.0202,0.7886,0.799
16:48:38:148,-0.1193,0.0102,0.8037,0.813
16:48:38:157,-0.1122,0.0058,0.8196,0.827
16:48:38:157,-0.1131,0.0041,0.8443,0.852
16:48:38:163,-0.1195,0.0036,0.8856,0.894
16:48:38:168,-0.1168,-0.0010,0.9401,0.947
16:48:38:175,-0.1007,-0.0101,1.0025,1.008
16:48:38:180,-0.0816,-0.0128,1.0709,1.074
16:48:38:183,-0.0635,-0.0101,1.1423,1.144
16:48:38:190,-0.0452,-0.0057,1.2144,1.215
16:48:38:193,-0.0225,-0.0018,1.2841,1.284
16:48:38:198,0.0093,-0.0008,1.3532,1.353
16:48:38:202,0.0479,-0.0027,1.4151,1.416
16:48:38:209,0.0934,-0.0020,1.4669,1.470
16:48:38:213,0.1376,-0.0037,1.5087,1.515
16:48:38:218,0.1831,-0.0103,1.5461,1.557
16:48:38:226,0.2298,-0.0343,1.5903,1.607
16:48:38:229,0.2616,-0.0482,1.6558,1.677
16:48:38:233,0.2853,-0.0751,1.6627,1.689
16:48:38:240,0.3073,-0.0973,1.6392,1.671
16:48:38:243,0.3012,-0.1426,1.6527,1.686
16:48:38:249,0.2819,-0.2225,1.6008,1.641
16:48:38:256,0.2198,-0.1646,1.5153,1.540
16:48:38:259,0.1699,-0.1289,1.4461,1.462
16:48:38:264,0.1562,-0.1773,1.3760,1.396
16:48:38:268,0.1430,-0.1895,1.2762,1.298
16:48:38:276,0.1210,-0.1731,1.1802,1.199
16:48:38:280,0.1134,-0.1648,1.0900,1.108
16:48:38:284,0.1147,-0.1761,0.9878,1.010
16:48:38:290,0.0917,-0.1675,0.8793,0.900
16:48:38:293,0.0787,-0.1460,0.8040,0.821
16:48:38:299,0.0739,-0.1145,0.7412,0.754
16:48:38:304,0.0563,-0.1044,0.6781,0.688
16:48:38:310,0.0277,-0.1047,0.6119,0.621
16:48:38:313,0.0123,-0.0883,0.5771,0.584
16:48:38:319,0.0171,-0.0582,0.5674,0.571
16:48:38:324,0.0203,-0.0340,0.5701,0.571
16:48:38:329,0.0330,-0.0089,0.5916,0.593
16:48:38:333,0.0553,0.0046,0.6273,0.630
16:48:38:339,0.0739,0.0087,0.6737,0.678
16:48:38:343,0.0878,0.0200,0.7250,0.731
16:48:38:349,0.0988,0.0232,0.7766,0.783
16:48:38:354,0.1022,0.0158,0.8365,0.843
16:48:38:359,0.1049,0.0043,0.8978,0.904
16:48:38:364,0.1122,-0.0071,0.9475,0.954
16:48:38:369,0.1130,-0.0250,0.9900,0.997
16:48:38:376,0.1086,-0.0465,1.0201,1.027
16:48:38:379,0.1042,-0.0538,1.0704,1.077
16:48:38:384,0.1056,-0.0553,1.1279,1.134
16:48:38:389,0.1029,-0.0709,1.1743,1.181
16:48:38:394,0.1303,-0.0793,1.2300,1.239
16:48:38:400,0.1108,-0.0692,1.2611,1.268
16:48:38:404,0.1408,-0.1096,1.2662,1.279
16:48:38:409,0.1702,-0.1242,1.2687,1.286
16:48:38:415,0.1804,-0.1145,1.2630,1.281
16:48:38:420,0.1834,-0.0959,1.2452,1.262
16:48:38:425,0.1809,-0.0788,1.2276,1.243
16:48:38:429,0.1787,-0.0702,1.2127,1.228
16:48:38:433,0.1834,-0.0670,1.1985,1.214
16:48:38:439,0.1878,-0.0653,1.1807,1.197
16:48:38:444,0.1863,-0.0607,1.1579,1.174
16:48:38:449,0.1777,-0.0548,1.1315,1.147
16:48:38:455,0.1670,-0.0443,1.0998,1.113
16:48:38:459,0.1618,-0.0299,1.0716,1.084
16:48:38:465,0.1699,-0.0235,1.0509,1.065
16:48:38:470,0.1865,-0.0238,1.0333,1.050
16:48:38:474,0.1983,-0.0282,1.0157,1.035
16:48:38:479,0.2066,-0.0333,0.9924,1.014
16:48:38:485,0.2288,-0.0360,0.9751,1.002
16:48:38:494,0.2491,-0.0296,0.9580,0.990
16:48:38:495,0.2398,-0.0318,0.9225,0.954
16:48:38:500,0.2139,-0.0387,0.8890,0.915
16:48:38:504,0.1895,-0.0316,0.8653,0.886
16:48:38:509,0.1724,-0.0157,0.8450,0.863
16:48:38:514,0.1543,0.0004,0.8265,0.841
16:48:38:520,0.1381,0.0100,0.8140,0.826
16:48:38:525,0.1323,0.0051,0.8084,0.819
16:48:38:529,0.1340,-0.0101,0.8133,0.824
16:48:38:534,0.1362,-0.0294,0.8321,0.844
16:48:38:539,0.1362,-0.0485,0.8629,0.875
16:48:38:544,0.1342,-0.0604,0.9003,0.912
16:48:38:549,0.1296,-0.0651,0.9418,0.953
16:48:38:555,0.1291,-0.0675,0.9846,0.995
16:48:38:559,0.1364,-0.0729,1.0208,1.032
16:48:38:565,0.1401,-0.0778,1.0506,1.063
16:48:38:571,0.1359,-0.0790,1.0760,1.087
16:48:38:575,0.1350,-0.0859,1.1073,1.119
16:48:38:580,0.1406,-0.0942,1.1264,1.139
16:48:38:584,0.1513,-0.0949,1.1291,1.143
16:48:38:593,0.1592,-0.0929,1.1327,1.148
16:48:38:596,0.1623,-0.0873,1.1320,1.147
16:48:38:600,0.1611,-0.0827,1.1283,1.143
16:48:38:605,0.1677,-0.0829,1.1266,1.142
16:48:38:610,0.1836,-0.0805,1.1071,1.125
16:48:38:614,0.1941,-0.0702,1.0985,1.118
16:48:38:620,0.1970,-0.0570,1.0968,1.116
16:48:38:624,0.1968,-0.0472,1.0851,1.104
16:48:38:631,0.1946,-0.0409,1.0690,1.087
16:48:38:635,0.1904,-0.0360,1.0465,1.064
16:48:38:641,0.1831,-0.0306,1.0338,1.050
16:48:38:644,0.1758,-0.0274,1.0272,1.042
16:48:38:651,0.1743,-0.0284,1.0010,1.016
16:48:38:657,0.1692,-0.0316,0.9768,0.992
16:48:38:660,0.1599,-0.0348,0.9582,0.972
16:48:38:666,0.1513,-0.0357,0.9506,0.963
16:48:38:671,0.1452,-0.0338,0.9453,0.957
16:48:38:677,0.1372,-0.0284,0.9431,0.953
16:48:38:680,0.1313,-0.0269,0.9384,0.948
16:48:38:686,0.1269,-0.0301,0.9304,0.939
16:48:38:692,0.1205,-0.0367,0.9238,0.932
16:48:38:694,0.1122,-0.0428,0.9211,0.929
16:48:38:700,0.1071,-0.0463,0.9216,0.929
16:48:38:706,0.1073,-0.0475,0.9233,0.931
16:48:38:710,0.1132,-0.0475,0.9257,0.934
16:48:38:715,0.1222,-0.0472,0.9304,0.940
16:48:38:720,0.1320,-0.0485,0.9394,0.950
16:48:38:726,0.1403,-0.0511,0.9455,0.957
16:48:38:731,0.1455,-0.0533,0.9477,0.960
16:48:38:735,0.1467,-0.0558,0.9506,0.964
16:48:38:740,0.1467,-0.0577,0.9592,0.972
16:48:38:745,0.1457,-0.0624,0.9602,0.973
16:48:38:752,0.1425,-0.0634,0.9604,0.973
16:48:38:756,0.1345,-0.0597,0.9707,0.982
16:48:38:760,0.1262,-0.0651,0.9822,0.992
16:48:38:765,0.1178,-0.0731,0.9949,1.005
16:48:38:771,0.1125,-0.0785,1.0069,1.016
16:48:38:778,0.1122,-0.0807,1.0166,1.026
16:48:38:785,0.1200,-0.0812,1.0210,1.031
16:48:38:786,0.1310,-0.0822,1.0225,1.034
16:48:38:792,0.1420,-0.0822,1.0262,1.039
16:48:38:795,0.1508,-0.0812,1.0291,1.043
16:48:38:800,0.1562,-0.0824,1.0269,1.042
16:48:38:806,0.1599,-0.0739,1.0369,1.052
16:48:38:811,0.1584,-0.0597,1.0531,1.067
16:48:38:815,0.1814,-0.0563,1.0690,1.086
16:48:38:824,0.2058,-0.0617,1.0704,1.092
16:48:38:826,0.2161,-0.0626,1.0663,1.090
16:48:38:832,0.2151,-0.0604,1.0660,1.089
16:48:38:836,0.1997,-0.0546,1.0638,1.084
16:48:38:840,0.1787,-0.0460,1.0572,1.073
16:48:38:847,0.1770,-0.0399,1.0558,1.071
16:48:38:852,0.1662,-0.0355,1.0538,1.067
16:48:38:857,0.1526,-0.0316,1.0474,1.059
