time,gFx,gFy,gFz,TgF
16:40:50:446,0.9550,-0.0135,0.2464,0.986
16:40:50:448,0.9558,-0.0115,0.2550,0.989
16:40:50:453,0.9572,-0.0115,0.2606,0.992
16:40:50:458,0.9580,-0.0123,0.2633,0.994
16:40:50:463,0.9585,-0.0130,0.2630,0.994
16:40:50:468,0.9580,-0.0145,0.2604,0.993
16:40:50:473,0.9592,-0.0137,0.2557,0.993
16:40:50:478,0.9621,-0.0130,0.2506,0.994
16:40:50:483,0.9663,-0.0142,0.2428,0.996
16:40:50:488,0.9682,-0.0162,0.2318,0.996
16:40:50:494,0.9695,-0.0186,0.2215,0.995
16:40:50:499,0.9692,-0.0196,0.2154,0.993
16:40:50:508,0.9668,-0.0199,0.2127,0.990
16:40:50:509,0.9634,-0.0191,0.2132,0.987
16:40:50:514,0.9607,-0.0181,0.2178,0.985
16:40:50:520,0.9592,-0.0169,0.2261,0.986
16:40:50:523,0.9585,-0.0162,0.2332,0.987
16:40:50:529,0.9585,-0.0155,0.2391,0.988
16:40:50:533,0.9592,-0.0147,0.2432,0.990
16:40:50:539,0.9604,-0.0130,0.2447,0.991
16:40:50:543,0.9621,-0.0120,0.2437,0.993
16:40:50:548,0.9636,-0.0113,0.2408,0.993
16:40:50:554,0.9653,-0.0120,0.2357,0.994
16:40:50:559,0.9665,-0.0137,0.2305,0.994
16:40:50:563,0.9651,-0.0164,0.2266,0.991
16:40:50:570,0.9626,-0.0184,0.2252,0.989
16:40:50:575,0.9594,-0.0186,0.2261,0.986
16:40:50:578,0.9577,-0.0169,0.2300,0.985
16:40:50:584,0.9577,-0.0159,0.2344,0.986
16:40:50:589,0.9580,-0.0155,0.2374,0.987
16:40:50:595,0.9599,-0.0150,0.2396,0.989
16:40:50:598,0.9624,-0.0159,0.2410,0.992
16:40:50:607,0.9631,-0.0164,0.2403,0.993
16:40:50:612,0.9636,-0.0174,0.2388,0.993
16:40:50:614,0.9638,-0.0189,0.2376,0.993
16:40:50:619,0.9638,-0.0199,0.2362,0.993
16:40:50:624,0.9651,-0.0194,0.2332,0.993
16:40:50:628,0.9668,-0.0186,0.2305,0.994
16:40:50:634,0.9678,-0.0186,0.2266,0.994
16:40:50:638,0.9668,-0.0184,0.2217,0.992
16:40:50:643,0.9643,-0.0184,0.2176,0.989
16:40:50:648,0.9619,-0.0184,0.2171,0.986
16:40:50:654,0.9597,-0.0174,0.2195,0.985
16:40:50:659,0.9580,-0.0172,0.2244,0.984
16:40:50:663,0.9565,-0.0157,0.2308,0.984
16:40:50:671,0.9570,-0.0142,0.2362,0.986
16:40:50:674,0.9572,-0.0133,0.2401,0.987
16:40:50:679,0.9587,-0.0135,0.2420,0.989
16:40:50:684,0.9607,-0.0128,0.2428,0.991
16:40:50:690,0.9619,-0.0133,0.2425,0.992
16:40:50:695,0.9638,-0.0140,0.2398,0.993
16:40:50:699,0.9653,-0.0140,0.2354,0.994
16:40:50:707,0.9660,-0.0155,0.2305,0.993
16:40:50:709,0.9663,-0.0174,0.2271,0.993
16:40:50:714,0.9658,-0.0179,0.2259,0.992
16:40:50:719,0.9641,-0.0174,0.2261,0.990
16:40:50:724,0.9629,-0.0167,0.2259,0.989
16:40:50:729,0.9634,-0.0167,0.2261,0.990
16:40:50:736,0.9629,-0.0174,0.2264,0.989
16:40:50:739,0.9631,-0.0184,0.2278,0.990
16:40:50:744,0.9621,-0.0186,0.2303,0.989
16:40:50:749,0.9619,-0.0179,0.2313,0.989
16:40:50:754,0.9619,-0.0150,0.2320,0.990
16:40:50:759,0.9614,-0.0133,0.2315,0.989
16:40:50:764,0.9614,-0.0133,0.2300,0.989
16:40:50:770,0.9626,-0.0135,0.2283,0.989
16:40:50:775,0.9634,-0.0140,0.2269,0.990
16:40:50:779,0.9648,-0.0150,0.2256,0.991
16:40:50:784,0.9660,-0.0157,0.2242,0.992
16:40:50:789,0.9665,-0.0164,0.2232,0.992
16:40:50:795,0.9651,-0.0155,0.2225,0.990
16:40:50:800,0.9638,-0.0150,0.2215,0.989
16:40:50:809,0.9629,-0.0147,0.2225,0.988
16:40:50:810,0.9626,-0.0145,0.2242,0.988
16:40:50:815,0.9624,-0.0135,0.2261,0.989
16:40:50:820,0.9624,-0.0130,0.2296,0.989
16:40:50:824,0.9626,-0.0125,0.2313,0.990
16:40:50:829,0.9626,-0.0128,0.2325,0.990
16:40:50:835,0.9626,-0.0133,0.2330,0.991
16:40:50:839,0.9626,-0.0137,0.2318,0.990
16:40:50:845,0.9631,-0.0140,0.2318,0.991
16:40:50:849,0.9646,-0.0142,0.2313,0.992
16:40:50:855,0.9656,-0.0152,0.2286,0.992
16:40:50:859,0.9658,-0.0181,0.2266,0.992
16:40:50:865,0.9660,-0.0196,0.2266,0.992
16:40:50:871,0.9656,-0.0208,0.2276,0.992
16:40:50:875,0.9641,-0.0201,0.2281,0.991
16:40:50:880,0.9629,-0.0179,0.2281,0.990
16:40:50:885,0.9614,-0.0155,0.2274,0.988
16:40:50:890,0.9616,-0.0137,0.2261,0.988
16:40:50:897,0.9616,-0.0120,0.2247,0.988
16:40:50:900,0.9626,-0.0113,0.2222,0.988
16:40:50:913,0.9624,-0.0115,0.2208,0.987
16:40:50:915,0.9626,-0.0120,0.2217,0.988
16:40:50:916,0.9631,-0.0135,0.2222,0.989
16:40:50:936,0.9629,-0.0147,0.2230,0.988
16:40:50:938,0.9624,-0.0155,0.2244,0.988
16:40:50:939,0.9619,-0.0157,0.2271,0.988
16:40:50:940,0.9614,-0.0167,0.2313,0.989
16:40:50:941,0.9612,-0.0169,0.2344,0.989
16:40:50:945,0.9624,-0.0172,0.2369,0.991
16:40:50:950,0.9643,-0.0174,0.2384,0.994
16:40:50:957,0.9656,-0.0181,0.2381,0.995
16:40:50:959,0.9660,-0.0179,0.2359,0.995
16:40:50:965,0.9658,-0.0174,0.2320,0.993
16:40:50:971,0.9648,-0.0169,0.2283,0.992
16:40:50:975,0.9641,-0.0164,0.2256,0.990
16:40:50:980,0.9636,-0.0159,0.2256,0.990
16:40:50:987,0.9621,-0.0162,0.2259,0.988
16:40:50:990,0.9616,-0.0152,0.2261,0.988
16:40:50:996,0.9614,-0.0142,0.2271,0.988
16:40:51:000,0.9614,-0.0142,0.2286,0.988
16:40:51:010,0.9621,-0.0145,0.2288,0.989
16:40:51:011,0.9636,-0.0155,0.2291,0.991
16:40:51:016,0.9641,-0.0162,0.2300,0.991
16:40:51:021,0.9641,-0.0162,0.2300,0.991
16:40:51:025,0.9634,-0.0150,0.2296,0.990
16:40:51:030,0.9621,-0.0150,0.2278,0.989
16:40:51:036,0.9614,-0.0142,0.2261,0.988
16:40:51:040,0.9612,-0.0140,0.2256,0.987
16:40:51:045,0.9616,-0.0142,0.2252,0.988
16:40:51:050,0.9626,-0.0133,0.2247,0.989
16:40:51:056,0.9648,-0.0137,0.2232,0.990
16:40:51:060,0.9660,-0.0159,0.2225,0.991
16:40:51:065,0.9665,-0.0167,0.2222,0.992
16:40:51:070,0.9668,-0.0172,0.2230,0.992
16:40:51:076,0.9668,-0.0174,0.2232,0.992
16:40:51:080,0.9673,-0.0164,0.2242,0.993
16:40:51:086,0.9678,-0.0155,0.2256,0.994
16:40:51:091,0.9670,-0.0142,0.2259,0.993
16:40:51:096,0.9660,-0.0133,0.2254,0.992
16:40:51:100,0.9658,-0.0140,0.2244,0.992
16:40:51:106,0.9646,-0.0150,0.2252,0.991
16:40:51:110,0.9638,-0.0147,0.2261,0.990
16:40:51:116,0.9629,-0.0145,0.2261,0.989
16:40:51:123,0.9629,-0.0142,0.2249,0.989
16:40:51:125,0.9629,-0.0140,0.2239,0.989
16:40:51:130,0.9619,-0.0135,0.2247,0.988
16:40:51:136,0.9616,-0.0137,0.2256,0.988
16:40:51:141,0.9597,-0.0137,0.2271,0.986
16:40:51:145,0.9585,-0.0135,0.2291,0.986
16:40:51:150,0.9580,-0.0130,0.2315,0.986
16:40:51:156,0.9587,-0.0133,0.2337,0.987
16:40:51:162,0.9604,-0.0135,0.2352,0.989
16:40:51:169,0.9634,-0.0140,0.2357,0.992
16:40:51:173,0.9656,-0.0152,0.2359,0.994
16:40:51:178,0.9678,-0.0162,0.2340,0.996
16:40:51:181,0.9695,-0.0174,0.2313,0.997
16:40:51:186,0.9707,-0.0191,0.2281,0.997
16:40:51:191,0.9707,-0.0199,0.2261,0.997
16:40:51:196,0.9697,-0.0203,0.2247,0.996
16:40:51:200,0.9678,-0.0194,0.2220,0.993
16:40:51:206,0.9668,-0.0181,0.2183,0.991
16:40:51:211,0.9651,-0.0172,0.2144,0.989
16:40:51:216,0.9636,-0.0172,0.2120,0.987
16:40:51:223,0.9619,-0.0167,0.2102,0.985
16:40:51:227,0.9592,-0.0155,0.2115,0.982
16:40:51:231,0.9590,-0.0137,0.2137,0.983
16:40:51:237,0.9592,-0.0123,0.2161,0.983
16:40:51:241,0.9602,-0.0120,0.2190,0.985
16:40:51:246,0.9612,-0.0115,0.2217,0.986
16:40:51:251,0.9629,-0.0113,0.2244,0.989
16:40:51:258,0.9634,-0.0108,0.2271,0.990
16:40:51:261,0.9624,-0.0101,0.2300,0.990
16:40:51:266,0.9607,-0.0081,0.2327,0.988
16:40:51:271,0.9609,-0.0084,0.2357,0.989
16:40:51:277,0.9616,-0.0093,0.2386,0.991
16:40:51:281,0.9634,-0.0106,0.2401,0.993
16:40:51:286,0.9665,-0.0125,0.2401,0.996
16:40:51:292,0.9675,-0.0140,0.2354,0.996
16:40:51:297,0.9663,-0.0152,0.2296,0.993
16:40:51:302,0.9653,-0.0172,0.2254,0.991
16:40:51:308,0.9653,-0.0196,0.2232,0.991
16:40:51:313,0.9646,-0.0218,0.2239,0.990
16:40:51:317,0.9636,-0.0225,0.2271,0.990
16:40:51:321,0.9621,-0.0221,0.2332,0.990
16:40:51:326,0.9609,-0.0201,0.2396,0.991
16:40:51:331,0.9604,-0.0179,0.2425,0.991
16:40:51:337,0.9607,-0.0155,0.2423,0.991
16:40:51:341,0.9614,-0.0137,0.2393,0.991
16:40:51:346,0.9609,-0.0128,0.2362,0.990
16:40:51:352,0.9612,-0.0130,0.2322,0.989
16:40:51:357,0.9634,-0.0125,0.2291,0.990
16:40:51:362,0.9651,-0.0115,0.2252,0.991
16:40:51:366,0.9638,-0.0111,0.2220,0.989
16:40:51:371,0.9626,-0.0101,0.2203,0.988
16:40:51:377,0.9612,-0.0091,0.2198,0.986
16:40:51:382,0.9594,-0.0093,0.2210,0.985
16:40:51:387,0.9587,-0.0103,0.2225,0.984
16:40:51:392,0.9587,-0.0115,0.2247,0.985
16:40:51:398,0.9587,-0.0123,0.2281,0.986
16:40:51:402,0.9594,-0.0128,0.2313,0.987
16:40:51:407,0.9607,-0.0125,0.2332,0.989
16:40:51:412,0.9614,-0.0130,0.2357,0.990
16:40:51:418,0.9631,-0.0125,0.2359,0.992
16:40:51:422,0.9660,-0.0135,0.2332,0.994
16:40:51:427,0.9675,-0.0152,0.2298,0.995
16:40:51:432,0.9682,-0.0169,0.2281,0.995
16:40:51:437,0.9700,-0.0181,0.2271,0.996
16:40:51:442,0.9717,-0.0196,0.2249,0.998
16:40:51:447,0.9704,-0.0208,0.2230,0.996
16:40:51:452,0.9680,-0.0196,0.2217,0.993
16:40:51:457,0.9660,-0.0184,0.2203,0.991
16:40:51:462,0.9653,-0.0174,0.2190,0.990
16:40:51:467,0.9634,-0.0164,0.2195,0.988
16:40:51:472,0.9616,-0.0152,0.2208,0.987
16:40:51:477,0.9592,-0.0145,0.2215,0.985
16:40:51:482,0.9575,-0.0147,0.2212,0.983
16:40:51:487,0.9599,-0.0152,0.2276,0.987
16:40:51:492,0.9607,-0.0145,0.2303,0.988
16:40:51:498,0.9597,-0.0145,0.2296,0.987
16:40:51:502,0.9607,-0.0159,0.2288,0.988
16:40:51:508,0.9619,-0.0164,0.2293,0.989
16:40:51:512,0.9636,-0.0162,0.2274,0.990
16:40:51:517,0.9678,-0.0162,0.2234,0.993
16:40:51:525,0.9707,-0.0164,0.2186,0.995
16:40:51:530,0.9724,-0.0181,0.2144,0.996
16:40:51:533,0.9729,-0.0194,0.2115,0.996
16:40:51:539,0.9719,-0.0203,0.2115,0.995
16:40:51:542,0.9704,-0.0213,0.2124,0.994
16:40:51:547,0.9690,-0.0211,0.2149,0.993
16:40:51:552,0.9673,-0.0213,0.2171,0.992
16:40:51:558,0.9665,-0.0203,0.2173,0.991
16:40:51:562,0.9653,-0.0201,0.2166,0.990
16:40:51:568,0.9638,-0.0189,0.2156,0.988
16:40:51:573,0.9626,-0.0174,0.2149,0.986
16:40:51:578,0.9626,-0.0164,0.2137,0.986
16:40:51:582,0.9619,-0.0155,0.2122,0.985
16:40:51:588,0.9609,-0.0142,0.2117,0.984
16:40:51:593,0.9619,-0.0123,0.2117,0.985
16:40:51:598,0.9634,-0.0120,0.2127,0.987
16:40:51:606,0.9648,-0.0125,0.2137,0.988
16:40:51:611,0.9643,-0.0125,0.2159,0.988
16:40:51:613,0.9634,-0.0125,0.2188,0.988
16:40:51:618,0.9641,-0.0125,0.2217,0.989
16:40:51:622,0.9656,-0.0128,0.2237,0.991
16:40:51:628,0.9663,-0.0145,0.2239,0.992
16:40:51:633,0.9673,-0.0150,0.2237,0.993
16:40:51:638,0.9673,-0.0162,0.2220,0.993
16:40:51:643,0.9675,-0.0167,0.2210,0.993
16:40:51:647,0.9663,-0.0167,0.2195,0.991
16:40:51:653,0.9656,-0.0164,0.2190,0.990
16:40:51:658,0.9658,-0.0167,0.2186,0.990
16:40:51:663,0.9653,-0.0172,0.2195,0.990
16:40:51:668,0.9651,-0.0172,0.2220,0.990
16:40:51:673,0.9651,-0.0172,0.2232,0.991
16:40:51:678,0.9648,-0.0172,0.2234,0.991
16:40:51:683,0.9643,-0.0164,0.2234,0.990
16:40:51:690,0.9629,-0.0150,0.2227,0.988
16:40:51:694,0.9621,-0.0135,0.2222,0.988
16:40:51:699,0.9624,-0.0128,0.2222,0.988
16:40:51:706,0.9621,-0.0123,0.2222,0.988
16:40:51:708,0.9621,-0.0130,0.2222,0.988
16:40:51:713,0.9626,-0.0140,0.2237,0.988
16:40:51:719,0.9629,-0.0133,0.2234,0.989
16:40:51:723,0.9638,-0.0120,0.2208,0.989
16:40:51:728,0.9653,-0.0113,0.2176,0.990
16:40:51:733,0.9665,-0.0123,0.2144,0.990
16:40:51:739,0.9678,-0.0135,0.2142,0.991
16:40:51:743,0.9678,-0.0152,0.2154,0.992
16:40:51:748,0.9660,-0.0159,0.2166,0.990
16:40:51:753,0.9643,-0.0152,0.2181,0.989
16:40:51:759,0.9636,-0.0147,0.2208,0.989
16:40:51:763,0.9629,-0.0145,0.2242,0.989
16:40:51:770,0.9626,-0.0133,0.2269,0.989
16:40:51:775,0.9634,-0.0130,0.2266,0.990
16:40:51:779,0.9648,-0.0137,0.2247,0.991
16:40:51:783,0.9656,-0.0147,0.2212,0.991
16:40:51:789,0.9646,-0.0152,0.2178,0.989
16:40:51:794,0.9636,-0.0155,0.2156,0.988
16:40:51:799,0.9638,-0.0152,0.2151,0.988
16:40:51:811,0.9638,-0.0155,0.2161,0.988
16:40:51:813,0.9636,-0.0150,0.2186,0.988
16:40:51:814,0.9646,-0.0145,0.2205,0.990
16:40:51:832,0.9660,-0.0135,0.2222,0.991
16:40:51:835,0.9678,-0.0128,0.2217,0.993
16:40:51:836,0.9685,-0.0137,0.2203,0.993
16:40:51:836,0.9695,-0.0147,0.2181,0.994
16:40:51:839,0.9687,-0.0157,0.2156,0.993
16:40:51:843,0.9687,-0.0169,0.2149,0.992
16:40:51:849,0.9673,-0.0172,0.2164,0.991
16:40:51:855,0.9658,-0.0162,0.2195,0.991
16:40:51:859,0.9643,-0.0145,0.2225,0.990
16:40:51:863,0.9621,-0.0137,0.2261,0.988
16:40:51:869,0.9614,-0.0125,0.2278,0.988
16:40:51:873,0.9614,-0.0118,0.2281,0.988
16:40:51:880,0.9626,-0.0128,0.2261,0.989
16:40:51:883,0.9638,-0.0130,0.2210,0.989
16:40:51:888,0.9656,-0.0140,0.2134,0.989
16:40:51:893,0.9665,-0.0147,0.2083,0.989
16:40:51:899,0.9668,-0.0157,0.2068,0.989
16:40:51:909,0.9673,-0.0167,0.2058,0.989
16:40:51:910,0.9673,-0.0169,0.2071,0.989
16:40:51:914,0.9658,-0.0162,0.2112,0.989
16:40:51:921,0.9648,-0.0164,0.2166,0.989
16:40:51:924,0.9636,-0.0162,0.2227,0.989
16:40:51:929,0.9626,-0.0142,0.2291,0.990
16:40:51:934,0.9626,-0.0137,0.2354,0.991
16:40:51:941,0.9638,-0.0125,0.2384,0.993
16:40:51:944,0.9660,-0.0123,0.2366,0.995
16:40:51:949,0.9685,-0.0118,0.2318,0.996
16:40:51:954,0.9697,-0.0120,0.2230,0.995
16:40:51:960,0.9700,-0.0135,0.2144,0.993
16:40:51:965,0.9682,-0.0145,0.2085,0.991
16:40:51:970,0.9646,-0.0159,0.2071,0.987
16:40:51:974,0.9616,-0.0164,0.2085,0.984
16:40:51:982,0.9597,-0.0164,0.2127,0.983
16:40:51:984,0.9590,-0.0162,0.2178,0.984
16:40:51:989,0.9602,-0.0152,0.2225,0.986
16:40:51:994,0.9619,-0.0137,0.2252,0.988
16:40:52:000,0.9646,-0.0133,0.2264,0.991
16:40:52:010,0.9670,-0.0135,0.2274,0.993
16:40:52:012,0.9687,-0.0147,0.2278,0.995
16:40:52:016,0.9697,-0.0162,0.2278,0.996
16:40:52:030,0.9709,-0.0167,0.2254,0.997
16:40:52:031,0.9717,-0.0167,0.2222,0.997
16:40:52:032,0.9704,-0.0164,0.2195,0.995
16:40:52:034,0.9685,-0.0167,0.2168,0.993
16:40:52:040,0.9651,-0.0169,0.2149,0.989
16:40:52:044,0.9614,-0.0164,0.2154,0.985
16:40:52:049,0.9592,-0.0159,0.2173,0.984
16:40:52:054,0.9582,-0.0155,0.2212,0.984
16:40:52:060,0.9572,-0.0145,0.2252,0.983
16:40:52:064,0.9577,-0.0140,0.2271,0.984
16:40:52:071,0.9585,-0.0123,0.2274,0.985
16:40:52:074,0.9599,-0.0111,0.2274,0.987
16:40:52:080,0.9616,-0.0103,0.2276,0.988
16:40:52:085,0.9624,-0.0093,0.2269,0.989
16:40:52:091,0.9626,-0.0086,0.2254,0.989
16:40:52:094,0.9631,-0.0079,0.2234,0.989
16:40:52:100,0.9646,-0.0062,0.2186,0.989
16:40:52:111,0.9670,-0.0062,0.2132,0.990
16:40:52:113,0.9678,-0.0076,0.2080,0.990
16:40:52:135,0.9670,-0.0091,0.2071,0.989
16:40:52:137,0.9656,-0.0115,0.2107,0.988
16:40:52:138,0.9653,-0.0137,0.2171,0.990
16:40:52:139,0.9648,-0.0145,0.2239,0.991
16:40:52:141,0.9663,-0.0157,0.2291,0.993
16:40:52:142,0.9673,-0.0179,0.2330,0.995
16:40:52:145,0.9673,-0.0191,0.2349,0.996
16:40:52:150,0.9663,-0.0208,0.2357,0.995
16:40:52:161,0.9653,-0.0203,0.2357,0.994
16:40:52:162,0.9646,-0.0189,0.2332,0.993
16:40:52:171,0.9646,-0.0181,0.2288,0.992
16:40:52:172,0.9641,-0.0172,0.2242,0.990
16:40:52:175,0.9624,-0.0162,0.2215,0.988
16:40:52:180,0.9614,-0.0150,0.2215,0.987
16:40:52:187,0.9599,-0.0128,0.2232,0.986
16:40:52:190,0.9597,-0.0108,0.2247,0.986
16:40:52:195,0.9609,-0.0091,0.2249,0.987
16:40:52:201,0.9616,-0.0079,0.2254,0.988
16:40:52:205,0.9631,-0.0076,0.2242,0.989
16:40:52:210,0.9658,-0.0079,0.2220,0.991
16:40:52:215,0.9660,-0.0091,0.2200,0.991
16:40:52:226,0.9648,-0.0106,0.2188,0.989
16:40:52:228,0.9641,-0.0113,0.2168,0.988
16:40:52:230,0.9626,-0.0111,0.2168,0.987
16:40:52:242,0.9624,-0.0106,0.2186,0.987
16:40:52:244,0.9631,-0.0113,0.2203,0.988
16:40:52:245,0.9636,-0.0123,0.2212,0.989
16:40:52:250,0.9646,-0.0142,0.2225,0.990
16:40:52:255,0.9651,-0.0157,0.2232,0.991
16:40:52:261,0.9656,-0.0174,0.2247,0.992
16:40:52:265,0.9673,-0.0189,0.2254,0.993
16:40:52:271,0.9673,-0.0199,0.2261,0.994
16:40:52:276,0.9678,-0.0203,0.2271,0.994
16:40:52:282,0.9680,-0.0196,0.2278,0.995
16:40:52:286,0.9678,-0.0189,0.2286,0.995
16:40:52:290,0.9675,-0.0194,0.2288,0.994
16:40:52:295,0.9658,-0.0194,0.2281,0.993
16:40:52:302,0.9643,-0.0189,0.2281,0.991
16:40:52:305,0.9629,-0.0191,0.2264,0.989
16:40:52:311,0.9626,-0.0184,0.2247,0.989
16:40:52:315,0.9624,-0.0174,0.2234,0.988
16:40:52:321,0.9619,-0.0164,0.2217,0.987
16:40:52:325,0.9619,-0.0150,0.2205,0.987
16:40:52:331,0.9624,-0.0130,0.2188,0.987
16:40:52:340,0.9629,-0.0111,0.2164,0.987
16:40:52:345,0.9626,-0.0096,0.2134,0.986
16:40:52:346,0.9638,-0.0098,0.2107,0.987
16:40:52:350,0.9656,-0.0106,0.2122,0.989
16:40:52:355,0.9653,-0.0113,0.2173,0.990
16:40:52:361,0.9651,-0.0118,0.2210,0.990
16:40:52:366,0.9651,-0.0118,0.2225,0.990
16:40:52:372,0.9641,-0.0125,0.2256,0.990
16:40:52:376,0.9631,-0.0133,0.2291,0.990
16:40:52:381,0.9621,-0.0137,0.2313,0.990
16:40:52:386,0.9621,-0.0140,0.2325,0.990
16:40:52:391,0.9626,-0.0159,0.2335,0.991
16:40:52:396,0.9624,-0.0167,0.2330,0.990
16:40:52:402,0.9619,-0.0167,0.2322,0.990
16:40:52:406,0.9621,-0.0172,0.2318,0.990
16:40:52:411,0.9626,-0.0164,0.2318,0.990
16:40:52:416,0.9643,-0.0157,0.2300,0.992
16:40:52:422,0.9665,-0.0150,0.2269,0.993
16:40:52:426,0.9673,-0.0147,0.2230,0.993
16:40:52:431,0.9668,-0.0140,0.2212,0.992
16:40:52:439,0.9670,-0.0140,0.2200,0.992
16:40:52:442,0.9670,-0.0137,0.2198,0.992
16:40:52:446,0.9665,-0.0133,0.2205,0.991
16:40:52:451,0.9660,-0.0123,0.2212,0.991
16:40:52:456,0.9658,-0.0125,0.2215,0.991
16:40:52:462,0.9653,-0.0130,0.2217,0.991
16:40:52:466,0.9643,-0.0137,0.2232,0.990
16:40:52:471,0.9631,-0.0140,0.2254,0.989
16:40:52:476,0.9626,-0.0140,0.2276,0.989
16:40:52:481,0.9621,-0.0130,0.2296,0.989
16:40:52:486,0.9626,-0.0137,0.2303,0.990
16:40:52:491,0.9636,-0.0135,0.2308,0.991
16:40:52:496,0.9634,-0.0142,0.2310,0.991
16:40:52:502,0.9634,-0.0137,0.2293,0.990
16:40:52:506,0.9643,-0.0130,0.2266,0.991
16:40:52:512,0.9643,-0.0135,0.2232,0.990
16:40:52:517,0.9643,-0.0130,0.2195,0.989
16:40:52:523,0.9641,-0.0135,0.2168,0.988
16:40:52:526,0.9634,-0.0147,0.2137,0.987
16:40:52:531,0.9619,-0.0142,0.2122,0.985
16:40:52:540,0.9616,-0.0135,0.2137,0.985
16:40:52:544,0.9614,-0.0128,0.2168,0.986
16:40:52:546,0.9621,-0.0113,0.2208,0.987
16:40:52:553,0.9634,-0.0106,0.2247,0.989
16:40:52:557,0.9634,-0.0108,0.2278,0.990
16:40:52:562,0.9634,-0.0115,0.2296,0.990
16:40:52:566,0.9638,-0.0120,0.2315,0.991
16:40:52:572,0.9646,-0.0123,0.2327,0.992
16:40:52:577,0.9641,-0.0135,0.2332,0.992
16:40:52:582,0.9631,-0.0133,0.2332,0.991
16:40:52:586,0.9636,-0.0137,0.2335,0.992
16:40:52:592,0.9634,-0.0137,0.2315,0.991
16:40:52:597,0.9634,-0.0145,0.2296,0.990
16:40:52:604,0.9643,-0.0152,0.2281,0.991
16:40:52:607,0.9651,-0.0162,0.2256,0.991
16:40:52:612,0.9660,-0.0167,0.2230,0.992
16:40:52:617,0.9663,-0.0179,0.2198,0.991
16:40:52:623,0.9660,-0.0186,0.2183,0.991
16:40:52:627,0.9658,-0.0189,0.2190,0.991
16:40:52:632,0.9660,-0.0181,0.2210,0.991
16:40:52:637,0.9656,-0.0179,0.2225,0.991
16:40:52:642,0.9638,-0.0169,0.2239,0.990
16:40:52:647,0.9626,-0.0152,0.2261,0.989
16:40:52:652,0.9624,-0.0145,0.2278,0.989
16:40:52:657,0.9619,-0.0142,0.2288,0.989
16:40:52:662,0.9619,-0.0137,0.2296,0.989
16:40:52:667,0.9619,-0.0128,0.2298,0.989
16:40:52:672,0.9624,-0.0120,0.2300,0.990
16:40:52:677,0.9624,-0.0125,0.2296,0.989
16:40:52:682,0.9621,-0.0135,0.2276,0.989
16:40:52:687,0.9614,-0.0135,0.2249,0.987
16:40:52:693,0.9621,-0.0130,0.2247,0.988
16:40:52:698,0.9631,-0.0120,0.2225,0.989
16:40:52:704,0.9634,-0.0125,0.2208,0.988
16:40:52:707,0.9634,-0.0133,0.2212,0.989
16:40:52:713,0.9634,-0.0145,0.2237,0.989
16:40:52:718,0.9636,-0.0140,0.2269,0.990
16:40:52:723,0.9631,-0.0137,0.2313,0.991
16:40:52:727,0.9631,-0.0133,0.2347,0.991
16:40:52:732,0.9624,-0.0130,0.2362,0.991
16:40:52:740,0.9624,-0.0128,0.2369,0.991
16:40:52:744,0.9634,-0.0135,0.2362,0.992
16:40:52:747,0.9626,-0.0147,0.2340,0.991
16:40:52:752,0.9624,-0.0150,0.2325,0.990
16:40:52:757,0.9616,-0.0150,0.2315,0.989
16:40:52:763,0.9621,-0.0142,0.2293,0.989
16:40:52:767,0.9636,-0.0142,0.2264,0.990
16:40:52:773,0.9660,-0.0147,0.2234,0.992
16:40:52:778,0.9675,-0.0145,0.2203,0.992
16:40:52:783,0.9673,-0.0135,0.2173,0.991
16:40:52:787,0.9663,-0.0133,0.2156,0.990
16:40:52:793,0.9658,-0.0135,0.2144,0.989
16:40:52:798,0.9665,-0.0140,0.2149,0.990
16:40:52:803,0.9682,-0.0147,0.2164,0.992
16:40:52:807,0.9685,-0.0155,0.2188,0.993
16:40:52:814,0.9685,-0.0159,0.2225,0.994
16:40:52:818,0.9692,-0.0162,0.2252,0.995
16:40:52:825,0.9700,-0.0164,0.2259,0.996
16:40:52:827,0.9687,-0.0162,0.2256,0.995
16:40:52:833,0.9675,-0.0169,0.2244,0.993
16:40:52:838,0.9660,-0.0184,0.2234,0.992
16:40:52:843,0.9641,-0.0196,0.2234,0.990
16:40:52:847,0.9616,-0.0191,0.2247,0.988
16:40:52:853,0.9592,-0.0174,0.2261,0.986
16:40:52:857,0.9582,-0.0147,0.2278,0.985
16:40:52:863,0.9585,-0.0120,0.2276,0.985
16:40:52:871,0.9594,-0.0091,0.2237,0.985
16:40:52:873,0.9604,-0.0071,0.2198,0.985
16:40:52:877,0.9619,-0.0079,0.2168,0.986
16:40:52:883,0.9624,-0.0089,0.2149,0.986
16:40:52:888,0.9629,-0.0106,0.2161,0.987
16:40:52:893,0.9634,-0.0103,0.2200,0.988
16:40:52:898,0.9638,-0.0098,0.2244,0.990
16:40:52:905,0.9646,-0.0089,0.2286,0.991
16:40:52:908,0.9643,-0.0086,0.2310,0.992
16:40:52:913,0.9629,-0.0089,0.2327,0.991
16:40:52:931,0.9621,-0.0093,0.2337,0.990
16:40:52:933,0.9636,-0.0093,0.2332,0.991
16:40:52:935,0.9646,-0.0106,0.2320,0.992
16:40:52:936,0.9648,-0.0128,0.2310,0.992
16:40:52:955,0.9651,-0.0155,0.2303,0.992
16:40:52:957,0.9646,-0.0172,0.2310,0.992
