time,gFx,gFy,gFz,TgF
16:39:39:008,0.9506,-0.0152,0.2506,0.983
16:39:39:012,0.9509,-0.0137,0.2489,0.983
16:39:39:017,0.9514,-0.0111,0.2481,0.983
16:39:39:022,0.9528,-0.0089,0.2476,0.985
16:39:39:028,0.9555,-0.0079,0.2462,0.987
16:39:39:032,0.9568,-0.0079,0.2442,0.987
16:39:39:037,0.9590,-0.0074,0.2420,0.989
16:39:39:042,0.9602,-0.0081,0.2391,0.990
16:39:39:048,0.9609,-0.0076,0.2391,0.990
16:39:39:052,0.9614,-0.0071,0.2413,0.991
16:39:39:058,0.9624,-0.0067,0.2447,0.993
16:39:39:062,0.9629,-0.0081,0.2491,0.995
16:39:39:068,0.9619,-0.0091,0.2533,0.995
16:39:39:072,0.9602,-0.0093,0.2564,0.994
16:39:39:078,0.9587,-0.0086,0.2584,0.993
16:39:39:082,0.9572,-0.0089,0.2584,0.992
16:39:39:088,0.9563,-0.0091,0.2567,0.990
16:39:39:092,0.9558,-0.0106,0.2552,0.989
16:39:39:098,0.9565,-0.0111,0.2533,0.990
16:39:39:102,0.9568,-0.0106,0.2523,0.990
16:39:39:108,0.9577,-0.0111,0.2513,0.990
16:39:39:113,0.9572,-0.0118,0.2511,0.990
16:39:39:118,0.9577,-0.0130,0.2513,0.990
16:39:39:123,0.9590,-0.0128,0.2523,0.992
16:39:39:128,0.9582,-0.0125,0.2540,0.991
16:39:39:132,0.9577,-0.0120,0.2542,0.991
16:39:39:138,0.9577,-0.0120,0.2530,0.991
16:39:39:147,0.9572,-0.0120,0.2525,0.990
16:39:39:152,0.9577,-0.0120,0.2511,0.990
16:39:39:153,0.9590,-0.0123,0.2506,0.991
16:39:39:158,0.9599,-0.0120,0.2523,0.993
16:39:39:163,0.9612,-0.0130,0.2550,0.994
16:39:39:168,0.9624,-0.0135,0.2584,0.997
16:39:39:172,0.9636,-0.0137,0.2613,0.999
16:39:39:178,0.9626,-0.0128,0.2633,0.998
16:39:39:182,0.9626,-0.0137,0.2630,0.998
16:39:39:188,0.9612,-0.0152,0.2611,0.996
16:39:39:193,0.9585,-0.0150,0.2594,0.993
16:39:39:197,0.9560,-0.0133,0.2574,0.990
16:39:39:202,0.9536,-0.0111,0.2552,0.987
16:39:39:210,0.9531,-0.0091,0.2533,0.986
16:39:39:213,0.9519,-0.0086,0.2518,0.985
16:39:39:217,0.9516,-0.0076,0.2491,0.984
16:39:39:222,0.9509,-0.0062,0.2469,0.982
16:39:39:228,0.9509,-0.0052,0.2454,0.982
16:39:39:233,0.9509,-0.0037,0.2447,0.982
16:39:39:237,0.9516,-0.0035,0.2459,0.983
16:39:39:246,0.9528,-0.0030,0.2474,0.984
16:39:39:250,0.9550,-0.0023,0.2513,0.988
16:39:39:252,0.9572,-0.0030,0.2535,0.990
16:39:39:258,0.9587,-0.0047,0.2540,0.992
16:39:39:263,0.9597,-0.0049,0.2540,0.993
16:39:39:268,0.9599,-0.0057,0.2535,0.993
16:39:39:273,0.9614,-0.0079,0.2523,0.994
16:39:39:278,0.9634,-0.0101,0.2516,0.996
16:39:39:283,0.9648,-0.0123,0.2506,0.997
16:39:39:288,0.9656,-0.0150,0.2474,0.997
16:39:39:293,0.9653,-0.0164,0.2440,0.996
16:39:39:298,0.9636,-0.0162,0.2432,0.994
16:39:39:303,0.9609,-0.0150,0.2464,0.992
16:39:39:309,0.9585,-0.0135,0.2496,0.991
16:39:39:313,0.9560,-0.0123,0.2513,0.989
16:39:39:319,0.9555,-0.0106,0.2501,0.988
16:39:39:324,0.9553,-0.0103,0.2489,0.987
16:39:39:330,0.9550,-0.0106,0.2496,0.987
16:39:39:333,0.9546,-0.0096,0.2533,0.988
16:39:39:338,0.9536,-0.0091,0.2577,0.988
16:39:39:353,0.9533,-0.0091,0.2611,0.988
16:39:39:354,0.9519,-0.0089,0.2638,0.988
16:39:39:354,0.9506,-0.0089,0.2650,0.987
16:39:39:358,0.9511,-0.0089,0.2657,0.988
16:39:39:363,0.9519,-0.0091,0.2672,0.989
16:39:39:369,0.9538,-0.0089,0.2670,0.991
16:39:39:375,0.9563,-0.0108,0.2633,0.992
16:39:39:379,0.9570,-0.0115,0.2599,0.992
16:39:39:383,0.9575,-0.0118,0.2557,0.991
16:39:39:389,0.9582,-0.0115,0.2513,0.991
16:39:39:393,0.9594,-0.0123,0.2476,0.991
16:39:39:398,0.9604,-0.0135,0.2467,0.992
16:39:39:403,0.9621,-0.0147,0.2467,0.993
16:39:39:409,0.9631,-0.0145,0.2467,0.994
16:39:39:413,0.9636,-0.0140,0.2476,0.995
16:39:39:419,0.9624,-0.0128,0.2503,0.994
16:39:39:423,0.9604,-0.0120,0.2516,0.993
16:39:39:429,0.9597,-0.0120,0.2523,0.992
16:39:39:433,0.9580,-0.0125,0.2508,0.990
16:39:39:438,0.9570,-0.0120,0.2511,0.989
16:39:39:445,0.9568,-0.0133,0.2525,0.990
16:39:39:450,0.9570,-0.0135,0.2552,0.991
16:39:39:453,0.9572,-0.0133,0.2562,0.991
16:39:39:458,0.9572,-0.0135,0.2574,0.991
16:39:39:463,0.9565,-0.0130,0.2574,0.991
16:39:39:469,0.9548,-0.0120,0.2567,0.989
16:39:39:474,0.9519,-0.0113,0.2560,0.986
16:39:39:479,0.9521,-0.0120,0.2545,0.986
16:39:39:483,0.9531,-0.0133,0.2545,0.987
16:39:39:489,0.9536,-0.0135,0.2574,0.988
16:39:39:494,0.9528,-0.0120,0.2613,0.988
16:39:39:499,0.9528,-0.0091,0.2652,0.989
16:39:39:504,0.9526,-0.0076,0.2689,0.990
16:39:39:509,0.9526,-0.0074,0.2701,0.990
16:39:39:514,0.9553,-0.0093,0.2657,0.992
16:39:39:519,0.9577,-0.0118,0.2611,0.993
16:39:39:524,0.9594,-0.0128,0.2591,0.994
16:39:39:530,0.9590,-0.0133,0.2582,0.993
16:39:39:535,0.9594,-0.0135,0.2604,0.994
16:39:39:540,0.9592,-0.0133,0.2635,0.995
16:39:39:546,0.9597,-0.0115,0.2652,0.996
16:39:39:550,0.9590,-0.0106,0.2650,0.995
16:39:39:554,0.9577,-0.0103,0.2623,0.993
16:39:39:559,0.9565,-0.0101,0.2591,0.991
16:39:39:564,0.9550,-0.0093,0.2579,0.989
16:39:39:569,0.9541,-0.0093,0.2572,0.988
16:39:39:575,0.9533,-0.0093,0.2567,0.987
16:39:39:580,0.9533,-0.0098,0.2579,0.988
16:39:39:584,0.9541,-0.0101,0.2606,0.989
16:39:39:590,0.9550,-0.0089,0.2628,0.991
16:39:39:594,0.9553,-0.0071,0.2645,0.991
16:39:39:599,0.9553,-0.0071,0.2648,0.991
16:39:39:604,0.9550,-0.0076,0.2635,0.991
16:39:39:610,0.9555,-0.0096,0.2618,0.991
16:39:39:614,0.9570,-0.0118,0.2579,0.991
16:39:39:620,0.9585,-0.0118,0.2535,0.991
16:39:39:625,0.9592,-0.0118,0.2486,0.991
16:39:39:630,0.9590,-0.0120,0.2445,0.990
16:39:39:635,0.9590,-0.0123,0.2420,0.989
16:39:39:640,0.9597,-0.0115,0.2410,0.990
16:39:39:644,0.9599,-0.0103,0.2415,0.990
16:39:39:651,0.9607,-0.0101,0.2435,0.991
16:39:39:654,0.9602,-0.0086,0.2450,0.991
16:39:39:664,0.9590,-0.0071,0.2457,0.990
16:39:39:665,0.9594,-0.0069,0.2486,0.991
16:39:39:670,0.9597,-0.0074,0.2516,0.992
16:39:39:675,0.9597,-0.0079,0.2542,0.993
16:39:39:679,0.9594,-0.0084,0.2579,0.994
16:39:39:684,0.9580,-0.0091,0.2613,0.993
16:39:39:690,0.9560,-0.0086,0.2635,0.992
16:39:39:696,0.9548,-0.0086,0.2652,0.991
16:39:39:700,0.9541,-0.0086,0.2648,0.990
16:39:39:704,0.9536,-0.0108,0.2628,0.989
16:39:39:710,0.9546,-0.0125,0.2601,0.989
16:39:39:714,0.9546,-0.0130,0.2591,0.989
16:39:39:719,0.9536,-0.0118,0.2589,0.988
16:39:39:725,0.9533,-0.0115,0.2574,0.988
16:39:39:730,0.9541,-0.0118,0.2567,0.988
16:39:39:735,0.9548,-0.0133,0.2574,0.989
16:39:39:740,0.9548,-0.0130,0.2594,0.989
16:39:39:745,0.9555,-0.0137,0.2616,0.991
16:39:39:750,0.9560,-0.0128,0.2633,0.992
16:39:39:755,0.9560,-0.0120,0.2635,0.992
16:39:39:765,0.9568,-0.0108,0.2633,0.992
16:39:39:766,0.9568,-0.0101,0.2601,0.992
16:39:39:771,0.9585,-0.0098,0.2562,0.992
16:39:39:775,0.9597,-0.0101,0.2533,0.993
16:39:39:780,0.9592,-0.0115,0.2513,0.992
16:39:39:785,0.9599,-0.0120,0.2513,0.992
16:39:39:790,0.9597,-0.0120,0.2530,0.993
16:39:39:795,0.9599,-0.0123,0.2560,0.994
16:39:39:800,0.9602,-0.0120,0.2601,0.995
16:39:39:805,0.9594,-0.0115,0.2626,0.995
16:39:39:810,0.9582,-0.0113,0.2626,0.994
16:39:39:815,0.9580,-0.0108,0.2599,0.993
16:39:39:820,0.9580,-0.0115,0.2555,0.992
16:39:39:826,0.9582,-0.0133,0.2508,0.991
16:39:39:832,0.9580,-0.0133,0.2479,0.990
16:39:39:836,0.9563,-0.0128,0.2476,0.988
16:39:39:847,0.9550,-0.0111,0.2503,0.987
16:39:39:851,0.9541,-0.0096,0.2533,0.987
16:39:39:852,0.9538,-0.0093,0.2555,0.987
16:39:39:855,0.9536,-0.0103,0.2569,0.988
16:39:39:861,0.9531,-0.0106,0.2584,0.988
16:39:39:865,0.9528,-0.0103,0.2606,0.988
16:39:39:871,0.9528,-0.0098,0.2640,0.989
16:39:39:875,0.9538,-0.0098,0.2689,0.991
16:39:39:880,0.9546,-0.0106,0.2726,0.993
16:39:39:885,0.9548,-0.0108,0.2721,0.993
16:39:39:892,0.9546,-0.0103,0.2701,0.992
16:39:39:895,0.9541,-0.0106,0.2684,0.991
16:39:39:901,0.9543,-0.0103,0.2657,0.991
16:39:39:905,0.9543,-0.0101,0.2648,0.990
16:39:39:911,0.9558,-0.0098,0.2650,0.992
16:39:39:916,0.9555,-0.0093,0.2640,0.991
16:39:39:920,0.9555,-0.0093,0.2623,0.991
16:39:39:926,0.9555,-0.0093,0.2613,0.991
16:39:39:931,0.9565,-0.0098,0.2599,0.991
16:39:39:935,0.9568,-0.0103,0.2569,0.991
16:39:39:941,0.9563,-0.0101,0.2540,0.989
16:39:39:946,0.9558,-0.0093,0.2516,0.988
16:39:39:951,0.9565,-0.0096,0.2501,0.989
16:39:39:955,0.9570,-0.0089,0.2491,0.989
16:39:39:963,0.9565,-0.0091,0.2489,0.988
16:39:39:965,0.9575,-0.0106,0.2496,0.990
16:39:39:971,0.9590,-0.0108,0.2486,0.991
16:39:39:975,0.9607,-0.0128,0.2489,0.992
16:39:39:980,0.9616,-0.0133,0.2513,0.994
16:39:39:985,0.9607,-0.0123,0.2550,0.994
16:39:39:991,0.9590,-0.0113,0.2589,0.993
16:39:39:996,0.9587,-0.0113,0.2616,0.994
16:39:40:001,0.9575,-0.0113,0.2623,0.993
16:39:40:006,0.9558,-0.0113,0.2648,0.992
16:39:40:011,0.9543,-0.0108,0.2667,0.991
16:39:40:016,0.9524,-0.0093,0.2684,0.990
16:39:40:021,0.9502,-0.0084,0.2694,0.988
16:39:40:027,0.9497,-0.0079,0.2699,0.987
16:39:40:032,0.9506,-0.0079,0.2701,0.988
16:39:40:036,0.9514,-0.0086,0.2684,0.989
16:39:40:048,0.9516,-0.0089,0.2655,0.988
16:39:40:050,0.9509,-0.0093,0.2630,0.987
16:39:40:051,0.9504,-0.0089,0.2601,0.985
16:39:40:056,0.9499,-0.0096,0.2567,0.984
16:39:40:061,0.9509,-0.0101,0.2542,0.984
16:39:40:066,0.9519,-0.0093,0.2525,0.985
16:39:40:071,0.9531,-0.0086,0.2530,0.986
16:39:40:076,0.9555,-0.0093,0.2538,0.989
16:39:40:081,0.9590,-0.0101,0.2547,0.992
16:39:40:086,0.9607,-0.0093,0.2547,0.994
16:39:40:091,0.9616,-0.0096,0.2555,0.995
16:39:40:096,0.9624,-0.0101,0.2574,0.996
16:39:40:101,0.9641,-0.0101,0.2596,0.998
16:39:40:106,0.9646,-0.0096,0.2613,0.999
16:39:40:112,0.9641,-0.0101,0.2633,0.999
16:39:40:116,0.9629,-0.0106,0.2645,0.999
16:39:40:121,0.9621,-0.0111,0.2643,0.998
16:39:40:126,0.9614,-0.0113,0.2628,0.997
16:39:40:132,0.9602,-0.0108,0.2611,0.995
16:39:40:136,0.9585,-0.0106,0.2601,0.993
16:39:40:150,0.9563,-0.0103,0.2582,0.991
16:39:40:152,0.9543,-0.0106,0.2564,0.988
16:39:40:153,0.9528,-0.0106,0.2579,0.987
16:39:40:157,0.9533,-0.0106,0.2582,0.988
16:39:40:167,0.9531,-0.0103,0.2547,0.987
16:39:40:168,0.9528,-0.0098,0.2518,0.986
16:39:40:173,0.9528,-0.0093,0.2508,0.985
16:39:40:177,0.9526,-0.0086,0.2523,0.985
16:39:40:182,0.9531,-0.0084,0.2530,0.986
16:39:40:187,0.9536,-0.0081,0.2533,0.987
16:39:40:192,0.9543,-0.0086,0.2542,0.988
16:39:40:196,0.9553,-0.0091,0.2562,0.989
16:39:40:202,0.9555,-0.0091,0.2582,0.990
16:39:40:206,0.9555,-0.0086,0.2611,0.991
16:39:40:212,0.9558,-0.0089,0.2626,0.991
16:39:40:217,0.9570,-0.0091,0.2628,0.992
16:39:40:222,0.9580,-0.0101,0.2626,0.993
16:39:40:227,0.9577,-0.0115,0.2621,0.993
16:39:40:233,0.9580,-0.0123,0.2618,0.993
16:39:40:237,0.9582,-0.0130,0.2613,0.993
16:39:40:251,0.9585,-0.0135,0.2606,0.993
16:39:40:253,0.9585,-0.0145,0.2608,0.993
16:39:40:254,0.9582,-0.0157,0.2599,0.993
16:39:40:271,0.9575,-0.0155,0.2591,0.992
16:39:40:272,0.9560,-0.0140,0.2579,0.990
16:39:40:274,0.9546,-0.0120,0.2574,0.989
16:39:40:274,0.9543,-0.0111,0.2574,0.988
16:39:40:277,0.9548,-0.0113,0.2579,0.989
16:39:40:282,0.9548,-0.0106,0.2579,0.989
16:39:40:287,0.9543,-0.0098,0.2582,0.989
16:39:40:293,0.9550,-0.0093,0.2591,0.990
16:39:40:297,0.9560,-0.0093,0.2591,0.991
16:39:40:302,0.9550,-0.0086,0.2594,0.990
16:39:40:309,0.9543,-0.0071,0.2594,0.989
16:39:40:313,0.9543,-0.0067,0.2586,0.989
16:39:40:317,0.9536,-0.0059,0.2562,0.987
16:39:40:322,0.9538,-0.0057,0.2535,0.987
16:39:40:327,0.9543,-0.0054,0.2538,0.987
16:39:40:333,0.9550,-0.0069,0.2552,0.989
16:39:40:337,0.9553,-0.0081,0.2577,0.989
16:39:40:350,0.9548,-0.0084,0.2611,0.990
16:39:40:352,0.9558,-0.0081,0.2628,0.991
16:39:40:353,0.9568,-0.0101,0.2623,0.992
16:39:40:364,0.9590,-0.0106,0.2604,0.994
16:39:40:366,0.9609,-0.0111,0.2577,0.995
16:39:40:367,0.9614,-0.0120,0.2545,0.995
16:39:40:373,0.9609,-0.0130,0.2530,0.994
16:39:40:377,0.9602,-0.0123,0.2530,0.993
16:39:40:382,0.9597,-0.0123,0.2518,0.992
16:39:40:388,0.9599,-0.0125,0.2494,0.992
16:39:40:393,0.9607,-0.0120,0.2481,0.992
16:39:40:397,0.9609,-0.0108,0.2469,0.992
16:39:40:403,0.9607,-0.0096,0.2481,0.992
16:39:40:410,0.9597,-0.0076,0.2503,0.992
16:39:40:413,0.9587,-0.0069,0.2520,0.991
16:39:40:417,0.9587,-0.0062,0.2540,0.992
16:39:40:423,0.9580,-0.0059,0.2557,0.992
16:39:40:427,0.9570,-0.0047,0.2572,0.991
16:39:40:433,0.9570,-0.0040,0.2574,0.991
16:39:40:438,0.9575,-0.0037,0.2564,0.991
16:39:40:451,0.9577,-0.0049,0.2545,0.991
16:39:40:453,0.9587,-0.0062,0.2506,0.991
16:39:40:454,0.9594,-0.0074,0.2472,0.991
16:39:40:465,0.9592,-0.0079,0.2445,0.990
16:39:40:466,0.9587,-0.0076,0.2430,0.989
16:39:40:468,0.9575,-0.0079,0.2435,0.988
16:39:40:473,0.9568,-0.0074,0.2459,0.988
16:39:40:478,0.9568,-0.0067,0.2489,0.989
16:39:40:483,0.9572,-0.0071,0.2516,0.990
16:39:40:488,0.9560,-0.0076,0.2547,0.989
16:39:40:494,0.9558,-0.0081,0.2577,0.990
16:39:40:498,0.9563,-0.0093,0.2618,0.992
16:39:40:503,0.9560,-0.0081,0.2643,0.992
16:39:40:508,0.9568,-0.0079,0.2655,0.993
16:39:40:513,0.9575,-0.0089,0.2665,0.994
16:39:40:518,0.9580,-0.0098,0.2662,0.994
16:39:40:523,0.9580,-0.0108,0.2640,0.994
16:39:40:529,0.9590,-0.0113,0.2623,0.994
16:39:40:534,0.9587,-0.0115,0.2611,0.994
16:39:40:538,0.9575,-0.0118,0.2601,0.992
16:39:40:543,0.9565,-0.0111,0.2594,0.991
16:39:40:548,0.9563,-0.0113,0.2577,0.990
16:39:40:554,0.9553,-0.0115,0.2555,0.989
16:39:40:559,0.9550,-0.0123,0.2520,0.988
16:39:40:563,0.9560,-0.0130,0.2491,0.988
16:39:40:568,0.9568,-0.0133,0.2462,0.988
16:39:40:575,0.9572,-0.0128,0.2450,0.988
16:39:40:579,0.9570,-0.0120,0.2459,0.988
16:39:40:583,0.9572,-0.0120,0.2491,0.989
16:39:40:588,0.9594,-0.0118,0.2513,0.992
16:39:40:594,0.9604,-0.0115,0.2520,0.993
16:39:40:598,0.9616,-0.0125,0.2523,0.994
16:39:40:603,0.9616,-0.0113,0.2528,0.994
16:39:40:608,0.9609,-0.0120,0.2538,0.994
16:39:40:614,0.9599,-0.0123,0.2540,0.993
16:39:40:618,0.9590,-0.0120,0.2545,0.992
16:39:40:625,0.9582,-0.0113,0.2540,0.991
16:39:40:628,0.9572,-0.0103,0.2525,0.990
16:39:40:634,0.9580,-0.0091,0.2516,0.990
16:39:40:639,0.9587,-0.0103,0.2506,0.991
16:39:40:644,0.9577,-0.0115,0.2501,0.990
16:39:40:648,0.9577,-0.0118,0.2496,0.990
16:39:40:656,0.9570,-0.0111,0.2496,0.989
16:39:40:662,0.9560,-0.0108,0.2489,0.988
16:39:40:664,0.9560,-0.0111,0.2479,0.988
16:39:40:669,0.9565,-0.0111,0.2474,0.988
16:39:40:674,0.9568,-0.0106,0.2486,0.989
16:39:40:679,0.9568,-0.0103,0.2511,0.989
16:39:40:684,0.9570,-0.0098,0.2545,0.990
16:39:40:689,0.9577,-0.0084,0.2567,0.992
16:39:40:694,0.9594,-0.0079,0.2582,0.994
16:39:40:699,0.9602,-0.0071,0.2589,0.994
16:39:40:704,0.9602,-0.0069,0.2586,0.994
16:39:40:709,0.9607,-0.0074,0.2579,0.995
16:39:40:714,0.9614,-0.0079,0.2567,0.995
16:39:40:718,0.9609,-0.0071,0.2555,0.994
16:39:40:724,0.9602,-0.0071,0.2533,0.993
16:39:40:729,0.9602,-0.0076,0.2506,0.992
16:39:40:735,0.9597,-0.0091,0.2486,0.991
16:39:40:740,0.9590,-0.0101,0.2479,0.991
16:39:40:744,0.9585,-0.0106,0.2484,0.990
16:39:40:750,0.9582,-0.0111,0.2494,0.990
16:39:40:754,0.9563,-0.0113,0.2506,0.989
16:39:40:766,0.9543,-0.0111,0.2518,0.987
16:39:40:767,0.9533,-0.0115,0.2513,0.986
16:39:40:772,0.9531,-0.0115,0.2520,0.986
16:39:40:777,0.9531,-0.0106,0.2530,0.986
16:39:40:779,0.9536,-0.0098,0.2550,0.987
16:39:40:784,0.9541,-0.0093,0.2560,0.988
16:39:40:790,0.9560,-0.0093,0.2545,0.989
16:39:40:795,0.9587,-0.0101,0.2528,0.992
16:39:40:799,0.9624,-0.0115,0.2511,0.995
16:39:40:804,0.9648,-0.0130,0.2498,0.997
16:39:40:809,0.9660,-0.0128,0.2498,0.998
16:39:40:815,0.9670,-0.0130,0.2479,0.998
16:39:40:819,0.9673,-0.0133,0.2454,0.998
16:39:40:824,0.9648,-0.0128,0.2445,0.995
16:39:40:829,0.9619,-0.0106,0.2450,0.993
16:39:40:835,0.9597,-0.0076,0.2462,0.991
16:39:40:839,0.9582,-0.0052,0.2481,0.990
16:39:40:845,0.9580,-0.0047,0.2513,0.990
16:39:40:849,0.9582,-0.0047,0.2560,0.992
16:39:40:855,0.9577,-0.0035,0.2601,0.992
16:39:40:862,0.9568,-0.0030,0.2623,0.992
16:39:40:865,0.9575,-0.0020,0.2626,0.993
16:39:40:869,0.9585,-0.0018,0.2608,0.993
16:39:40:875,0.9580,-0.0030,0.2594,0.992
16:39:40:880,0.9568,-0.0047,0.2582,0.991
16:39:40:884,0.9563,-0.0062,0.2567,0.990
16:39:40:889,0.9563,-0.0069,0.2569,0.990
16:39:40:896,0.9570,-0.0081,0.2577,0.991
16:39:40:899,0.9585,-0.0081,0.2589,0.993
16:39:40:905,0.9626,-0.0093,0.2591,0.997
16:39:40:911,0.9673,-0.0103,0.2621,1.002
16:39:40:915,0.9712,-0.0111,0.2662,1.007
16:39:40:919,0.9734,-0.0101,0.2670,1.009
16:39:40:925,0.9741,-0.0079,0.2633,1.009
16:39:40:930,0.9736,-0.0064,0.2579,1.007
16:39:40:936,0.9741,-0.0052,0.2525,1.006
16:39:40:947,0.9734,-0.0047,0.2481,1.005
16:39:40:951,0.9695,-0.0042,0.2454,1.000
16:39:40:952,0.9638,-0.0037,0.2452,0.995
16:39:40:956,0.9580,-0.0037,0.2486,0.990
16:39:40:961,0.9528,-0.0018,0.2528,0.986
16:39:40:965,0.9502,-0.0015,0.2550,0.984
16:39:40:970,0.9502,-0.0030,0.2582,0.985
16:39:40:975,0.9528,-0.0047,0.2586,0.987
16:39:40:980,0.9546,-0.0059,0.2577,0.989
16:39:40:985,0.9531,-0.0069,0.2538,0.986
16:39:40:990,0.9555,-0.0128,0.2462,0.987
16:39:40:996,0.9570,-0.0162,0.2454,0.988
16:39:41:000,0.9548,-0.0128,0.2447,0.986
16:39:41:006,0.9550,-0.0098,0.2403,0.985
16:39:41:010,0.9594,-0.0140,0.2354,0.988
16:39:41:016,0.9558,-0.0191,0.2315,0.984
16:39:41:021,0.9506,-0.0191,0.2286,0.978
16:39:41:025,0.9519,-0.0177,0.2283,0.979
16:39:41:031,0.9546,-0.0169,0.2288,0.982
16:39:41:036,0.9563,-0.0142,0.2281,0.983
16:39:41:041,0.9582,-0.0140,0.2298,0.985
16:39:41:049,0.9612,-0.0155,0.2332,0.989
16:39:41:051,0.9634,-0.0177,0.2366,0.992
16:39:41:056,0.9634,-0.0186,0.2398,0.993
16:39:41:065,0.9619,-0.0194,0.2420,0.992
16:39:41:066,0.9604,-0.0194,0.2437,0.991
16:39:41:070,0.9572,-0.0189,0.2432,0.988
16:39:41:076,0.9555,-0.0184,0.2413,0.986
16:39:41:080,0.9558,-0.0184,0.2413,0.986
16:39:41:085,0.9558,-0.0194,0.2430,0.986
16:39:41:091,0.9568,-0.0203,0.2452,0.988
16:39:41:096,0.9590,-0.0208,0.2435,0.990
16:39:41:100,0.9580,-0.0191,0.2408,0.988
16:39:41:106,0.9580,-0.0177,0.2403,0.988
16:39:41:110,0.9626,-0.0203,0.2398,0.992
16:39:41:116,0.9638,-0.0203,0.2384,0.993
16:39:41:121,0.9634,-0.0189,0.2371,0.992
16:39:41:126,0.9638,-0.0177,0.2379,0.993
16:39:41:131,0.9636,-0.0179,0.2396,0.993
16:39:41:136,0.9634,-0.0177,0.2423,0.994
16:39:41:148,0.9619,-0.0184,0.2447,0.993
16:39:41:150,0.9602,-0.0177,0.2469,0.992
16:39:41:151,0.9590,-0.0169,0.2474,0.990
16:39:41:156,0.9590,-0.0159,0.2452,0.990
16:39:41:164,0.9582,-0.0130,0.2435,0.989
16:39:41:166,0.9565,-0.0098,0.2425,0.987
16:39:41:172,0.9550,-0.0089,0.2432,0.986
16:39:41:179,0.9538,-0.0074,0.2406,0.984
16:39:41:180,0.9580,-0.0076,0.2425,0.988
16:39:41:185,0.9604,-0.0086,0.2501,0.992
16:39:41:191,0.9604,-0.0093,0.2552,0.994
16:39:41:196,0.9599,-0.0093,0.2538,0.993
16:39:41:201,0.9585,-0.0086,0.2494,0.990
16:39:41:206,0.9565,-0.0081,0.2450,0.987
16:39:41:211,0.9568,-0.0089,0.2413,0.987
16:39:41:217,0.9575,-0.0106,0.2384,0.987
16:39:41:221,0.9585,-0.0135,0.2376,0.988
16:39:41:226,0.9599,-0.0147,0.2357,0.989
16:39:41:232,0.9612,-0.0150,0.2318,0.989
16:39:41:237,0.9587,-0.0140,0.2318,0.986
16:39:41:252,0.9568,-0.0113,0.2374,0.986
16:39:41:254,0.9587,-0.0120,0.2425,0.989
16:39:41:255,0.9597,-0.0133,0.2408,0.990
16:39:41:258,0.9587,-0.0120,0.2369,0.988
16:39:41:274,0.9577,-0.0103,0.2381,0.987
16:39:41:276,0.9587,-0.0103,0.2406,0.988
16:39:41:278,0.9587,-0.0101,0.2423,0.989
16:39:41:279,0.9575,-0.0093,0.2442,0.988
16:39:41:281,0.9548,-0.0079,0.2410,0.985
16:39:41:286,0.9541,-0.0062,0.2371,0.983
16:39:41:293,0.9533,-0.0052,0.2386,0.983
16:39:41:296,0.9565,-0.0071,0.2384,0.986
16:39:41:301,0.9585,-0.0089,0.2379,0.988
16:39:41:306,0.9612,-0.0096,0.2342,0.989
16:39:41:311,0.9609,-0.0103,0.2342,0.989
16:39:41:317,0.9634,-0.0128,0.2354,0.992
16:39:41:322,0.9648,-0.0140,0.2386,0.994
16:39:41:327,0.9660,-0.0145,0.2362,0.995
16:39:41:331,0.9641,-0.0186,0.2386,0.993
16:39:41:337,0.9636,-0.0211,0.2396,0.993
16:39:41:345,0.9560,-0.0111,0.2418,0.986
16:39:41:346,0.9482,-0.0015,0.2452,0.979
16:39:41:351,0.9597,-0.0142,0.2408,0.990
16:39:41:357,0.9607,-0.0255,0.2474,0.992
16:39:41:361,0.9619,-0.0255,0.2450,0.993
16:39:41:366,0.9641,-0.0184,0.2362,0.993
16:39:41:371,0.9619,-0.0152,0.2283,0.989
16:39:41:377,0.9602,-0.0103,0.2227,0.986
16:39:41:382,0.9555,-0.0049,0.2266,0.982
16:39:41:386,0.9528,-0.0081,0.2369,0.982
16:39:41:391,0.9582,-0.0162,0.2379,0.987
16:39:41:397,0.9641,-0.0203,0.2352,0.993
16:39:41:402,0.9660,-0.0206,0.2300,0.993
16:39:41:408,0.9663,-0.0179,0.2271,0.993
16:39:41:412,0.9648,-0.0145,0.2308,0.992
16:39:41:417,0.9624,-0.0115,0.2371,0.991
16:39:41:422,0.9619,-0.0108,0.2452,0.993
16:39:41:427,0.9612,-0.0125,0.2533,0.994
16:39:41:432,0.9594,-0.0145,0.2567,0.993
16:39:41:438,0.9580,-0.0108,0.2626,0.993
16:39:41:452,0.9572,-0.0086,0.2657,0.993
16:39:41:454,0.9565,-0.0074,0.2655,0.993
16:39:41:455,0.9565,-0.0069,0.2633,0.992
16:39:41:473,0.9560,-0.0091,0.2591,0.991
16:39:41:476,0.9555,-0.0115,0.2542,0.989
16:39:41:477,0.9531,-0.0111,0.2479,0.985
16:39:41:478,0.9516,-0.0113,0.2442,0.983
16:39:41:479,0.9521,-0.0137,0.2376,0.981
16:39:41:482,0.9558,-0.0091,0.2352,0.984
16:39:41:487,0.9599,-0.0084,0.2381,0.989
16:39:41:492,0.9634,-0.0101,0.2349,0.992
16:39:41:497,0.9651,-0.0123,0.2291,0.992
16:39:41:502,0.9697,-0.0179,0.2249,0.996
16:39:41:509,0.9704,-0.0213,0.2237,0.996
